course,speed,day,time,lon,lat,seq,video_time,RS Classifier,LS Classifier,USRight,USLeft,USRear,LidarRight,LidarLeft,CO,SO,O3,NO,P10,P25
240.86,1.55,230717,7/22/2017 21:11,-84.38875667,33.77677667,159,7/23/2017 0:02,,,374.015,640.08,366.395,1012.75,1,787,675,943,880,21.8,18.5
245.56,2.04,230717,7/22/2017 21:11,-84.38877167,33.77677667,160,7/23/2017 0:02,,,451.2733333,640.08,215.0533333,1006,1989.333333,786,488,984,874,21.8,18.5
244.92,2.26,230717,7/22/2017 21:11,-84.38879,33.776775,161,7/23/2017 0:02,,,641.35,640.08,610.235,1,1,789,807,808,787,21.3,18.5
241.58,1.71,230717,7/22/2017 21:11,-84.38879667,33.77677167,162,7/23/2017 0:02,,,641.7733333,317.5,640.08,893,1556.333333,NA,NA,NA,NA,NA,NA
173.15,1.72,230717,7/22/2017 21:12,-84.38880167,33.77676667,163,7/23/2017 0:02,,,642.62,318.135,640.08,746,1,788,632,961,855,20.9,18.5
173.01,1.74,230717,7/22/2017 21:12,-84.38880833,33.776765,164,7/23/2017 0:02,,,642.62,320.04,640.9266667,705.6666667,1232,787,757,672,668,20.6,18.4
170.43,1.26,230717,7/22/2017 21:12,-84.38880833,33.77676667,165,7/23/2017 0:02,,,641.7733333,320.04,640.08,416.6666667,1088,783,724,857,792,20.5,18.3
277.24,0.91,230717,7/22/2017 21:12,-84.38881167,33.776775,166,7/23/2017 0:02,,,641.35,320.04,640.08,959,1,787,345,1182,977,20.4,18.2
280.13,1.51,230717,7/22/2017 21:12,-84.38882167,33.776785,167,7/23/2017 0:02,,,642.62,298.0266667,641.7733333,1243,139.3333333,780,990,641,705,20.4,18.2
285.26,1.15,230717,7/22/2017 21:12,-84.388835,33.77679833,168,7/23/2017 0:02,,,643.4666667,180.34,641.7733333,1235,74.66666667,NA,NA,NA,NA,NA,NA
290.88,0.65,230717,7/22/2017 21:12,-84.38883667,33.77680333,169,7/23/2017 0:02,,,642.62,272.415,641.985,1234,1,783,683,925,869,20.3,18.1
290.88,0.2,230717,7/22/2017 21:12,-84.38883833,33.77680333,170,7/23/2017 0:02,,,641.7733333,320.04,640.9266667,1237,1,784,999,445,581,20.5,18.1
124.64,0.61,230717,7/22/2017 21:12,-84.38883667,33.776805,171,7/23/2017 0:02,,,641.35,320.04,640.08,1273.5,1,783,729,854,795,20.8,18.1
124.64,0.23,230717,7/22/2017 21:12,-84.38883667,33.776805,172,7/23/2017 0:02,,,642.62,320.04,640.9266667,1294.666667,1,786,303,1233,1015,21.2,18.1
124.64,0.44,230717,7/22/2017 21:12,-84.388835,33.77680667,173,7/23/2017 0:02,,,640.9266667,320.04,640.08,1280.666667,1,783,904,725,762,21.2,18.1
117.7,0.91,230717,7/22/2017 21:12,-84.388835,33.77681,174,7/23/2017 0:02,,,641.35,320.04,640.08,1296.5,1,782,705,897,839,21.2,18
114.75,0.59,230717,7/22/2017 21:12,-84.388835,33.77681167,175,7/23/2017 0:02,,,625.6866667,320.04,640.08,1299.666667,1,NA,NA,NA,NA,NA,NA
114.75,0.21,230717,7/22/2017 21:12,-84.38883667,33.77681333,176,7/23/2017 0:02,,,641.985,320.04,640.715,1295.25,1,785,540,924,773,21.3,18
112.67,0.21,230717,7/22/2017 21:12,-84.38883667,33.776815,177,7/23/2017 0:03,,,641.7733333,320.04,640.08,1299.666667,1,783,733,878,818,21.3,18.1
111.64,0.21,230717,7/22/2017 21:12,-84.38884,33.77681667,178,7/23/2017 0:03,,,426.72,320.04,640.08,871.3333333,1,787,272,1422,1163,21.3,18.1
108.7,0.6,230717,7/22/2017 21:12,-84.38883833,33.77682,179,7/23/2017 0:03,,,323.215,320.04,640.715,1,1,781,916,710,734,21.5,18.2
107.67,0.18,230717,7/22/2017 21:12,-84.38884333,33.77682333,180,7/23/2017 0:03,,,640.9266667,320.04,640.08,1,1,784,744,831,798,21.8,18.2
106.41,0.17,230717,7/22/2017 21:12,-84.38884833,33.77682667,181,7/23/2017 0:03,,,594.36,320.04,640.9266667,1320,1,NA,NA,NA,NA,NA,NA
105.49,0.14,230717,7/22/2017 21:12,-84.388855,33.77682833,182,7/23/2017 0:03,,,328.295,320.04,640.08,972.5,1,787,476,1012,919,22.1,18.2
106.38,1.19,230717,7/22/2017 21:12,-84.38884667,33.77681833,183,7/23/2017 0:03,,,184.5733333,320.04,640.9266667,785.3333333,1,782,751,856,804,22.1,18.1
107.25,1.27,230717,7/22/2017 21:12,-84.38883833,33.77681667,184,7/23/2017 0:03,,,285.115,320.04,626.745,349.25,1,786,261,1391,1118,22.1,18.1
105.96,1.82,230717,7/22/2017 21:12,-84.38882333,33.77681833,185,7/23/2017 0:03,,,466.5133333,319.1933333,640.9266667,1,1688,786,911,649,698,22.2,18.1
104.82,1.99,230717,7/22/2017 21:12,-84.388815,33.77681833,186,7/23/2017 0:03,,,640.9266667,242.1466667,640.9266667,2367.666667,1,786,822,759,749,22.4,18.1
103.24,2.73,230717,7/22/2017 21:12,-84.388795,33.77681667,187,7/23/2017 0:03,,,642.62,320.04,640.9266667,1252.666667,1,NA,NA,NA,NA,NA,NA
76.12,3.62,230717,7/22/2017 21:12,-84.38876833,33.77682167,188,7/23/2017 0:03,,,641.985,265.43,640.715,419.5,1,793,411,1068,935,22.5,18.1
76.34,5.71,230717,7/22/2017 21:12,-84.38874167,33.77682167,189,7/23/2017 0:03,,,513.08,320.04,640.08,150.3333333,964.6666667,789,752,858,823,22.5,18.1
76.94,6.65,230717,7/22/2017 21:12,-84.388705,33.77682333,190,7/23/2017 0:03,,Tree RS,217.5933333,320.04,640.08,1428.333333,1393.666667,793,234,1395,1096,22.4,18
77.98,6.95,230717,7/22/2017 21:12,-84.388665,33.77682333,191,7/23/2017 0:03,,,326.39,320.04,631.825,1477,669,787,936,633,696,22.3,18
79.18,6.91,230717,7/22/2017 21:12,-84.38862667,33.77682167,192,7/23/2017 0:03,,Tree RS,178.6466667,320.04,640.08,44.33333333,471.3333333,787,780,799,768,22.1,18
80.45,7.12,230717,7/22/2017 21:12,-84.388585,33.77682,193,7/23/2017 0:03,,Parallel RS,176.9533333,320.04,640.08,605,1353.666667,NA,NA,NA,NA,NA,NA
81.52,7.28,230717,7/22/2017 21:12,-84.38853333,33.776815,194,7/23/2017 0:03,,Parallel RS,96.52,320.04,641.35,385,650.5,790,499,1003,910,22,17.9
82.62,8.12,230717,7/22/2017 21:12,-84.38848667,33.776815,195,7/23/2017 0:03,,Parallel RS,192.1933333,320.04,641.7733333,139,938.3333333,786,783,845,825,22.1,18
83.66,8.14,230717,7/22/2017 21:12,-84.38843667,33.77681333,196,7/23/2017 0:03,,Parallel RS,194.7333333,320.04,618.0666667,296.6666667,1,789,322,1370,1136,22.2,18
85.77,7.59,230717,7/22/2017 21:12,-84.38839,33.77681667,197,7/23/2017 0:03,,Parallel RS,104.14,320.04,640.715,376.5,1,786,936,684,724,22.2,18
85.62,7.55,230717,7/22/2017 21:12,-84.38834167,33.77681833,198,7/23/2017 0:03,,Parallel RS,353.9066667,320.04,640.9266667,589.6666667,517.6666667,786,759,805,793,22.2,18
86.76,7.5,230717,7/22/2017 21:12,-84.38829333,33.77681333,199,7/23/2017 0:03,,Parallel RS,204.47,320.04,640.715,304.75,818,790,537,964,882,22.2,18
87.37,7.85,230717,7/22/2017 21:12,-84.38824333,33.77681333,200,7/23/2017 0:03,,Parallel RS,128.27,320.04,640.08,140,688,NA,NA,NA,NA,NA,NA
93.2,7.25,230717,7/22/2017 21:12,-84.388195,33.77681167,201,7/23/2017 0:03,,Parallel RS,113.4533333,320.04,640.9266667,433,1,786,714,930,868,22,18
91.34,8,230717,7/22/2017 21:12,-84.38814833,33.77681,202,7/23/2017 0:03,,Parallel RS,333.375,320.04,513.715,949.75,375.25,790,337,1232,1020,21.8,18
92.47,7.36,230717,7/22/2017 21:12,-84.38810333,33.77680667,203,7/23/2017 0:03,,,271.78,320.04,320.04,357.5,362,787,980,593,670,21.8,17.9
92.55,7.12,230717,7/22/2017 21:12,-84.38805833,33.776805,204,7/23/2017 0:03,,Tree RS,99.06,320.04,320.04,129.6666667,1,786,760,842,822,21.7,17.9
103.26,7.06,230717,7/22/2017 21:12,-84.38801667,33.77679667,205,7/23/2017 0:03,,Parallel RS,265.8533333,320.04,426.72,776.3333333,935.6666667,NA,NA,NA,NA,NA,NA
101.83,7.29,230717,7/22/2017 21:12,-84.38797167,33.77678667,206,7/23/2017 0:03,,Parallel RS,114.935,320.04,642.62,205.75,842.5,790,572,934,878,21.7,17.9
100.82,7.22,230717,7/22/2017 21:12,-84.38793,33.77678,207,7/23/2017 0:03,,Parallel RS,187.96,320.04,640.9266667,149,1118.666667,787,685,968,901,21.7,17.9
97.39,6.85,230717,7/22/2017 21:12,-84.38789167,33.776775,208,7/23/2017 0:03,,Parallel RS,188.8066667,169.3333333,640.08,678,1494.666667,790,346,1244,1007,21.7,17.9
88.84,6.83,230717,7/22/2017 21:12,-84.38785667,33.77677333,209,7/23/2017 0:03,,Parallel RS,321.31,155.575,640.715,1093,1055,789,938,655,693,21.5,18
87.81,7.44,230717,7/22/2017 21:12,-84.38781333,33.77677167,210,7/23/2017 0:03,,,316.6533333,160.02,640.08,1,189,787,785,790,784,21.2,18
88.2,7.06,230717,7/22/2017 21:12,-84.38777167,33.77677333,211,7/23/2017 0:03,,,328.5066667,149.0133333,640.9266667,1,1353,NA,NA,NA,NA,NA,NA
87.35,7.05,230717,7/22/2017 21:12,-84.38772667,33.77677667,212,7/23/2017 0:03,,Car RS,347.98,231.775,640.08,393.5,991.75,792,474,1028,910,21,18
90.09,6.6,230717,7/22/2017 21:12,-84.38768667,33.776775,213,7/23/2017 0:03,,,307.34,320.04,640.08,1,1312.666667,788,693,945,884,21,18.1
88.53,6.55,230717,7/22/2017 21:12,-84.387645,33.776785,214,7/23/2017 0:03,,,234.95,320.04,640.08,49.25,1311.25,790,260,1364,1083,21.1,18.1
90.91,6.14,230717,7/22/2017 21:12,-84.38760667,33.776785,215,7/23/2017 0:03,,Tree RS,274.32,320.04,640.9266667,2383.333333,1300.333333,785,999,573,661,20.9,18.1
91.03,6.15,230717,7/22/2017 21:12,-84.38757167,33.77678333,216,7/23/2017 0:03,,,220.98,138.0066667,640.08,2229,438,786,744,859,815,20.7,18.1
91.85,5.71,230717,7/22/2017 21:12,-84.38754,33.77678333,217,7/23/2017 0:03,Parallel LS,,265.8533333,136.3133333,640.08,58.66666667,1318,NA,NA,NA,NA,NA,NA
90.91,5.69,230717,7/22/2017 21:12,-84.38751,33.776785,218,7/23/2017 0:03,Parallel LS,,196.85,320.04,641.35,963.25,1029,789,493,985,891,20.5,18.1
90.7,5.7,230717,7/22/2017 21:12,-84.38748,33.77678667,219,7/23/2017 0:03,Parallel LS,Tree RS,322.58,142.875,640.715,515.5,893.75,784,813,838,807,20.5,18.1
91.04,5.53,230717,7/22/2017 21:12,-84.387445,33.77678,220,7/23/2017 0:03,Parallel LS,,150.7066667,320.04,305.6466667,838.6666667,1319.666667,787,641,958,886,20.4,18.2
93.26,5.56,230717,7/22/2017 21:12,-84.38742167,33.77676167,221,7/23/2017 0:03,,,323.4266667,248.0733333,309.88,996.6666667,1,784,1027,506,609,20.5,18.2
96.85,5.59,230717,7/22/2017 21:12,-84.387405,33.77674,222,7/23/2017 0:03,Tree LS,,322.58,320.04,387.985,282.5,1166.75,786,747,818,790,20.6,18.3
101.84,5.58,230717,7/22/2017 21:13,-84.387395,33.77671667,223,7/23/2017 0:03,,,149.86,320.04,640.08,1,2025.666667,789,390,1099,945,20.7,18.4
107.48,5.14,230717,7/22/2017 21:13,-84.387395,33.77669333,224,7/23/2017 0:03,Tree LS,,172.085,313.055,613.41,257,485.5,788,873,789,807,20.7,18.4
113.61,6.01,230717,7/22/2017 21:13,-84.38739833,33.77666833,225,7/23/2017 0:03,Tree LS,,242.1466667,320.04,641.7733333,256.6666667,1725.666667,NA,NA,NA,NA,NA,NA
120.23,6.63,230717,7/22/2017 21:13,-84.38741,33.77663667,226,7/23/2017 0:03,Tree LS,,264.16,320.04,640.08,1234.666667,1741.666667,788,649,928,829,20.8,18.5
126.19,6.58,230717,7/22/2017 21:13,-84.38740667,33.77660167,227,7/23/2017 0:03,,,322.58,303.53,640.08,923.5,1464,790,931,492,577,20.8,18.5
131.51,5.88,230717,7/22/2017 21:13,-84.387405,33.77657333,228,7/23/2017 0:03,Tree LS,,178.6466667,320.04,640.08,3446,2172,788,709,914,866,20.7,18.5
136.18,6.13,230717,7/22/2017 21:13,-84.3874,33.77654333,229,7/23/2017 0:03,,,536.7866667,319.1933333,640.08,2299.666667,1685.333333,791,404,1102,947,20.7,18.5
140.67,6.16,230717,7/22/2017 21:13,-84.3874,33.77651833,230,7/23/2017 0:03,Tree LS,,428.4133333,579.12,640.08,1147,1557.333333,NA,NA,NA,NA,NA,NA
144.81,6.48,230717,7/22/2017 21:13,-84.3874,33.77649,231,7/23/2017 0:03,Car LS,,267.97,640.08,640.08,3421.5,2352.25,786,781,866,834,20.7,18.5
148.93,6.02,230717,7/22/2017 21:13,-84.38740667,33.77645833,232,7/23/2017 0:03,,,249.7666667,640.9266667,640.08,2435.666667,840.3333333,786,635,1055,1014,20.6,18.5
173.07,5.74,230717,7/22/2017 21:13,-84.38740833,33.77643333,233,7/23/2017 0:03,Tree LS,,273.4733333,316.6533333,640.08,2409,1,784,960,542,655,20.7,18.6
172.18,5.22,230717,7/22/2017 21:13,-84.38740833,33.77640833,234,7/23/2017 0:03,Tree LS,,322.58,320.04,640.08,1,1,785,681,915,851,20.9,18.7
171.12,4.88,230717,7/22/2017 21:13,-84.38740667,33.776385,235,7/23/2017 0:03,,,322.58,320.04,640.08,2124.25,1599.25,786,692,900,822,21.1,18.9
159.78,3.26,230717,7/22/2017 21:13,-84.387405,33.77632667,236,7/23/2017 0:03,,,278.5533333,320.04,640.9266667,588,2193.666667,NA,NA,NA,NA,NA,NA
157.74,3.31,230717,7/22/2017 21:13,-84.38739333,33.77631,237,7/23/2017 0:04,,,273.05,320.04,640.08,1611,1,790,459,1051,956,21.1,18.9
157.74,0.18,230717,7/22/2017 21:13,-84.38738667,33.77630333,238,7/23/2017 0:04,,,322.58,320.04,403.86,1,2187.333333,785,929,559,680,117.4,81.2
157.74,0.19,230717,7/22/2017 21:13,-84.387375,33.77630333,239,7/23/2017 0:04,,Tree RS,322.58,320.04,495.3,1,2196,788,694,890,863,173.2,112.1
151.29,3.51,230717,7/22/2017 21:13,-84.387355,33.7763,240,7/23/2017 0:04,,,322.58,317.5,640.08,1,3288.5,789,584,1057,962,220.5,138.3
144.96,5.13,230717,7/22/2017 21:13,-84.38731833,33.7763,241,7/23/2017 0:04,,,322.58,317.5,640.08,1,571.6666667,789,646,920,858,249.2,153.4
140.29,5.83,230717,7/22/2017 21:13,-84.38728,33.77629667,242,7/23/2017 0:04,,,322.58,317.5,640.08,1,765.75,789,576,1023,942,264.5,161.6
135.92,6.03,230717,7/22/2017 21:13,-84.38724167,33.77629167,243,7/23/2017 0:04,,,300.99,317.5,641.35,1243.5,1181.5,NA,NA,NA,NA,NA,NA
130.8,5.73,230717,7/22/2017 21:13,-84.38720833,33.77629,244,7/23/2017 0:04,,,284.48,320.04,640.715,446.75,1181.5,784,863,602,596,256.3,156.3
126.87,5.55,230717,7/22/2017 21:13,-84.38717667,33.776285,245,7/23/2017 0:04,Car LS,,254.8466667,320.04,262.4666667,844.3333333,1180,785,693,933,852,278.9,169.7
123.46,6.54,230717,7/22/2017 21:13,-84.38713667,33.77628,246,7/23/2017 0:04,Car LS,,273.4733333,320.04,216.7466667,855,1192.666667,784,692,928,863,279.9,170.1
120.29,7.28,230717,7/22/2017 21:13,-84.38709333,33.77627167,247,7/23/2017 0:04,,,243.205,320.04,277.495,613.25,1415,786,646,917,848,280.7,170.5
117.45,7.36,230717,7/22/2017 21:13,-84.38705167,33.77626667,248,7/23/2017 0:04,,,268.3933333,320.04,250.6133333,724.3333333,2079,NA,NA,NA,NA,NA,NA
106.03,7.82,230717,7/22/2017 21:13,-84.38701167,33.77625333,249,7/23/2017 0:04,,Tree RS,245.745,320.04,283.845,555,1715.75,784,662,894,826,229.8,136.7
105.22,7.5,230717,7/22/2017 21:13,-84.38695833,33.776245,250,7/23/2017 0:04,,Tree RS,264.16,320.04,589.28,675.6666667,1276.333333,784,641,936,873,179.5,105.5
104.49,7.52,230717,7/22/2017 21:13,-84.38689833,33.77624333,251,7/23/2017 0:04,,Tree RS,280.67,320.04,640.715,692.25,1789,784,668,946,891,86.6,54.3
106.25,6.5,230717,7/22/2017 21:13,-84.38684333,33.776235,252,7/23/2017 0:04,,Tree RS,263.525,320.04,641.35,680.25,1803,784,620,991,873,81.6,51.6
104.69,5.79,230717,7/22/2017 21:13,-84.38679667,33.776245,253,7/23/2017 0:04,,Tree RS,322.58,469.0533333,640.9266667,676,1864.333333,784,644,934,859,76.3,48.8
103.18,5.5,230717,7/22/2017 21:13,-84.38675667,33.77624667,254,7/23/2017 0:04,,,271.78,640.08,640.9266667,663,1905.666667,783,714,823,804,72.6,46.6
102.65,6.65,230717,7/22/2017 21:13,-84.386715,33.77624167,255,7/23/2017 0:04,,Tree RS,279.4,640.08,640.9266667,681.3333333,2047,NA,NA,NA,NA,NA,NA
101.36,7.63,230717,7/22/2017 21:13,-84.38667167,33.77624,256,7/23/2017 0:04,Car LS,Tree RS,276.86,640.08,640.08,566.75,1662.75,783,679,882,846,69,44.8
99.93,8.76,230717,7/22/2017 21:13,-84.38661667,33.77622167,257, ,,Tree RS,322.58,640.08,620.395,795.25,1,783,714,911,860,62.9,41.7
99.11,9.2,230717,7/22/2017 21:13,-84.386555,33.77621,258,7/23/2017 0:04,,,322.58,640.08,640.08,964.3333333,1,782,968,637,717,60.6,40.5
98.44,9.42,230717,7/22/2017 21:13,-84.38649833,33.776205,259,7/23/2017 0:04,,Tree RS,322.58,640.08,640.08,1133.666667,1381,782,763,837,816,58.5,39.4
96.51,9.19,230717,7/22/2017 21:13,-84.38644167,33.77619833,260,7/23/2017 0:04,,Tree RS,622.3,640.08,642.62,864,1255,783,554,926,848,56.6,38.4
94.8,9.36,230717,7/22/2017 21:13,-84.38638667,33.77619333,261,7/23/2017 0:04,,,641.7733333,640.08,640.08,1605.666667,1308.666667,NA,NA,NA,NA,NA,NA
93.26,9.43,230717,7/22/2017 21:13,-84.38633167,33.77619,262,7/23/2017 0:04,,,641.35,640.08,640.08,1606.25,1243.25,782,749,886,851,54.6,37.4
92.04,9.18,230717,7/22/2017 21:13,-84.38627833,33.77618833,263,7/23/2017 0:04,Person LS,,261.62,640.08,640.9266667,499.3333333,1214.666667,781,800,778,795,51.1,35.6
91.92,9.23,230717,7/22/2017 21:13,-84.38622667,33.776195,264,7/23/2017 0:04,,,221.8266667,640.08,640.08,1044.333333,1191.333333,783,916,647,694,50.2,35.2
92.12,9.74,230717,7/22/2017 21:13,-84.38616667,33.77619,265,7/23/2017 0:04,,,204.8933333,640.08,640.9266667,1338.333333,1241,781,734,856,798,49.3,34.8
93.42,9.45,230717,7/22/2017 21:13,-84.38611167,33.77618833,266,7/23/2017 0:04,,Tree RS,293.37,640.08,640.715,1876,1608.5,787,493,952,857,48.5,34.4
94.63,9.98,230717,7/22/2017 21:13,-84.38605167,33.776185,267,7/23/2017 0:04,,Tree RS,322.58,640.08,640.08,2630.333333,1,NA,NA,NA,NA,NA,NA
94.9,9.47,230717,7/22/2017 21:13,-84.38599833,33.776185,268,7/23/2017 0:04,,Tree RS,322.58,604.52,640.08,389.75,1,783,717,905,843,46.3,33.2
95.82,8.51,230717,7/22/2017 21:13,-84.38595333,33.77618833,269,7/23/2017 0:04,,Tree RS,260.7733333,640.08,640.08,1,1291.333333,789,190,1480,1171,45.3,32.7
96.59,8.73,230717,7/22/2017 21:13,-84.385905,33.776185,270,7/23/2017 0:04,,,322.58,637.54,640.08,532.6666667,1334,784,978,579,679,44.5,32.2
96.93,8.25,230717,7/22/2017 21:13,-84.38586,33.77618167,271,7/23/2017 0:04,,,280.67,637.54,642.62,572.25,1408.25,783,791,804,804,43.7,31.7
96.85,8.61,230717,7/22/2017 21:13,-84.38581333,33.77617833,272,7/23/2017 0:04,,Person LS,148.1666667,637.54,640.9266667,395.6666667,1263.333333,786,596,871,823,42.9,31.3
96.23,9.28,230717,7/22/2017 21:13,-84.38576,33.77617333,273,7/23/2017 0:04,,,158.3266667,635,640.9266667,746.6666667,1322,NA,NA,NA,NA,NA,NA
94.99,9.31,230717,7/22/2017 21:13,-84.38570667,33.77617,274,7/23/2017 0:04,,Tree RS,201.295,635,641.985,524,1329.75,783,770,864,816,42.2,30.8
94.51,9.28,230717,7/22/2017 21:13,-84.385655,33.77616667,275,7/23/2017 0:04,,Parallel RS,209.1266667,634.1533333,640.08,403.6666667,1323,784,710,898,876,40.9,30
93.37,9.24,230717,7/22/2017 21:13,-84.385605,33.776165,276,7/23/2017 0:04,,Parallel RS,116.84,634.1533333,641.7733333,377.3333333,1328,781,1006,538,625,40.2,29.6
97.38,9.27,230717,7/22/2017 21:13,-84.38555167,33.77615833,277,7/23/2017 0:04,,Parallel RS,160.02,632.46,603.885,365.5,1334.75,782,765,825,818,39.5,29.2
96.04,8.67,230717,7/22/2017 21:13,-84.385505,33.77615667,278,7/23/2017 0:04,,Parallel RS,148.1666667,630.7666667,642.62,155.3333333,1342,785,504,971,867,38.8,28.9
94.97,8.49,230717,7/22/2017 21:13,-84.38545667,33.776155,279,7/23/2017 0:04,,Parallel RS,215.0533333,499.5333333,642.62,662,1346.333333,NA,NA,NA,NA,NA,NA
91.48,8.51,230717,7/22/2017 21:13,-84.38541,33.776155,280,7/23/2017 0:04,,Parallel RS,172.72,320.04,640.9266667,377.6666667,1334.333333,783,809,814,799,37.9,28.5
89.72,8.48,230717,7/22/2017 21:14,-84.38536167,33.77615667,281,7/23/2017 0:04,,Parallel RS,137.16,320.04,641.35,318,1229.25,786,319,1367,1138,37.5,28.3
92.13,9.01,230717,7/22/2017 21:14,-84.38531333,33.77615333,282,7/23/2017 0:04,,Parallel RS,211.6666667,247.2266667,640.08,465.6666667,1708.666667,783,885,741,743,37.1,28.1
98.86,9.35,230717,7/22/2017 21:14,-84.38526,33.77614333,283,7/23/2017 0:04,,Parallel RS,143.0866667,346.2866667,640.08,735.3333333,846.6666667,784,744,836,823,36.8,27.9
98.34,9.35,230717,7/22/2017 21:14,-84.385205,33.776135,284,7/23/2017 0:04,,Parallel RS,322.58,640.08,641.7733333,888.6666667,1529,NA,NA,NA,NA,NA,NA
94.95,8.83,230717,7/22/2017 21:14,-84.385155,33.77613167,285,7/23/2017 0:04,,Parallel RS,307.34,640.08,641.35,543,628.25,785,576,881,819,36.4,27.7
94.54,8.43,230717,7/22/2017 21:14,-84.38510833,33.77612667,286,7/23/2017 0:04,,Parallel RS,255.905,640.08,641.35,835,1144.5,783,752,902,856,35.8,27.3
92.89,7.6,230717,7/22/2017 21:14,-84.38506833,33.77612333,287,7/23/2017 0:04,,Parallel RS,322.58,640.08,640.08,938.3333333,819.6666667,787,339,1343,1166,35.5,27.1
89.65,7.53,230717,7/22/2017 21:14,-84.38502833,33.77612833,288,7/23/2017 0:04,,,322.58,640.08,640.08,811,1127.333333,782,1000,563,647,35.2,27
88.68,7.34,230717,7/22/2017 21:14,-84.38498833,33.77613167,289,7/23/2017 0:04,,Tree RS,150.495,640.08,640.715,245,1082,781,778,815,777,35,26.8
87.67,6.41,230717,7/22/2017 21:14,-84.384955,33.776135,290,7/23/2017 0:04,,,106.68,639.2333333,640.9266667,485.3333333,622.3333333,786,421,1101,953,34.7,26.7
86.78,5.91,230717,7/22/2017 21:14,-84.38492333,33.77613667,291,7/23/2017 0:04,,,277.7066667,639.2333333,405.5533333,639.3333333,291.6666667,NA,NA,NA,NA,NA,NA
93.62,5.5,230717,7/22/2017 21:14,-84.38489,33.77613333,292,7/23/2017 0:04,,Car RS,260.35,640.08,320.04,386.25,937.5,782,761,869,802,34.5,26.6
92.2,5.69,230717,7/22/2017 21:14,-84.384855,33.776135,293,7/23/2017 0:04,,,155.7866667,640.08,320.04,492.6666667,850.6666667,782,681,1001,1001,34.3,26.5
90.4,5.7,230717,7/22/2017 21:14,-84.38481833,33.77613167,294,7/23/2017 0:04,,,220.98,640.08,320.04,791.3333333,415.3333333,783,973,581,658,34,26.4
92.98,5.41,230717,7/22/2017 21:14,-84.38478333,33.77613,295,7/23/2017 0:04,,,223.52,638.81,320.04,1234.25,664.5,784,698,887,840,33.8,26.2
95.79,4.7,230717,7/22/2017 21:14,-84.38475167,33.77613167,296,7/23/2017 0:04,,Tree RS,322.58,640.08,320.04,532,1,788,384,1104,964,33.5,26.1
105.89,3.43,230717,7/22/2017 21:14,-84.38473333,33.77613,297,7/23/2017 0:05,,Bench RS,322.58,638.81,195.58,718.25,1,783,818,799,790,33.4,26
105.89,0.18,230717,7/22/2017 21:14,-84.38472333,33.776135,298,7/23/2017 0:05,,Bench RS,320.8866667,640.08,88.05333333,626.3333333,1,NA,NA,NA,NA,NA,NA
105.89,0.06,230717,7/22/2017 21:14,-84.38472,33.77613833,299,7/23/2017 0:05,,,494.03,639.445,88.265,611.75,1,783,678,921,884,33.3,25.9
105.89,0.02,230717,7/22/2017 21:14,-84.38471833,33.77614,300,7/23/2017 0:05,,Red Light,322.58,639.2333333,99.06,510,442.6666667,781,1005,406,553,33.2,25.9
105.89,0.08,230717,7/22/2017 21:14,-84.38472,33.77614833,301,7/23/2017 0:05,,Red Light,184.15,639.445,140.335,584.5,552.5,781,728,863,797,28,23.3
105.89,0.19,230717,7/22/2017 21:14,-84.38471667,33.77615167,302,7/23/2017 0:05,,Red Light,433.07,639.445,198.12,284.5,1294.75,786,266,1312,1069,25.1,21.8
105.89,0.26,230717,7/22/2017 21:14,-84.38470667,33.776155,303,7/23/2017 0:05,,Red Light,641.35,638.81,204.47,1,1,783,927,658,738,23.4,20.9
78.89,3.96,230717,7/22/2017 21:14,-84.38467333,33.77615333,304,7/23/2017 0:05,,Red Light,641.35,638.81,320.04,1,1,784,708,855,808,23,20.5
79.46,5.11,230717,7/22/2017 21:14,-84.38464,33.77615167,305,7/23/2017 0:05,,Red Light,640.08,637.54,300.5666667,1,1,NA,NA,NA,NA,NA,NA
80.93,5.65,230717,7/22/2017 21:14,-84.384595,33.77615667,306,7/23/2017 0:05,,,640.715,638.81,480.06,572,1,789,467,1002,901,22.7,20.3
81.47,6.29,230717,7/22/2017 21:14,-84.38455333,33.776155,307,7/23/2017 0:05,,,529.1666667,623.9933333,640.9266667,1,1,785,788,819,798,22.4,20
