course,speed,day,time,lon,lat,seq,way,video_time,Signature,USRight,USLeft,USRear,LidarRight,LidarLeft,CO,SO,O3,NO,P10,P25
87.14,12.78,210717,7/21/2017 10:10,-84.39397667,33.78119167,613,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.74,13.77,210717,7/21/2017 10:11,-84.39391333,33.78122833,614,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.09,12.54,210717,7/21/2017 10:11,-84.393855,33.78123,615,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.68,10.29,210717,7/21/2017 10:11,-84.39382667,33.78121,616,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.75,9.71,210717,7/21/2017 10:11,-84.39380833,33.78117333,617,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.47,9.35,210717,7/21/2017 10:11,-84.39380667,33.78114,618,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.46,9.68,210717,7/21/2017 10:11,-84.39380333,33.78109833,619,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175.81,9.32,210717,7/21/2017 10:11,-84.39380667,33.781065,620,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.46,8.79,210717,7/21/2017 10:11,-84.393815,33.781025,621,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.99,9.76,210717,7/21/2017 10:11,-84.39382167,33.78098167,622,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.66,9.68,210717,7/21/2017 10:11,-84.39383667,33.78093667,623,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.84,9.62,210717,7/21/2017 10:11,-84.39385333,33.78089,624,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.43,9.3,210717,7/21/2017 10:11,-84.39385833,33.78084833,625,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.61,9.66,210717,7/21/2017 10:11,-84.39386833,33.78080667,626,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.86,9.65,210717,7/21/2017 10:11,-84.39387,33.780765,627,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.03,9.08,210717,7/21/2017 10:11,-84.39387333,33.780725,628,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.63,8.9,210717,7/21/2017 10:11,-84.393885,33.78068833,629,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.24,8.87,210717,7/21/2017 10:11,-84.39389167,33.78064667,630,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.11,9.26,210717,7/21/2017 10:11,-84.39389,33.78060667,631,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.61,9.24,210717,7/21/2017 10:11,-84.39389667,33.78056667,632,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.02,9.28,210717,7/21/2017 10:11,-84.39390333,33.780525,633,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.61,9.2,210717,7/21/2017 10:11,-84.39390833,33.78048167,634,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.24,8.77,210717,7/21/2017 10:11,-84.39390667,33.78044167,635,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.54,8.98,210717,7/21/2017 10:11,-84.393905,33.78040333,636,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.67,9.01,210717,7/21/2017 10:11,-84.39389833,33.78036333,637,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.99,8.99,210717,7/21/2017 10:11,-84.39389,33.78032333,638,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.71,8.51,210717,7/21/2017 10:11,-84.39388667,33.780285,639,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.24,8.07,210717,7/21/2017 10:11,-84.39388667,33.78024667,640,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.91,8.39,210717,7/21/2017 10:11,-84.39388,33.78020833,641,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.44,8.44,210717,7/21/2017 10:11,-84.393885,33.78016833,642,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.45,8.45,210717,7/21/2017 10:11,-84.39388667,33.78012833,643,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189.74,7.99,210717,7/21/2017 10:11,-84.393895,33.78009333,644,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.21,8.06,210717,7/21/2017 10:11,-84.39390167,33.78005333,645,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187.46,8.07,210717,7/21/2017 10:11,-84.3939,33.78002,646,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.56,7.91,210717,7/21/2017 10:11,-84.39390333,33.77998333,647,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.77,8.56,210717,7/21/2017 10:11,-84.39390667,33.77994333,648,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.13,8.19,210717,7/21/2017 10:11,-84.39391,33.77991,649,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175.56,6.88,210717,7/21/2017 10:11,-84.39391667,33.77988,650,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.54,6.89,210717,7/21/2017 10:11,-84.39392,33.77984667,651,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.06,7.48,210717,7/21/2017 10:11,-84.39391333,33.77981167,652,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.09,7.48,210717,7/21/2017 10:11,-84.393915,33.77977667,653,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.66,7.44,210717,7/21/2017 10:11,-84.39393,33.77974,654,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.5,7.61,210717,7/21/2017 10:11,-84.39393167,33.77970333,655,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168.37,7.97,210717,7/21/2017 10:11,-84.39392,33.779665,656,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.17,7.43,210717,7/21/2017 10:11,-84.39391,33.77963,657,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.39,7.1,210717,7/21/2017 10:11,-84.39390667,33.779595,658,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.19,7.09,210717,7/21/2017 10:11,-84.39390667,33.779565,659,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.97,7.52,210717,7/21/2017 10:11,-84.39391333,33.77952833,660,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.45,7.73,210717,7/21/2017 10:11,-84.39391667,33.77949167,661,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.79,8.24,210717,7/21/2017 10:11,-84.39391167,33.77945167,662,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.45,8.47,210717,7/21/2017 10:11,-84.39390833,33.77941,663,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.6,8.41,210717,7/21/2017 10:11,-84.39391,33.77937,664,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.64,9.07,210717,7/21/2017 10:11,-84.39391,33.77932833,665,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.58,9.35,210717,7/21/2017 10:11,-84.393915,33.779285,666,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194.56,9.63,210717,7/21/2017 10:11,-84.39392667,33.77924,667,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.82,9.68,210717,7/21/2017 10:11,-84.39393,33.779195,668,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.01,10.32,210717,7/21/2017 10:11,-84.39394,33.77914333,669,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.01,10.27,210717,7/21/2017 10:11,-84.39394333,33.779095,670,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.5,10.32,210717,7/21/2017 10:11,-84.39393667,33.77904333,671,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189.72,10.15,210717,7/21/2017 10:11,-84.39393,33.77899667,672,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.6,10.95,210717,7/21/2017 10:11,-84.39392667,33.77894,673,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187.57,10.98,210717,7/21/2017 10:12,-84.39390667,33.778885,674,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186.63,11.33,210717,7/21/2017 10:12,-84.39389667,33.77883,675,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185.45,11.6,210717,7/21/2017 10:12,-84.39388333,33.77877333,676,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.29,12.05,210717,7/21/2017 10:12,-84.39387,33.77871333,677,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.12,11.84,210717,7/21/2017 10:12,-84.39385667,33.778655,678,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.13,11.86,210717,7/21/2017 10:12,-84.39384833,33.77859333,679,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.18,12.59,210717,7/21/2017 10:12,-84.39383833,33.77852667,680,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.4,13.39,210717,7/21/2017 10:12,-84.39382833,33.77845167,681,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.77,14.33,210717,7/21/2017 10:12,-84.39384667,33.77837167,682,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.56,14.35,210717,7/21/2017 10:12,-84.39384167,33.778295,683,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.44,13.94,210717,7/21/2017 10:12,-84.39386,33.77821333,684,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.78,13.68,210717,7/21/2017 10:12,-84.39386,33.77814,685,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.58,13.48,210717,7/21/2017 10:12,-84.39385167,33.77807333,686,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.44,13.06,210717,7/21/2017 10:12,-84.39385333,33.77800833,687,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.7,13.25,210717,7/21/2017 10:12,-84.39387,33.77793667,688,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.34,12.57,210717,7/21/2017 10:12,-84.39387333,33.777875,689,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.49,11.69,210717,7/21/2017 10:12,-84.39387,33.77781833,690,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.64,11.16,210717,7/21/2017 10:12,-84.39387333,33.777765,691,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.09,11.2,210717,7/21/2017 10:12,-84.39387333,33.77771167,692,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.45,10.69,210717,7/21/2017 10:12,-84.393875,33.777665,693,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.65,10.77,210717,7/21/2017 10:12,-84.39388,33.77761333,694,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.86,10.58,210717,7/21/2017 10:12,-84.39388,33.77756667,695,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.52,10.51,210717,7/21/2017 10:12,-84.393875,33.77751833,696,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.87,9.83,210717,7/21/2017 10:12,-84.39387333,33.77747833,697,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.65,9.33,210717,7/21/2017 10:12,-84.393875,33.77743333,698,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.14,8.88,210717,7/21/2017 10:12,-84.39386333,33.777395,699,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.07,8.32,210717,7/21/2017 10:12,-84.39386,33.77735667,700,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.22,8.33,210717,7/21/2017 10:12,-84.39385167,33.77731667,701,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.5,8.57,210717,7/21/2017 10:12,-84.39384667,33.77727333,702,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.27,8.39,210717,7/21/2017 10:12,-84.39384833,33.77723833,703,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.83,8.42,210717,7/21/2017 10:12,-84.393845,33.77719833,704,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174.03,8.65,210717,7/21/2017 10:12,-84.39383667,33.77716167,705,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.02,8.38,210717,7/21/2017 10:12,-84.39382833,33.777125,706,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.58,7.57,210717,7/21/2017 10:12,-84.393825,33.77708333,707,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.24,5.86,210717,7/21/2017 10:12,-84.39381833,33.77705167,708,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.18,4.49,210717,7/21/2017 10:12,-84.393815,33.77702833,709,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.42,3.65,210717,7/21/2017 10:12,-84.39381333,33.77701,710,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195.34,3.66,210717,7/21/2017 10:12,-84.39381333,33.77699,711,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199.02,4.86,210717,7/21/2017 10:12,-84.39382667,33.77695667,712,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197.43,5.35,210717,7/21/2017 10:12,-84.39382667,33.77693333,713,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194.82,5.55,210717,7/21/2017 10:12,-84.39382333,33.77691,714,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.58,5.73,210717,7/21/2017 10:12,-84.393825,33.77687833,715,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.82,4.38,210717,7/21/2017 10:12,-84.39383833,33.77684333,716,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.82,2.68,210717,7/21/2017 10:12,-84.39385167,33.77681833,717,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.68,0.12,210717,7/21/2017 10:12,-84.39385833,33.77680667,718,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.62,0.21,210717,7/21/2017 10:12,-84.39385667,33.77679667,719,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.61,0.33,210717,7/21/2017 10:12,-84.39384667,33.77678333,720,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.08,4.39,210717,7/21/2017 10:12,-84.39383833,33.77676333,721,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.26,4.15,210717,7/21/2017 10:12,-84.39383167,33.77674667,722,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.26,4.15,210717,7/21/2017 10:12,-84.39378667,33.77673833,723,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.44,3.82,210717,7/21/2017 10:12,-84.39372833,33.776745,724,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.8,5.61,210717,7/21/2017 10:12,-84.39369833,33.776765,725,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.78,6.17,210717,7/21/2017 10:12,-84.39366167,33.77677667,726,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.29,5.95,210717,7/21/2017 10:12,-84.393625,33.77678,727,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.24,6.73,210717,7/21/2017 10:12,-84.39358333,33.77677833,728,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.17,7.8,210717,7/21/2017 10:12,-84.393535,33.776775,729,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.88,7.83,210717,7/21/2017 10:12,-84.39348833,33.77677333,730,come,7/21/2017 0:09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.92,7.59,210717,7/21/2017 10:12,-84.393445,33.77677167,731,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.79,7.56,210717,7/21/2017 10:12,-84.39340333,33.77676833,732,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76.69,7.51,210717,7/21/2017 10:12,-84.39336,33.77676333,733,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78.26,7.57,210717,7/21/2017 10:13,-84.39331167,33.776765,734,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79.72,7.6,210717,7/21/2017 10:13,-84.393265,33.776765,735,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81.21,9.75,210717,7/21/2017 10:13,-84.39321333,33.77675333,736,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82.4,9.81,210717,7/21/2017 10:13,-84.39316,33.77675333,737,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.47,8.79,210717,7/21/2017 10:13,-84.393095,33.776755,738,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.49,7.45,210717,7/21/2017 10:13,-84.39305,33.77675167,739,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.15,7.21,210717,7/21/2017 10:13,-84.393005,33.77675,740,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,7.15,210717,7/21/2017 10:13,-84.39296333,33.77674833,741,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.02,6.91,210717,7/21/2017 10:13,-84.392925,33.77674667,742,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.91,7.29,210717,7/21/2017 10:13,-84.39288167,33.776745,743,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.36,7.31,210717,7/21/2017 10:13,-84.39284333,33.77674,744,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86.35,7.52,210717,7/21/2017 10:13,-84.39280167,33.77674,745,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86.71,7.32,210717,7/21/2017 10:13,-84.39276167,33.77674333,746,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.27,7.08,210717,7/21/2017 10:13,-84.39272,33.77674333,747,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.73,7.54,210717,7/21/2017 10:13,-84.39268333,33.77674,748,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.01,7.54,210717,7/21/2017 10:13,-84.39264,33.77673833,749,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.52,7.88,210717,7/21/2017 10:13,-84.39259667,33.77674167,750,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.14,8.52,210717,7/21/2017 10:13,-84.39255167,33.77674,751,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.05,8.33,210717,7/21/2017 10:13,-84.39249833,33.77673667,752,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.54,8.84,210717,7/21/2017 10:13,-84.39244833,33.77673667,753,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.76,10.72,210717,7/21/2017 10:13,-84.39239167,33.77673667,754,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.02,12.1,210717,7/21/2017 10:13,-84.392335,33.77674167,755,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.04,10.64,210717,7/21/2017 10:13,-84.39228167,33.77674333,756,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.97,9.56,210717,7/21/2017 10:13,-84.39222833,33.77674667,757,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.66,8.58,210717,7/21/2017 10:13,-84.39217833,33.77675167,758,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.97,9.01,210717,7/21/2017 10:13,-84.39211833,33.776755,759,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.77,8.53,210717,7/21/2017 10:13,-84.39206167,33.77675333,760,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105.32,7.89,210717,7/21/2017 10:13,-84.39201,33.77674667,761,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.89,7.22,210717,7/21/2017 10:13,-84.39196833,33.77674167,762,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.19,7.18,210717,7/21/2017 10:13,-84.39192167,33.77674167,763,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.07,7.67,210717,7/21/2017 10:13,-84.39187333,33.77673833,764,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.23,8.49,210717,7/21/2017 10:13,-84.391825,33.77674167,765,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.56,8.65,210717,7/21/2017 10:13,-84.39177667,33.77674,766,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.49,8.05,210717,7/21/2017 10:13,-84.39172667,33.77674333,767,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.37,7.87,210717,7/21/2017 10:13,-84.39168167,33.77673833,768,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.07,7.58,210717,7/21/2017 10:13,-84.39163667,33.77673333,769,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.22,8.39,210717,7/21/2017 10:13,-84.39159,33.77673167,770,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.31,7.56,210717,7/21/2017 10:13,-84.39154333,33.77673333,771,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.65,6.8,210717,7/21/2017 10:13,-84.39150833,33.77673667,772,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.81,7.27,210717,7/21/2017 10:13,-84.39146667,33.77673667,773,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.85,6.71,210717,7/21/2017 10:13,-84.39142667,33.77673667,774,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.35,7.36,210717,7/21/2017 10:13,-84.391385,33.776735,775,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.42,7.17,210717,7/21/2017 10:13,-84.391345,33.776735,776,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.72,7.2,210717,7/21/2017 10:13,-84.39130667,33.776735,777,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.42,7.21,210717,7/21/2017 10:13,-84.39126667,33.776735,778,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.64,7.15,210717,7/21/2017 10:13,-84.39122833,33.77673333,779,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
