"course","speed","day","time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
0,0,"210717",2017-07-21 10:08:43,0,0,488,"come",2017-07-21 00:05:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:44,0,0,489,"come",2017-07-21 00:05:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:45,0,0,490,"come",2017-07-21 00:05:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:46,0,0,491,"come",2017-07-21 00:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:47,0,0,492,"come",2017-07-21 00:06:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:48,0,0,493,"come",2017-07-21 00:06:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:49,0,0,494,"come",2017-07-21 00:06:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:50,0,0,495,"come",2017-07-21 00:06:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:51,0,0,496,"come",2017-07-21 00:06:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:52,0,0,497,"come",2017-07-21 00:06:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:53,0,0,498,"come",2017-07-21 00:06:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:54,0,0,499,"come",2017-07-21 00:06:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:55,0,0,500,"come",2017-07-21 00:06:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:56,0,0,501,"come",2017-07-21 00:06:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:57,0,0,502,"come",2017-07-21 00:06:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:58,0,0,503,"come",2017-07-21 00:06:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:59,0,0,504,"come",2017-07-21 00:06:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:00,0,0,505,"come",2017-07-21 00:06:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:01,0,0,506,"come",2017-07-21 00:06:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:02,0,0,507,"come",2017-07-21 00:06:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:03,0,0,508,"come",2017-07-21 00:06:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:04,0,0,509,"come",2017-07-21 00:06:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:05,0,0,510,"come",2017-07-21 00:06:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:06,0,0,511,"come",2017-07-21 00:06:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:07,0,0,512,"come",2017-07-21 00:06:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:08,0,0,513,"come",2017-07-21 00:06:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:09,0,0,514,"come",2017-07-21 00:06:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:10,0,0,515,"come",2017-07-21 00:06:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:11,0,0,516,"come",2017-07-21 00:06:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:12,0,0,517,"come",2017-07-21 00:06:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:13,0,0,518,"come",2017-07-21 00:06:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:14,0,0,519,"come",2017-07-21 00:06:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:15,0,0,520,"come",2017-07-21 00:06:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:16,0,0,521,"come",2017-07-21 00:06:30,322.58,NA,640.08,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:17,0,0,522,"come",2017-07-21 00:06:31,388.62,638.81,640.08,1236.5,1499.5,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:18,0,0,523,"come",2017-07-21 00:06:32,434.34,293.37,640.08,354.5,542.5,0,383,893,779,53.1,44.3
0,0,"210717",2017-07-21 10:09:19,0,0,524,"come",2017-07-21 00:06:33,248.92,638.81,640.08,1264.5,1524,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:20,0,0,525,"come",2017-07-21 00:06:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:21,0,0,526,"come",2017-07-21 00:06:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:22,0,0,527,"come",2017-07-21 00:06:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:09:23,0,0,528,"come",2017-07-21 00:06:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.67,0.97,"210717",2017-07-21 10:09:24,0,0,529,"come",2017-07-21 00:06:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.84,1.74,"210717",2017-07-21 10:09:25,0,0,530,"come",2017-07-21 00:06:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.04,2.35,"210717",2017-07-21 10:09:27,0,0,531,"come",2017-07-21 00:06:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.03,2.96,"210717",2017-07-21 10:09:28,-84.3998233333333,33.7828116666667,532,"come",2017-07-21 00:06:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.59,5.18,"210717",2017-07-21 10:09:29,-84.3997833333333,33.78281,533,"come",2017-07-21 00:06:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110.86,6.52,"210717",2017-07-21 10:09:30,-84.3997233333333,33.78278,534,"come",2017-07-21 00:06:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115.08,7.8,"210717",2017-07-21 10:09:32,-84.3996383333333,33.7827316666667,535,"come",2017-07-21 00:06:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.64,7.32,"210717",2017-07-21 10:09:33,-84.3996433333333,33.7826733333333,536,"come",2017-07-21 00:06:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.47,7.66,"210717",2017-07-21 10:09:34,-84.3996466666667,33.7826233333333,537,"come",2017-07-21 00:06:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.41,8.56,"210717",2017-07-21 10:09:35,-84.3996466666667,33.7825716666667,538,"come",2017-07-21 00:06:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.65,8.59,"210717",2017-07-21 10:09:36,-84.3996383333333,33.7825316666667,539,"come",2017-07-21 00:06:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.98,8.75,"210717",2017-07-21 10:09:38,-84.399635,33.7824416666667,540,"come",2017-07-21 00:06:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.35,8.97,"210717",2017-07-21 10:09:39,-84.3996566666667,33.7823866666667,541,"come",2017-07-21 00:06:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.94,9.09,"210717",2017-07-21 10:09:40,-84.3996566666667,33.78234,542,"come",2017-07-21 00:06:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.61,9.2,"210717",2017-07-21 10:09:41,-84.399655,33.78229,543,"come",2017-07-21 00:06:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.83,9.32,"210717",2017-07-21 10:09:42,-84.39965,33.78224,544,"come",2017-07-21 00:06:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.45,9.7,"210717",2017-07-21 10:09:44,-84.3996416666667,33.7821383333333,545,"come",2017-07-21 00:06:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168.77,9.89,"210717",2017-07-21 10:09:45,-84.39963,33.7820883333333,546,"come",2017-07-21 00:06:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.34,10.05,"210717",2017-07-21 10:09:46,-84.3996266666667,33.782035,547,"come",2017-07-21 00:06:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.93,10.88,"210717",2017-07-21 10:09:47,-84.3996233333333,33.7819816666667,548,"come",2017-07-21 00:06:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.91,11.14,"210717",2017-07-21 10:09:48,-84.3996166666667,33.7819266666667,549,"come",2017-07-21 00:06:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.39,11.34,"210717",2017-07-21 10:09:50,-84.3996033333333,33.7818083333333,550,"come",2017-07-21 00:06:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.3,11.86,"210717",2017-07-21 10:09:51,-84.3995866666667,33.7817416666667,551,"come",2017-07-21 00:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.01,13.25,"210717",2017-07-21 10:09:52,-84.3995716666667,33.7816733333333,552,"come",2017-07-21 00:07:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168.47,13.64,"210717",2017-07-21 10:09:53,-84.3995566666667,33.7815983333333,553,"come",2017-07-21 00:07:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.95,11.38,"210717",2017-07-21 10:09:54,-84.39955,33.781515,554,"come",2017-07-21 00:07:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122.25,7.56,"210717",2017-07-21 10:09:56,-84.3994916666667,33.781415,555,"come",2017-07-21 00:07:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.54,7.54,"210717",2017-07-21 10:09:57,-84.3994566666667,33.7813966666667,556,"come",2017-07-21 00:07:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.15,7.87,"210717",2017-07-21 10:09:58,-84.399415,33.78139,557,"come",2017-07-21 00:07:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.81,8.28,"210717",2017-07-21 10:09:59,-84.3993716666667,33.7813866666667,558,"come",2017-07-21 00:07:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.33,8.83,"210717",2017-07-21 10:10:00,-84.399325,33.781385,559,"come",2017-07-21 00:07:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.91,10.46,"210717",2017-07-21 10:10:02,-84.3992066666667,33.781395,560,"come",2017-07-21 00:07:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.65,10.9,"210717",2017-07-21 10:10:03,-84.39914,33.7813966666667,561,"come",2017-07-21 00:07:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.89,11.23,"210717",2017-07-21 10:10:04,-84.3990716666667,33.7813983333333,562,"come",2017-07-21 00:07:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.46,11.56,"210717",2017-07-21 10:10:05,-84.3989983333333,33.7813966666667,563,"come",2017-07-21 00:07:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.49,11.58,"210717",2017-07-21 10:10:06,-84.3989316666667,33.7813966666667,564,"come",2017-07-21 00:07:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.14,11.79,"210717",2017-07-21 10:10:08,-84.3987933333333,33.7813933333333,565,"come",2017-07-21 00:07:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.44,11.87,"210717",2017-07-21 10:10:09,-84.39872,33.7813933333333,566,"come",2017-07-21 00:07:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.45,12.03,"210717",2017-07-21 10:10:10,-84.3986483333333,33.7813933333333,567,"come",2017-07-21 00:07:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.49,12.33,"210717",2017-07-21 10:10:11,-84.398565,33.781395,568,"come",2017-07-21 00:07:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.45,12.6,"210717",2017-07-21 10:10:12,-84.3984783333333,33.7813966666667,569,"come",2017-07-21 00:07:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.05,11.16,"210717",2017-07-21 10:10:14,-84.3983383333333,33.7813883333333,570,"come",2017-07-21 00:07:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.05,11.39,"210717",2017-07-21 10:10:15,-84.3982716666667,33.7813816666667,571,"come",2017-07-21 00:07:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.38,13.22,"210717",2017-07-21 10:10:16,-84.3981783333333,33.78138,572,"come",2017-07-21 00:07:21,106.68,NA,640.08,NA,NA,NA,NA,NA,NA,NA,NA
96.73,15.02,"210717",2017-07-21 10:10:17,-84.39807,33.7813683333333,573,"come",2017-07-21 00:07:22,NA,NA,NA,291.666666666667,1517.66666666667,NA,NA,NA,NA,NA,NA
94.15,15.22,"210717",2017-07-21 10:10:18,-84.3979683333333,33.7813583333333,574,"come",2017-07-21 00:07:23,322.58,217.593333333333,640.08,286.666666666667,672,1558,1144,956,795,43.5,35.5
93.83,15.07,"210717",2017-07-21 10:10:20,-84.39777,33.7813383333333,575,"come",2017-07-21 00:07:24,640.08,322.58,640.08,351.5,1830,1557,1236,530,580,43.5,35.4
95.07,15.08,"210717",2017-07-21 10:10:21,-84.39767,33.7813283333333,576,"come",2017-07-21 00:07:25,641.35,NA,638.81,NA,1434.5,NA,NA,NA,NA,NA,NA
95.47,15.07,"210717",2017-07-21 10:10:22,-84.3975866666667,33.7813216666667,577,"come",2017-07-21 00:07:26,271.78,125.306666666667,640.08,220.333333333333,NA,1558,578,246,774,43.7,35.3
94.71,15.31,"210717",2017-07-21 10:10:23,-84.3975016666667,33.78132,578,"come",2017-07-21 00:07:27,104.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.19,15.8,"210717",2017-07-21 10:10:24,-84.39745,33.78135,579,"come",2017-07-21 00:07:28,163.195,473.71,564.515,95.25,1896,1557,1192,705,749,45.7,35
92.01,17.43,"210717",2017-07-21 10:10:26,-84.39709,33.7813433333333,580,"come",2017-07-21 00:07:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.98,15.66,"210717",2017-07-21 10:10:27,-84.39697,33.781335,581,"come",2017-07-21 00:07:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.18,15.32,"210717",2017-07-21 10:10:28,-84.39685,33.7813233333333,582,"come",2017-07-21 00:07:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.63,14.05,"210717",2017-07-21 10:10:29,-84.39673,33.7813083333333,583,"come",2017-07-21 00:07:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.6,13.56,"210717",2017-07-21 10:10:30,-84.3966183333333,33.78129,584,"come",2017-07-21 00:07:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.6,13.95,"210717",2017-07-21 10:10:31,-84.3965133333333,33.7812716666667,585,"come",2017-07-21 00:07:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.42,14.47,"210717",2017-07-21 10:10:32,-84.3964166666667,33.7812566666667,586,"come",2017-07-21 00:07:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.62,14.86,"210717",2017-07-21 10:10:33,-84.3963216666667,33.7812466666667,587,"come",2017-07-21 00:07:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.08,14.91,"210717",2017-07-21 10:10:34,-84.3962233333333,33.781245,588,"come",2017-07-21 00:07:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.43,14.89,"210717",2017-07-21 10:10:35,-84.3961283333333,33.7812383333333,589,"come",2017-07-21 00:07:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.81,14.83,"210717",2017-07-21 10:10:36,-84.39603,33.781225,590,"come",2017-07-21 00:07:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.7,14.89,"210717",2017-07-21 10:10:37,-84.3959316666667,33.78121,591,"come",2017-07-21 00:07:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.72,15.32,"210717",2017-07-21 10:10:38,-84.3958366666667,33.78121,592,"come",2017-07-21 00:07:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.7,15.69,"210717",2017-07-21 10:10:39,-84.3957483333333,33.7812066666667,593,"come",2017-07-21 00:07:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.49,16.2,"210717",2017-07-21 10:10:40,-84.3956233333333,33.7811866666667,594,"come",2017-07-21 00:07:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.25,15.68,"210717",2017-07-21 10:10:41,-84.3955283333333,33.7811866666667,595,"come",2017-07-21 00:07:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.76,15.32,"210717",2017-07-21 10:10:42,-84.3954383333333,33.78119,596,"come",2017-07-21 00:07:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.61,15.69,"210717",2017-07-21 10:10:43,-84.39535,33.7812,597,"come",2017-07-21 00:07:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.99,15.99,"210717",2017-07-21 10:10:44,-84.395255,33.7812083333333,598,"come",2017-07-21 00:07:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.49,16.49,"210717",2017-07-21 10:10:45,-84.39516,33.7812166666667,599,"come",2017-07-21 00:07:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.79,18.27,"210717",2017-07-21 10:10:46,-84.39508,33.7812366666667,600,"come",2017-07-21 00:07:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.62,18.04,"210717",2017-07-21 10:10:47,-84.39497,33.781235,601,"come",2017-07-21 00:07:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.36,15.75,"210717",2017-07-21 10:10:48,-84.3948666666667,33.7812216666667,602,"come",2017-07-21 00:07:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113.4,15.02,"210717",2017-07-21 10:10:49,-84.394775,33.7811933333333,603,"come",2017-07-21 00:07:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113.02,14.48,"210717",2017-07-21 10:10:50,-84.3946916666667,33.7811683333333,604,"come",2017-07-21 00:07:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111.73,14.07,"210717",2017-07-21 10:10:51,-84.3946116666667,33.7811483333333,605,"come",2017-07-21 00:07:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.17,14.31,"210717",2017-07-21 10:10:52,-84.3945216666667,33.7811366666667,606,"come",2017-07-21 00:07:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.19,14.29,"210717",2017-07-21 10:10:53,-84.394435,33.781135,607,"come",2017-07-21 00:07:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.03,14.25,"210717",2017-07-21 10:10:54,-84.3943316666667,33.7811316666667,608,"come",2017-07-21 00:07:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86.82,14.48,"210717",2017-07-21 10:10:55,-84.39425,33.7811416666667,609,"come",2017-07-21 00:07:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.57,13.52,"210717",2017-07-21 10:10:56,-84.3941766666667,33.7811416666667,610,"come",2017-07-21 00:07:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.86,12.85,"210717",2017-07-21 10:10:57,-84.3941066666667,33.781145,611,"come",2017-07-21 00:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.98,12.32,"210717",2017-07-21 10:10:58,-84.3940316666667,33.7811466666667,612,"come",2017-07-21 00:08:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.14,12.78,"210717",2017-07-21 10:10:59,-84.3939766666667,33.7811916666667,613,"come",2017-07-21 00:08:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.74,13.77,"210717",2017-07-21 10:11:00,-84.3939133333333,33.7812283333333,614,"come",2017-07-21 00:08:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.09,12.54,"210717",2017-07-21 10:11:01,-84.393855,33.78123,615,"come",2017-07-21 00:08:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.68,10.29,"210717",2017-07-21 10:11:02,-84.3938266666667,33.78121,616,"come",2017-07-21 00:08:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.75,9.71,"210717",2017-07-21 10:11:03,-84.3938083333333,33.7811733333333,617,"come",2017-07-21 00:08:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.47,9.35,"210717",2017-07-21 10:11:04,-84.3938066666667,33.78114,618,"come",2017-07-21 00:08:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.46,9.68,"210717",2017-07-21 10:11:05,-84.3938033333333,33.7810983333333,619,"come",2017-07-21 00:08:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175.81,9.32,"210717",2017-07-21 10:11:06,-84.3938066666667,33.781065,620,"come",2017-07-21 00:08:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.46,8.79,"210717",2017-07-21 10:11:07,-84.393815,33.781025,621,"come",2017-07-21 00:08:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.99,9.76,"210717",2017-07-21 10:11:08,-84.3938216666667,33.7809816666667,622,"come",2017-07-21 00:08:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.66,9.68,"210717",2017-07-21 10:11:09,-84.3938366666667,33.7809366666667,623,"come",2017-07-21 00:08:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.84,9.62,"210717",2017-07-21 10:11:10,-84.3938533333333,33.78089,624,"come",2017-07-21 00:08:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.43,9.3,"210717",2017-07-21 10:11:11,-84.3938583333333,33.7808483333333,625,"come",2017-07-21 00:08:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.61,9.66,"210717",2017-07-21 10:11:12,-84.3938683333333,33.7808066666667,626,"come",2017-07-21 00:08:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.86,9.65,"210717",2017-07-21 10:11:13,-84.39387,33.780765,627,"come",2017-07-21 00:08:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.03,9.08,"210717",2017-07-21 10:11:14,-84.3938733333333,33.780725,628,"come",2017-07-21 00:08:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.63,8.9,"210717",2017-07-21 10:11:15,-84.393885,33.7806883333333,629,"come",2017-07-21 00:08:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.24,8.87,"210717",2017-07-21 10:11:16,-84.3938916666667,33.7806466666667,630,"come",2017-07-21 00:08:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.11,9.26,"210717",2017-07-21 10:11:17,-84.39389,33.7806066666667,631,"come",2017-07-21 00:08:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.61,9.24,"210717",2017-07-21 10:11:18,-84.3938966666667,33.7805666666667,632,"come",2017-07-21 00:08:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.02,9.28,"210717",2017-07-21 10:11:19,-84.3939033333333,33.780525,633,"come",2017-07-21 00:08:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.61,9.2,"210717",2017-07-21 10:11:20,-84.3939083333333,33.7804816666667,634,"come",2017-07-21 00:08:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.24,8.77,"210717",2017-07-21 10:11:21,-84.3939066666667,33.7804416666667,635,"come",2017-07-21 00:08:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.54,8.98,"210717",2017-07-21 10:11:22,-84.393905,33.7804033333333,636,"come",2017-07-21 00:08:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.67,9.01,"210717",2017-07-21 10:11:23,-84.3938983333333,33.7803633333333,637,"come",2017-07-21 00:08:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.99,8.99,"210717",2017-07-21 10:11:24,-84.39389,33.7803233333333,638,"come",2017-07-21 00:08:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.71,8.51,"210717",2017-07-21 10:11:25,-84.3938866666667,33.780285,639,"come",2017-07-21 00:08:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.24,8.07,"210717",2017-07-21 10:11:26,-84.3938866666667,33.7802466666667,640,"come",2017-07-21 00:08:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.91,8.39,"210717",2017-07-21 10:11:27,-84.39388,33.7802083333333,641,"come",2017-07-21 00:08:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.44,8.44,"210717",2017-07-21 10:11:28,-84.393885,33.7801683333333,642,"come",2017-07-21 00:08:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.45,8.45,"210717",2017-07-21 10:11:29,-84.3938866666667,33.7801283333333,643,"come",2017-07-21 00:08:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189.74,7.99,"210717",2017-07-21 10:11:30,-84.393895,33.7800933333333,644,"come",2017-07-21 00:08:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.21,8.06,"210717",2017-07-21 10:11:31,-84.3939016666667,33.7800533333333,645,"come",2017-07-21 00:08:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187.46,8.07,"210717",2017-07-21 10:11:32,-84.3939,33.78002,646,"come",2017-07-21 00:08:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
