,USRight,USLeft,USRear,LidarRight,LidarLeft,SO,NO,P10,P25,O3,CO,timestamp,sensor,DateN,TimeN,sequenceTime
3959,15.24,17.78,99.06,488,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220343,3959
3960,12.7,17.78,93.98,482,1,4095,4095,8.6,7.7,4095,4095,1.90717E+11,proximity,190717,220343,3960
3961,12.7,17.78,96.52,485,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220343,3961
3962,12.7,17.78,96.52,482,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220344,3962
3963,12.7,17.78,96.52,488,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220344,3963
3964,12.7,17.78,96.52,494,1,4095,4095,8.7,7.7,4095,4095,1.90717E+11,proximity,190717,220344,3964
3965,12.7,17.78,93.98,491,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220344,3965
3966,15.24,17.78,93.98,490,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220344,3966
3967,12.7,17.78,93.98,489,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220345,3967
3968,12.7,17.78,91.44,481,1,4095,4095,8.8,7.7,4095,4095,1.90717E+11,proximity,190717,220345,3968
3969,15.24,17.78,91.44,484,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220346,3969
3970,15.24,17.78,93.98,480,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220346,3970
3971,15.24,20.32,91.44,485,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220346,3971
3972,15.24,17.78,91.44,478,1,4095,4095,8.9,7.7,4095,4095,1.90717E+11,proximity,190717,220346,3972
3973,12.7,17.78,91.44,485,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220347,3973
3974,15.24,17.78,91.44,486,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220347,3974
3975,12.7,17.78,91.44,482,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220347,3975
3976,15.24,17.78,91.44,484,1,4095,4095,8.9,7.7,4095,4095,1.90717E+11,proximity,190717,220348,3976
3977,12.7,17.78,88.9,483,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220348,3977
3978,12.7,17.78,88.9,482,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220348,3978
3979,15.24,20.32,91.44,481,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220348,3979
3980,12.7,17.78,91.44,485,1,4095,4095,8.9,7.7,4095,4095,1.90717E+11,proximity,190717,220349,3980
3981,12.7,17.78,93.98,485,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220349,3981
3982,12.7,17.78,91.44,480,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220349,3982
3983,15.24,17.78,91.44,482,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220349,3983
3984,12.7,17.78,91.44,474,1,4095,4095,8.9,7.7,4095,4095,1.90717E+11,proximity,190717,220350,3984
3985,12.7,17.78,91.44,483,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220350,3985
3986,12.7,17.78,91.44,476,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220350,3986
3987,12.7,17.78,91.44,492,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220350,3987
3988,12.7,17.78,88.9,498,1,4095,4095,8.9,7.7,4095,4095,1.90717E+11,proximity,190717,220351,3988
3989,12.7,17.78,93.98,506,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220351,3989
3990,12.7,17.78,91.44,1,817,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220351,3990
3991,12.7,17.78,91.44,1,699,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220352,3991
3992,12.7,20.32,93.98,1,1,4095,4095,8.9,7.6,4095,4095,1.90717E+11,proximity,190717,220352,3992
3993,12.7,17.78,96.52,1,809,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220352,3993
3994,12.7,17.78,91.44,527,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220352,3994
3995,12.7,17.78,88.9,142,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220353,3995
3996,12.7,17.78,93.98,540,1,4095,4095,8.9,7.6,4095,4095,1.90717E+11,proximity,190717,220353,3996
3997,12.7,20.32,93.98,553,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220353,3997
3998,12.7,17.78,99.06,555,857,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220354,3998
3999,15.24,20.32,96.52,527,651,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220354,3999
4000,15.24,17.78,93.98,153,637,4095,4095,8.9,7.6,4095,4095,1.90717E+11,proximity,190717,220354,4000
4001,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220354,4001
4002,12.7,17.78,91.44,596,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220354,4002
4003,15.24,20.32,93.98,519,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220355,4003
4004,12.7,17.78,91.44,1,1,4095,4095,8.6,7.6,4095,4095,1.90717E+11,proximity,190717,220355,4004
4005,15.24,20.32,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220356,4005
4006,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220356,4006
4007,12.7,17.78,88.9,2227,597,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220356,4007
4008,12.7,20.32,96.52,1,703,4095,4095,8.6,7.7,4095,4095,1.90717E+11,proximity,190717,220356,4008
4009,12.7,20.32,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220357,4009
4010,12.7,17.78,96.52,1,795,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220357,4010
4011,12.7,20.32,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220357,4011
4012,12.7,20.32,99.06,1,1,4095,4095,8.6,7.7,4095,4095,1.90717E+11,proximity,190717,220358,4012
4013,12.7,17.78,93.98,1,1059,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220358,4013
4014,15.24,17.78,93.98,239,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220358,4014
4015,12.7,20.32,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220358,4015
4016,12.7,20.32,96.52,1,231,4095,4095,8.5,7.7,4095,4095,1.90717E+11,proximity,190717,220359,4016
4017,12.7,20.32,91.44,1,227,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220359,4017
4018,12.7,17.78,91.44,218,240,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220359,4018
4019,15.24,17.78,91.44,1,251,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220359,4019
4020,12.7,17.78,91.44,1,809,4095,4095,8.5,7.7,4095,4095,1.90717E+11,proximity,190717,220400,4020
4021,12.7,17.78,91.44,1,871,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220400,4021
4022,12.7,17.78,88.9,1,1082,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220400,4022
4023,12.7,17.78,96.52,217,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220401,4023
4024,12.7,20.32,91.44,212,1,4095,4095,8.5,7.7,4095,4095,1.90717E+11,proximity,190717,220401,4024
4025,12.7,17.78,88.9,216,906,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220401,4025
4026,12.7,17.78,91.44,1,1092,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220402,4026
4027,12.7,17.78,88.9,1651,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220402,4027
4028,12.7,20.32,93.98,185,1,4095,4095,8.7,7.8,4095,4095,1.90717E+11,proximity,190717,220402,4028
4029,12.7,20.32,91.44,1366,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220402,4029
4030,12.7,20.32,88.9,254,873,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220403,4030
4031,12.7,17.78,91.44,433,1052,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220403,4031
4032,15.24,17.78,91.44,1,1,4095,4095,8.7,7.8,4095,4095,1.90717E+11,proximity,190717,220403,4032
4033,12.7,20.32,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220403,4033
4034,12.7,17.78,88.9,1,1106,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220404,4034
4035,12.7,20.32,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220404,4035
4036,12.7,20.32,99.06,545,1,4095,4095,8.6,7.8,4095,4095,1.90717E+11,proximity,190717,220404,4036
4037,12.7,20.32,99.06,646,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220404,4037
4038,12.7,17.78,93.98,567,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220405,4038
4039,12.7,20.32,96.52,438,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220405,4039
4040,12.7,20.32,93.98,464,639,4095,4095,8.7,7.9,4095,4095,1.90717E+11,proximity,190717,220406,4040
4041,12.7,17.78,99.06,452,662,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220406,4041
4042,15.24,17.78,93.98,465,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220406,4042
4043,12.7,17.78,96.52,577,1363,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220406,4043
4044,15.24,20.32,96.52,653,1362,4095,4095,8.8,8,4095,4095,1.90717E+11,proximity,190717,220407,4044
4045,12.7,20.32,93.98,649,1355,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220407,4045
4046,15.24,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220407,4046
4047,12.7,20.32,91.44,493,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220407,4047
4048,12.7,17.78,88.9,1,1,4095,4095,8.8,8,4095,4095,1.90717E+11,proximity,190717,220408,4048
4049,12.7,17.78,88.9,1040,1368,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220408,4049
4050,15.24,20.32,88.9,566,1313,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220408,4050
4051,12.7,17.78,88.9,523,1314,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220409,4051
4052,12.7,17.78,99.06,492,1304,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220409,4052
4053,12.7,17.78,96.52,522,1293,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220409,4053
4054,12.7,17.78,93.98,557,1295,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220409,4054
4055,12.7,17.78,96.52,618,1285,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220409,4055
4056,15.24,17.78,99.06,527,1324,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220410,4056
4057,12.7,17.78,91.44,514,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220410,4057
4058,12.7,17.78,88.9,506,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220411,4058
4059,12.7,17.78,91.44,476,8614,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220411,4059
4060,15.24,17.78,101.6,457,1,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220411,4060
4061,12.7,17.78,91.44,424,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220411,4061
4062,12.7,17.78,91.44,395,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220412,4062
4063,15.24,17.78,91.44,398,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220412,4063
4064,15.24,17.78,93.98,185,1,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220412,4064
4065,15.24,20.32,96.52,439,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220412,4065
4066,12.7,17.78,93.98,560,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220413,4066
4067,12.7,17.78,93.98,590,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220413,4067
4068,12.7,20.32,91.44,603,1,4095,4095,8.8,8,4095,4095,1.90717E+11,proximity,190717,220413,4068
4069,12.7,17.78,93.98,606,1602,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220414,4069
4070,15.24,17.78,91.44,641,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220414,4070
4071,15.24,17.78,91.44,656,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220414,4071
4072,12.7,17.78,88.9,678,1305,4095,4095,8.7,7.9,4095,4095,1.90717E+11,proximity,190717,220414,4072
4073,12.7,20.32,88.9,686,1277,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220415,4073
4074,15.24,17.78,91.44,687,935,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220415,4074
4075,12.7,17.78,88.9,693,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220415,4075
4076,12.7,17.78,91.44,693,878,4095,4095,8.7,7.9,4095,4095,1.90717E+11,proximity,190717,220416,4076
4077,12.7,17.78,91.44,682,901,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220416,4077
4078,12.7,17.78,93.98,166,1256,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220416,4078
4079,12.7,17.78,96.52,174,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220416,4079
4080,12.7,17.78,93.98,257,655,4095,4095,8.7,7.9,4095,4095,1.90717E+11,proximity,190717,220417,4080
4081,12.7,17.78,96.52,192,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220417,4081
4082,12.7,17.78,96.52,207,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220417,4082
4083,12.7,17.78,96.52,207,901,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220418,4083
4084,12.7,17.78,93.98,214,1,4095,4095,8.7,7.9,4095,4095,1.90717E+11,proximity,190717,220418,4084
4085,15.24,17.78,93.98,213,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220418,4085
4086,12.7,17.78,96.52,237,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220418,4086
4087,12.7,17.78,91.44,1,650,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220419,4087
4088,12.7,17.78,91.44,1,1,4095,4095,8.8,7.9,4095,4095,1.90717E+11,proximity,190717,220419,4088
4089,12.7,17.78,88.9,669,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220419,4089
4090,12.7,17.78,93.98,211,1281,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220419,4090
4091,12.7,17.78,91.44,210,904,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220420,4091
4092,12.7,17.78,91.44,206,933,4095,4095,8.9,8,4095,4095,1.90717E+11,proximity,190717,220420,4092
4093,12.7,17.78,88.9,207,1269,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220420,4093
4094,15.24,17.78,91.44,213,1264,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220421,4094
4095,12.7,20.32,91.44,240,889,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220421,4095
4096,15.24,17.78,96.52,214,902,4095,4095,8.9,8,4095,4095,1.90717E+11,proximity,190717,220421,4096
4097,12.7,20.32,93.98,242,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220421,4097
4098,12.7,20.32,93.98,685,892,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220422,4098
4099,12.7,20.32,93.98,683,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220422,4099
4100,12.7,17.78,93.98,683,1243,4095,4095,8.9,8,4095,4095,1.90717E+11,proximity,190717,220422,4100
4101,12.7,17.78,96.52,691,1238,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220423,4101
4102,12.7,20.32,91.44,703,1240,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220423,4102
4103,12.7,17.78,88.9,241,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220423,4103
4104,12.7,20.32,91.44,239,1214,4095,4095,9,8.1,4095,4095,1.90717E+11,proximity,190717,220423,4104
4105,12.7,17.78,91.44,238,1237,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220424,4105
4106,12.7,20.32,91.44,250,1227,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220424,4106
4107,12.7,17.78,91.44,251,1229,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220424,4107
4108,15.24,17.78,91.44,244,1,4095,4095,9.3,8.3,4095,4095,1.90717E+11,proximity,190717,220424,4108
4109,12.7,17.78,91.44,242,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220425,4109
4110,12.7,17.78,91.44,249,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220425,4110
4111,15.24,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220425,4111
4112,12.7,17.78,88.9,4479,1,4095,4095,9.5,8.5,4095,4095,1.90717E+11,proximity,190717,220426,4112
4113,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220426,4113
4114,15.24,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220426,4114
4115,15.24,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220427,4115
4116,12.7,20.32,91.44,1,1,4095,4095,9.7,8.7,4095,4095,1.90717E+11,proximity,190717,220427,4116
4117,12.7,20.32,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220427,4117
4118,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220427,4118
4119,15.24,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220428,4119
4120,12.7,20.32,96.52,1,921,4095,4095,9.7,8.7,4095,4095,1.90717E+11,proximity,190717,220428,4120
4121,12.7,17.78,93.98,1,885,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220428,4121
4122,12.7,17.78,93.98,1884,1415,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220429,4122
4123,15.24,17.78,91.44,1,1153,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220429,4123
4124,12.7,17.78,91.44,1542,1146,4095,4095,9.7,8.7,4095,4095,1.90717E+11,proximity,190717,220429,4124
4125,15.24,20.32,93.98,1480,1165,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220429,4125
4126,12.7,17.78,88.9,982,1175,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220429,4126
4127,12.7,17.78,88.9,237,1172,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220430,4127
4128,12.7,17.78,91.44,244,1,4095,4095,9.7,8.7,4095,4095,1.90717E+11,proximity,190717,220430,4128
4129,12.7,17.78,91.44,258,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220431,4129
4130,15.24,17.78,91.44,251,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220431,4130
4131,12.7,17.78,93.98,783,1046,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220431,4131
4132,15.24,17.78,99.06,733,1186,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220431,4132
4133,15.24,17.78,91.44,753,1242,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220432,4133
4134,12.7,17.78,93.98,729,1227,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220432,4134
4135,12.7,17.78,93.98,687,1088,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220432,4135
4136,12.7,17.78,91.44,673,1,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220433,4136
4137,12.7,17.78,91.44,785,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220433,4137
4138,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220433,4138
4139,12.7,17.78,91.44,1063,1146,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220433,4139
4140,12.7,17.78,91.44,981,1,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220434,4140
4141,12.7,20.32,91.44,759,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220434,4141
4142,12.7,17.78,91.44,642,1064,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220434,4142
4143,12.7,17.78,88.9,643,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220434,4143
4144,15.24,20.32,93.98,216,1,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220435,4144
4145,12.7,20.32,96.52,1,1083,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220435,4145
4146,12.7,17.78,93.98,778,897,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220435,4146
4147,12.7,17.78,96.52,747,879,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220436,4147
4148,12.7,17.78,91.44,1,1,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220436,4148
4149,12.7,17.78,96.52,1,881,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220436,4149
4150,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220436,4150
4151,12.7,17.78,91.44,238,855,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220437,4151
4152,12.7,17.78,93.98,238,838,4095,4095,9.7,8.7,4095,4095,1.90717E+11,proximity,190717,220437,4152
4153,12.7,17.78,91.44,694,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220437,4153
4154,12.7,17.78,91.44,688,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220437,4154
4155,12.7,20.32,91.44,242,1233,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220438,4155
4156,12.7,17.78,88.9,238,1220,4095,4095,9.6,8.6,4095,4095,1.90717E+11,proximity,190717,220438,4156
4157,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220438,4157
4158,12.7,17.78,88.9,1416,832,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220439,4158
4159,12.7,20.32,93.98,1407,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220439,4159
4160,15.24,17.78,99.06,1416,1,4095,4095,9.5,8.6,4095,4095,1.90717E+11,proximity,190717,220439,4160
4161,12.7,17.78,93.98,1,1053,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220439,4161
4162,15.24,17.78,93.98,1,823,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220440,4162
4163,15.24,17.78,93.98,911,853,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220440,4163
4164,12.7,17.78,88.9,200,1,4095,4095,9.6,8.6,4095,4095,1.90717E+11,proximity,190717,220440,4164
4165,15.24,17.78,91.44,195,1047,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220441,4165
4166,15.24,17.78,91.44,194,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220441,4166
4167,12.7,17.78,91.44,995,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220441,4167
4168,12.7,17.78,93.98,1,1,4095,4095,9.7,8.7,4095,4095,1.90717E+11,proximity,190717,220442,4168
4169,12.7,17.78,91.44,264,1038,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220442,4169
4170,15.24,20.32,91.44,655,794,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220442,4170
4171,12.7,17.78,91.44,655,801,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220442,4171
4172,12.7,17.78,91.44,1,1,4095,4095,9.7,8.7,4095,4095,1.90717E+11,proximity,190717,220443,4172
4173,12.7,20.32,91.44,662,814,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220443,4173
4174,12.7,17.78,91.44,691,799,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220443,4174
4175,12.7,17.78,91.44,703,806,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220443,4175
4176,12.7,17.78,91.44,1,1,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220444,4176
4177,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220444,4177
4178,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220444,4178
4179,12.7,17.78,88.9,987,1908,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220444,4179
4180,12.7,17.78,91.44,1,1,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220445,4180
4181,12.7,17.78,88.9,1,873,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220445,4181
4182,12.7,20.32,91.44,257,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220446,4182
4183,15.24,17.78,91.44,286,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220446,4183
4184,12.7,17.78,91.44,1,1,4095,4095,9.8,8.8,4095,4095,1.90717E+11,proximity,190717,220446,4184
4185,15.24,17.78,91.44,1,740,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220446,4185
4186,12.7,20.32,91.44,705,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220447,4186
4187,12.7,17.78,91.44,240,655,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220447,4187
4188,12.7,20.32,91.44,709,670,4095,4095,9.9,8.9,4095,4095,1.90717E+11,proximity,190717,220447,4188
4189,15.24,17.78,93.98,620,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220448,4189
4190,12.7,17.78,88.9,270,839,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220448,4190
4191,12.7,17.78,88.9,634,818,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220448,4191
4192,12.7,17.78,93.98,737,807,4095,4095,10,9,4095,4095,1.90717E+11,proximity,190717,220448,4192
4193,12.7,17.78,96.52,733,822,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220449,4193
4194,15.24,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220449,4194
4195,12.7,17.78,96.52,672,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220449,4195
