,long,course,lat,speed,day,utc_time
559,8423.3351,190,3346.1831,0.01,190717,215440
560,8423.3353,190,3346.1831,0.02,190717,215441
561,8423.3354,190,3346.1833,0.01,190717,215442
562,8423.3355,190,3346.1833,0.03,190717,215443
563,8423.3355,190,3346.1829,0.06,190717,215444
564,8423.3356,190,3346.1822,1.2,190717,215445
565,8423.3356,190,3346.1814,1.81,190717,215446
566,8423.3354,190,3346.18,2.72,190717,215447
567,8423.3354,189.19,3346.1788,3.96,190717,215448
568,8423.3355,188.42,3346.177,5.61,190717,215449
569,8423.3356,187.78,3346.175,7.56,190717,215450
570,8423.3357,187.07,3346.1727,8.17,190717,215451
571,8423.3358,185.46,3346.1704,7.83,190717,215452
572,8423.336,185.55,3346.1679,9.56,190717,215453
573,8423.3362,184.65,3346.1651,9.74,190717,215454
574,8423.3363,183.32,3346.1624,9.35,190717,215455
575,8423.3365,183.18,3346.1598,9.31,190717,215456
576,8423.3367,183.48,3346.1572,9.5,190717,215457
577,8423.3371,184.1,3346.1546,9.45,190717,215458
578,8423.3374,185.67,3346.1519,9.75,190717,215459
579,8423.3377,185.43,3346.149,10.3,190717,215500
580,8423.3379,184.44,3346.1461,10.53,190717,215501
581,8423.3382,183.71,3346.1431,10.78,190717,215502
582,8423.3383,182.75,3346.1401,11.12,190717,215503
583,8423.3385,181.99,3346.1371,10.93,190717,215504
584,8423.3388,182.37,3346.1343,10.43,190717,215505
585,8423.3391,182.92,3346.1313,10.61,190717,215506
586,8423.3393,182.93,3346.1284,10.68,190717,215507
587,8423.3392,182.13,3346.1252,11.32,190717,215508
588,8423.3391,181.49,3346.1219,11.72,190717,215509
589,8423.3393,182.52,3346.1184,13.17,190717,215510
590,8423.3396,184.22,3346.1147,13.58,190717,215511
591,8423.3401,186.29,3346.111,13.56,190717,215512
592,8423.3404,186.92,3346.107,13.29,190717,215513
593,8423.3408,186.55,3346.1034,13.25,190717,215514
594,8423.3409,185.46,3346.0998,12.65,190717,215515
595,8423.3411,184.3,3346.0961,12.9,190717,215516
596,8423.3415,182.51,3346.0923,12.92,190717,215517
597,8423.3416,181.33,3346.0886,12.89,190717,215518
598,8423.3416,180.54,3346.085,12.91,190717,215519
599,8423.3416,180.46,3346.0815,13.1,190717,215520
600,8423.3416,180.78,3346.0779,13.94,190717,215521
601,8423.3418,182.19,3346.0741,14.29,190717,215522
602,8423.342,182.83,3346.0703,14.33,190717,215523
603,8423.342,182.6,3346.0663,14.49,190717,215524
604,8423.342,182.03,3346.0621,15.25,190717,215525
605,8423.3419,181.57,3346.0577,15.95,190717,215526
606,8423.3419,180.65,3346.053,16.27,190717,215527
607,8423.3416,180.54,3346.0482,16.78,190717,215528
608,8423.3416,181.16,3346.0432,17.44,190717,215529
609,8423.3418,182.04,3346.038,17.96,190717,215530
610,8423.3422,183.6,3346.0326,19.12,190717,215531
611,8423.3427,185.73,3346.0269,19.74,190717,215532
612,8423.3437,188.11,3346.0214,19.18,190717,215533
613,8423.3449,189.34,3346.0157,19.98,190717,215534
614,8423.3468,190.51,3346.0099,21.08,190717,215535
615,8423.349,191.49,3346.0041,21.96,190717,215536
616,8423.3518,192.44,3345.9983,22.29,190717,215537
617,8423.355,193.55,3345.9928,22.22,190717,215538
618,8423.3589,211.02,3345.9876,22.38,190717,215539
619,8423.363,212.55,3345.982,22.76,190717,215540
620,8423.3675,216.12,3345.9764,24.39,190717,215541
621,8423.3725,218.9,3345.9709,24.95,190717,215542
622,8423.3779,220.99,3345.9654,25.73,190717,215543
623,8423.3838,222.69,3345.9602,26.28,190717,215544
624,8423.3898,222.26,3345.9551,25.23,190717,215545
625,8423.3956,222.03,3345.9499,25.54,190717,215546
626,8423.4012,221.25,3345.9445,25.71,190717,215547
627,8423.4067,219.84,3345.9389,25.72,190717,215548
628,8423.4119,219.75,3345.9337,25.09,190717,215549
629,8423.417,219.44,3345.9285,24.62,190717,215550
630,8423.4223,219.25,3345.9233,24.64,190717,215551
631,8423.4275,218.95,3345.9174,25.2,190717,215552
632,8423.4322,216.45,3345.9107,26.15,190717,215553
633,8423.4377,218.01,3345.9072,24.37,190717,215554
634,8423.4427,218.49,3345.9022,24.42,190717,215555
635,8423.4459,218.2,3345.8965,23.43,190717,215556
636,8423.4493,217.93,3345.8915,22.14,190717,215557
637,8423.453,217.49,3345.8865,21.68,190717,215558
638,8423.4574,217.01,3345.8817,21.65,190717,215559
639,8423.462,217.33,3345.8771,21.46,190717,215600
640,8423.4664,218.11,3345.8726,21.3,190717,215601
641,8423.4672,217.76,3345.8699,18.23,190717,215602
642,8423.4703,217.21,3345.8666,17.61,190717,215603
643,8423.4771,217.92,3345.8631,17.24,190717,215604
644,8423.4859,219.45,3345.8611,16.4,190717,215605
645,8423.4916,220.21,3345.858,15.87,190717,215606
646,8423.4967,221.12,3345.8548,15,190717,215607
647,8423.5006,212.09,3345.8517,12.74,190717,215608
648,8423.5038,213,3345.8489,12.17,190717,215609
649,8423.5068,214.04,3345.8461,13.54,190717,215610
650,8423.5098,217.36,3345.8431,13.23,190717,215611
651,8423.5128,213.76,3345.8402,12.87,190717,215612
652,8423.515,210.52,3345.8372,12.05,190717,215613
653,8423.517,205.78,3345.834,12.38,190717,215614
654,8423.5183,201.72,3345.8304,12.67,190717,215615
655,8423.5197,198.29,3345.8271,11.74,190717,215616
656,8423.5207,198.31,3345.8238,12.13,190717,215617
657,8423.5215,195.53,3345.8203,12.75,190717,215618
658,8423.5219,192.4,3345.8166,12.52,190717,215619
659,8423.5221,185.04,3345.8135,11.08,190717,215620
660,8423.5222,182.47,3345.8101,10.78,190717,215621
661,8423.5219,183.23,3345.8066,11.87,190717,215622
662,8423.5219,183.82,3345.8031,12.21,190717,215623
663,8423.5217,183.26,3345.7997,12.48,190717,215624
664,8423.5214,179.92,3345.7966,11.74,190717,215625
665,8423.5217,178.58,3345.7928,12.35,190717,215626
666,8423.522,179.02,3345.7896,11.14,190717,215627
667,8423.5233,189.8,3345.7867,10.25,190717,215628
668,8423.5239,188.3,3345.7839,9.81,190717,215629
669,8423.5243,186.46,3345.781,10,190717,215630
670,8423.5242,183.3,3345.7778,11.2,190717,215631
671,8423.5243,180.25,3345.7749,10.89,190717,215632
672,8423.5243,179.62,3345.7728,8.93,190717,215633
673,8423.5239,167.15,3345.7706,8.34,190717,215634
674,8423.524,168.01,3345.7687,8.11,190717,215635
675,8423.5239,169.23,3345.7666,8.56,190717,215636
676,8423.524,170.85,3345.7648,8.51,190717,215637
677,8423.5249,172.13,3345.7626,8.02,190717,215638
678,8423.5256,175.1,3345.7601,7.24,190717,215639
679,8423.5263,175.71,3345.7581,5.85,190717,215640
680,8423.5257,175.73,3345.7558,5.53,190717,215641
681,8423.5244,165.68,3345.7538,5.56,190717,215642
682,8423.5236,167.06,3345.7517,6.31,190717,215643
683,8423.5233,170.08,3345.7494,7.48,190717,215644
684,8423.5225,172.49,3345.7463,7.53,190717,215645
685,8423.5223,173.15,3345.7444,5.73,190717,215646
686,8423.5219,171.71,3345.743,4.49,190717,215647
687,8423.5217,172.8,3345.7418,3.86,190717,215648
688,8423.5217,173.49,3345.7406,4.08,190717,215649
689,8423.522,173.93,3345.7393,4.16,190717,215650
690,8423.5219,174.29,3345.7387,2.25,190717,215651
691,8423.522,174.86,3345.7384,1.32,190717,215652
692,8423.5231,175.09,3345.7381,0.04,190717,215653
693,8423.5241,175.09,3345.7382,0.05,190717,215654
694,8423.5241,175.09,3345.7384,0.05,190717,215655
695,8423.5242,175.09,3345.7385,0.08,190717,215656
696,8423.5244,175.09,3345.7386,0.09,190717,215657
697,8423.5247,175.09,3345.7387,0.12,190717,215658
698,8423.525,175.09,3345.739,0.12,190717,215659
699,8423.5251,175.09,3345.7393,0.07,190717,215700
700,8423.5253,175.09,3345.7394,0,190717,215701
701,8423.5253,175.09,3345.7394,0,190717,215702
702,8423.5253,175.09,3345.7394,0,190717,215703
703,8423.5256,208.96,3345.7392,2.97,190717,215704
704,8423.5256,198.64,3345.7388,3.22,190717,215705
705,8423.5258,182.86,3345.7383,2.1,190717,215706
706,8423.5261,152.56,3345.7383,0.83,190717,215707
707,8423.5268,9.06,3345.7387,1.15,190717,215708
708,8423.5273,353.63,3345.7394,2.15,190717,215709
709,8423.5273,350.64,3345.7395,0.83,190717,215710
710,8423.5275,234.52,3345.7394,1.08,190717,215711
711,8423.5282,229.39,3345.7391,0.66,190717,215712
712,8423.5287,229.39,3345.7389,0.61,190717,215713
713,8423.5291,229.39,3345.7387,0.56,190717,215714
714,8423.5292,229.39,3345.7388,0.2,190717,215715
715,8423.5292,223.71,3345.7386,0.78,190717,215716
716,8423.5291,221.23,3345.7383,1.07,190717,215717
717,8423.5292,219.4,3345.7383,0.53,190717,215718
718,8423.5294,217.78,3345.7383,0.56,190717,215719
719,8423.5291,78.99,3345.7382,0.83,190717,215720
720,8423.5294,72.51,3345.7386,0.87,190717,215721
721,8423.5298,343.64,3345.7392,1.44,190717,215722
722,8423.5301,345.62,3345.7401,1.86,190717,215723
723,8423.5303,344.75,3345.7406,1.78,190717,215724
724,8423.5306,342.97,3345.7413,1.3,190717,215725
725,8423.5306,342.97,3345.7417,0.48,190717,215726
726,8423.5305,187.05,3345.7419,1.17,190717,215727
727,8423.5302,183.54,3345.7417,1.81,190717,215728
728,8423.5303,178.53,3345.7416,0.78,190717,215729
729,8423.5304,44.95,3345.7419,0.72,190717,215730
730,8423.5306,44.95,3345.7421,0.26,190717,215731
731,8423.5308,44.95,3345.7423,0.43,190717,215732
732,8423.5307,175.07,3345.7422,2.05,190717,215733
733,8423.5309,174.27,3345.7419,2.22,190717,215734
734,8423.5316,174.27,3345.7417,0.57,190717,215735
735,8423.5319,174.27,3345.7417,0.54,190717,215736
736,8423.5324,354.98,3345.7419,1.42,190717,215737
737,8423.5327,357.04,3345.7422,0.59,190717,215738
738,8423.5328,357.04,3345.7423,0.16,190717,215739
739,8423.5331,357.04,3345.7424,0.21,190717,215740
740,8423.5335,357.04,3345.7426,0.24,190717,215741
741,8423.5335,357.04,3345.7426,0.04,190717,215742
742,8423.5335,168.17,3345.7426,0.6,190717,215743
743,8423.5336,184.31,3345.7426,0.84,190717,215744
744,8423.5336,184.31,3345.7427,0.24,190717,215745
745,8423.5336,184.31,3345.7428,0.18,190717,215746
746,8423.5333,164.09,3345.7425,1.07,190717,215747
747,8423.533,164.67,3345.742,2.03,190717,215748
748,8423.5324,163.18,3345.7412,2.89,190717,215749
749,8423.5319,160.69,3345.7401,4.67,190717,215750
750,8423.5314,161.65,3345.7387,5.94,190717,215751
751,8423.5308,162.65,3345.7368,7.12,190717,215752
752,8423.5307,162.46,3345.735,6.83,190717,215753
753,8423.5303,163.4,3345.7328,7.48,190717,215754
754,8423.5298,179.67,3345.7304,8.44,190717,215755
755,8423.5294,182.28,3345.7277,9.61,190717,215756
756,8423.5287,180.42,3345.7242,10.25,190717,215757
757,8423.528,177.07,3345.7207,10.28,190717,215758
758,8423.5274,174.43,3345.7179,9.71,190717,215759
759,8423.5269,175.74,3345.7152,9.69,190717,215800
760,8423.5268,179.04,3345.7125,9.17,190717,215801
761,8423.5267,189.5,3345.7096,9.39,190717,215802
762,8423.5268,188.73,3345.707,9.75,190717,215803
763,8423.5268,187.88,3345.7046,9.5,190717,215804
764,8423.5266,186.83,3345.7018,9.82,190717,215805
765,8423.5266,185.93,3345.6991,9.65,190717,215806
766,8423.5264,185.03,3345.6963,9.81,190717,215807
767,8423.5259,183.98,3345.6935,10.09,190717,215808
768,8423.5258,183.07,3345.691,9.64,190717,215809
769,8423.5253,182.15,3345.6882,10.19,190717,215810
770,8423.5252,181.33,3345.6855,9.97,190717,215811
771,8423.5251,179.43,3345.683,9.49,190717,215812
772,8423.5249,177.28,3345.6804,9.5,190717,215813
773,8423.5243,176.76,3345.6777,9.94,190717,215814
774,8423.5239,176.53,3345.675,10.11,190717,215815
775,8423.5235,175.82,3345.6723,9.81,190717,215816
776,8423.5229,175.56,3345.6694,9.64,190717,215817
777,8423.5225,175.49,3345.6665,9.41,190717,215818
778,8423.5224,175.77,3345.6638,8.78,190717,215819
779,8423.522,177.07,3345.6611,8.28,190717,215820
780,8423.5214,178.16,3345.6587,7.87,190717,215821
781,8423.5212,178.24,3345.6565,7.85,190717,215822
782,8423.523,178.5,3345.6548,8.06,190717,215823
783,8423.5234,179.54,3345.6524,8.58,190717,215824
784,8423.5233,179.3,3345.6502,8.52,190717,215825
785,8423.5236,179.86,3345.6477,7.52,190717,215826
786,8423.5243,181.04,3345.6455,6.9,190717,215827
787,8423.5254,181.02,3345.6429,7.49,190717,215828
788,8423.5262,182.06,3345.641,7.06,190717,215829
789,8423.5266,183.41,3345.6388,6.99,190717,215830
790,8423.5269,183.88,3345.6368,6.92,190717,215831
791,8423.5274,184.97,3345.6348,7.44,190717,215832
792,8423.5277,184.76,3345.6326,7.46,190717,215833
793,8423.528,183.42,3345.6302,7.63,190717,215834
794,8423.5282,181.49,3345.628,7.04,190717,215835
795,8423.5283,179.83,3345.6262,5.92,190717,215836
796,8423.5282,178.18,3345.6245,5.9,190717,215837
797,8423.5282,178.61,3345.6225,6.78,190717,215838
798,8423.5283,178.48,3345.6207,6.12,190717,215839
799,8423.5282,177.21,3345.6192,5.58,190717,215840
800,8423.5279,175.17,3345.6174,6.36,190717,215841
801,8423.5278,175.24,3345.6155,6.75,190717,215842
802,8423.5278,174.91,3345.6139,6.12,190717,215843
803,8423.5281,175.48,3345.6123,5.89,190717,215844
804,8423.5284,176.23,3345.6106,5.82,190717,215845
805,8423.5286,176.83,3345.6091,5.77,190717,215846
806,8423.5288,177.01,3345.6075,5.51,190717,215847
807,8423.5286,179.04,3345.6058,5.57,190717,215848
808,8423.5284,180.23,3345.6041,5.79,190717,215849
809,8423.5283,181.03,3345.6024,5.78,190717,215850
810,8423.5279,180.42,3345.6008,4.98,190717,215851
811,8423.5278,180.41,3345.5997,4.27,190717,215852
812,8423.528,188.41,3345.5986,3.65,190717,215853
813,8423.5282,186.14,3345.5976,4.16,190717,215854
814,8423.5284,186.85,3345.5965,3.61,190717,215855
815,8423.5285,184.19,3345.5953,3.68,190717,215856
816,8423.5286,181.47,3345.5944,3.24,190717,215857
817,8423.5286,181.36,3345.5935,3.43,190717,215858
818,8423.5284,169.54,3345.5927,3.36,190717,215859
819,8423.5283,169.54,3345.592,1.84,190717,215900
820,8423.5281,169.54,3345.5915,1.43,190717,215901
821,8423.5279,169.54,3345.5912,0.05,190717,215902
822,8423.5278,169.54,3345.5911,0.03,190717,215903
823,8423.5277,169.54,3345.5912,0.03,190717,215904
824,8423.5277,169.54,3345.5912,0.01,190717,215905
825,8423.5277,169.54,3345.5913,0.01,190717,215906
826,8423.5277,169.54,3345.5913,0.02,190717,215907
827,8423.5277,169.54,3345.5913,0.03,190717,215908
828,8423.5278,169.54,3345.5914,0.02,190717,215909
829,8423.5278,169.54,3345.5914,0.03,190717,215910
830,8423.5279,169.54,3345.5914,0.04,190717,215911
831,8423.528,169.54,3345.5913,0.07,190717,215912
832,8423.5281,169.54,3345.5911,0.97,190717,215913
833,8423.5282,169.54,3345.5909,1.46,190717,215914
834,8423.5284,169.54,3345.5905,1.71,190717,215915
835,8423.5285,169.54,3345.59,2.05,190717,215916
836,8423.5288,196.59,3345.5888,2.51,190717,215917
837,8423.5291,196.2,3345.5875,2.93,190717,215918
838,8423.5293,194.64,3345.5859,4.61,190717,215919
839,8423.5292,192.55,3345.5839,6.28,190717,215920
840,8423.5292,191.38,3345.5818,6.34,190717,215921
841,8423.5291,190.06,3345.5794,6.34,190717,215922
842,8423.529,188.72,3345.5771,6.39,190717,215923
843,8423.5289,187.67,3345.5748,6.45,190717,215924
844,8423.5288,186.81,3345.5727,6.47,190717,215925
845,8423.529,185.73,3345.5706,6.09,190717,215926
846,8423.5291,183.56,3345.5685,6.48,190717,215927
847,8423.5292,182.35,3345.5664,6.8,190717,215928
848,8423.5291,181.41,3345.5644,6.58,190717,215929
849,8423.5292,181.23,3345.5623,6.53,190717,215930
850,8423.5293,179.72,3345.5603,6.54,190717,215931
851,8423.5291,179.14,3345.5583,6.55,190717,215932
852,8423.5287,167.21,3345.5563,7.1,190717,215933
853,8423.528,160.19,3345.5541,7.26,190717,215934
854,8423.527,151.47,3345.5522,6.96,190717,215935
855,8423.5257,146.13,3345.5504,6.7,190717,215936
856,8423.5248,147.59,3345.5484,6.4,190717,215937
857,8423.5245,150.57,3345.5463,7.28,190717,215938
858,8423.5246,153.83,3345.544,7.57,190717,215939
859,8423.5251,158.36,3345.5417,8.39,190717,215940
860,8423.5258,162.72,3345.5392,9.17,190717,215941
861,8423.5266,166.16,3345.5365,9.43,190717,215942
862,8423.5274,192.72,3345.5341,8.78,190717,215943
863,8423.5279,187.54,3345.5318,7.52,190717,215944
864,8423.528,178.2,3345.5298,6.67,190717,215945
865,8423.5276,167.97,3345.5279,6.68,190717,215946
866,8423.527,165.88,3345.526,6.98,190717,215947
867,8423.5263,160.21,3345.5242,6.78,190717,215948
868,8423.5252,154.09,3345.5224,7.01,190717,215949
869,8423.5243,154.61,3345.5207,7.17,190717,215950
870,8423.5234,156.38,3345.5188,7.17,190717,215951
871,8423.5226,158.21,3345.517,7.18,190717,215952
872,8423.5217,156.79,3345.5153,6.72,190717,215953
873,8423.5207,156.02,3345.5136,6.5,190717,215954
874,8423.52,157.35,3345.5121,5.79,190717,215955
875,8423.5192,157.74,3345.5102,6.62,190717,215956
876,8423.5182,156.47,3345.5085,6.87,190717,215957
877,8423.5173,156.41,3345.507,6.88,190717,215958
878,8423.5164,156.96,3345.5053,7.15,190717,215959
879,8423.5158,165.91,3345.5036,7.17,190717,220000
880,8423.5156,170.35,3345.5019,6.44,190717,220001
881,8423.5148,171.27,3345.5,6.42,190717,220002
882,8423.5135,169.11,3345.4977,7,190717,220003
883,8423.5127,169.58,3345.4958,7.15,190717,220004
884,8423.5123,166.24,3345.4936,7.11,190717,220005
885,8423.5122,171.44,3345.4917,6.5,190717,220006
886,8423.5118,169.67,3345.4899,6.23,190717,220007
887,8423.5112,168.91,3345.4882,6.24,190717,220008
888,8423.5104,168.2,3345.4865,5.92,190717,220009
889,8423.5094,167.27,3345.4849,6.38,190717,220010
890,8423.5081,166.62,3345.483,6.82,190717,220011
891,8423.5067,165.69,3345.4812,7.17,190717,220012
892,8423.5057,164.89,3345.4793,7.17,190717,220013
893,8423.505,163.92,3345.4774,7.24,190717,220014
894,8423.504,160.52,3345.4754,7.45,190717,220015
895,8423.5028,162.11,3345.4734,7.86,190717,220016
896,8423.5022,163.72,3345.4712,7.92,190717,220017
897,8423.5028,166.26,3345.4696,6.85,190717,220018
898,8423.5036,169.17,3345.4678,6.54,190717,220019
899,8423.5047,172.07,3345.4664,6.01,190717,220020
900,8423.5061,176.31,3345.465,6.46,190717,220021
901,8423.5078,181.16,3345.464,7.08,190717,220022
902,8423.5095,185.74,3345.4625,7.46,190717,220023
903,8423.5111,190.15,3345.461,6.83,190717,220024
904,8423.5127,194.37,3345.4599,5.74,190717,220025
905,8423.514,198.27,3345.4589,5.21,190717,220026
906,8423.5151,218.4,3345.4577,5.19,190717,220027
907,8423.5155,193.96,3345.4561,5.83,190717,220028
908,8423.5152,158.99,3345.4548,4.51,190717,220029
909,8423.5148,119.79,3345.4535,5.03,190717,220030
910,8423.5136,124.15,3345.4526,4.8,190717,220031
911,8423.5125,126.65,3345.4509,6.45,190717,220032
912,8423.5115,128.74,3345.4492,7.11,190717,220033
913,8423.5102,130.23,3345.4477,6.65,190717,220034
914,8423.5086,131.65,3345.446,7.03,190717,220035
915,8423.507,133.25,3345.4444,7.5,190717,220036
916,8423.5054,134.29,3345.4428,7.52,190717,220037
917,8423.5041,135.21,3345.4414,7.1,190717,220038
918,8423.5027,137.4,3345.4401,6.81,190717,220039
919,8423.5012,138.92,3345.4388,6.53,190717,220040
920,8423.5,141.12,3345.4375,6.27,190717,220041
921,8423.4988,142.36,3345.4364,5.77,190717,220042
922,8423.4979,152.94,3345.4351,5.76,190717,220043
923,8423.4966,152.14,3345.4336,5.72,190717,220044
924,8423.4944,151.63,3345.4307,7.23,190717,220045
925,8423.4929,150.01,3345.4295,5.76,190717,220046
926,8423.4914,147.85,3345.4283,4.97,190717,220047
927,8423.4903,147.01,3345.4273,4.81,190717,220048
928,8423.4893,145.94,3345.4265,4.87,190717,220049
929,8423.4885,145.55,3345.4255,5.31,190717,220050
930,8423.4878,144.55,3345.4242,3.03,190717,220051
931,8423.4872,144.29,3345.423,1.75,190717,220052
932,8423.4864,143.96,3345.4219,1.43,190717,220053
933,8423.4859,143.67,3345.4209,0.99,190717,220054
934,8423.4856,143.67,3345.4207,0.97,190717,220055
935,8423.4853,143.67,3345.4206,1.3,190717,220056
936,8423.4848,143.67,3345.4206,1.22,190717,220057
937,8423.4844,143.67,3345.4206,0.67,190717,220058
938,8423.4842,143.67,3345.4206,0.58,190717,220059
939,8423.484,143.67,3345.4206,0.47,190717,220100
940,8423.4839,143.67,3345.4207,0.93,190717,220101
941,8423.4842,143.67,3345.4207,1.61,190717,220102
942,8423.4846,143.67,3345.421,1.04,190717,220103
943,8423.4849,143.67,3345.4211,0.3,190717,220104
944,8423.485,143.67,3345.4211,0.6,190717,220105
945,8423.4848,143.67,3345.421,0.59,190717,220106
946,8423.4846,143.67,3345.4211,0,190717,220107
947,8423.4846,143.67,3345.421,0,190717,220108
948,8423.4847,143.67,3345.4211,0.53,190717,220109
949,8423.4849,143.67,3345.4211,0.78,190717,220110
950,8423.4848,143.67,3345.4213,1.5,190717,220111
951,8423.4847,143.67,3345.4217,0.82,190717,220112
952,8423.4847,143.67,3345.422,0.9,190717,220113
953,8423.4847,143.67,3345.4222,1.54,190717,220114
954,8423.4846,143.67,3345.4227,1.66,190717,220115
955,8423.4847,143.67,3345.4231,0,190717,220116
956,8423.4847,143.67,3345.4231,0,190717,220117
957,8423.4848,143.67,3345.4227,0.22,190717,220118
958,8423.4845,143.67,3345.4217,0.23,190717,220119
959,8423.4822,140.94,3345.4186,3.51,190717,220120
960,8423.4812,144.77,3345.4159,4.18,190717,220121
961,8423.4792,141.56,3345.4137,5.52,190717,220122
962,8423.4764,138.84,3345.411,7.17,190717,220123
963,8423.4739,136.83,3345.4087,7.76,190717,220124
964,8423.4714,138.02,3345.4062,8.79,190717,220125
965,8423.4692,136.29,3345.4042,9.26,190717,220126
966,8423.4674,135.11,3345.402,9.27,190717,220127
967,8423.4658,136.61,3345.4004,8.66,190717,220128
968,8423.4639,137.08,3345.3987,8.91,190717,220129
969,8423.4623,138.29,3345.3973,8.85,190717,220130
970,8423.4606,135.08,3345.3956,8.56,190717,220131
971,8423.4596,134.42,3345.3941,8.07,190717,220132
972,8423.4579,136.85,3345.3924,8.55,190717,220133
973,8423.4565,139.59,3345.3907,9.2,190717,220134
974,8423.454,141.69,3345.3884,10.3,190717,220135
975,8423.4518,140.36,3345.386,10.77,190717,220136
976,8423.4501,140.56,3345.3844,10.96,190717,220137
977,8423.4485,141.89,3345.3826,10.76,190717,220138
978,8423.4471,141.61,3345.3809,10.15,190717,220139
979,8423.4456,140.65,3345.3791,9.76,190717,220140
980,8423.4443,140.44,3345.3773,9.5,190717,220141
981,8423.4437,150.79,3345.3757,9.33,190717,220142
982,8423.443,152.88,3345.3736,9.37,190717,220143
983,8423.4414,149.7,3345.3714,9.1,190717,220144
984,8423.4402,148.91,3345.3692,9.04,190717,220145
985,8423.4396,148.92,3345.3674,8.54,190717,220146
986,8423.4353,141.17,3345.3638,9.18,190717,220147
987,8423.4328,140.72,3345.3612,10.39,190717,220148
988,8423.4294,140.23,3345.3591,11.27,190717,220149
989,8423.4265,141.8,3345.3564,11.61,190717,220150
990,8423.4243,143.16,3345.3541,11.12,190717,220151
991,8423.4219,142.3,3345.3518,10.85,190717,220152
992,8423.4194,140.51,3345.3496,10.89,190717,220153
993,8423.4169,138.23,3345.3474,10.96,190717,220154
994,8423.4151,136.96,3345.3459,10.52,190717,220155
995,8423.4137,134.42,3345.3454,10.14,190717,220156
996,8423.4118,133.12,3345.3439,9.85,190717,220157
997,8423.4106,131.8,3345.3429,8.21,190717,220158
998,8423.41,132.05,3345.3393,7.72,190717,220159
999,8423.4082,132.75,3345.3377,7.19,190717,220200
1000,8423.4075,133.88,3345.3364,6.75,190717,220201
1001,8423.4067,135.6,3345.3349,6.35,190717,220202
1002,8423.4063,138.72,3345.3331,6.81,190717,220203
1003,8423.406,142.35,3345.3311,6.37,190717,220204
1004,8423.4064,147.02,3345.3293,5.9,190717,220205
1005,8423.4072,152.48,3345.3279,5.64,190717,220206
1006,8423.4085,158.38,3345.3269,5.37,190717,220207
1007,8423.4096,163.93,3345.3259,4.12,190717,220208
1008,8423.4115,169.77,3345.3251,6.03,190717,220209
1009,8423.4135,175.43,3345.3239,8.44,190717,220210
1010,8423.4156,180.59,3345.3221,9.03,190717,220211
1011,8423.418,185.54,3345.3206,8.69,190717,220212
1012,8423.4208,190.35,3345.3189,8.88,190717,220213
1013,8423.4231,194.68,3345.3172,8.54,190717,220214
1014,8423.4252,198.75,3345.3156,7.66,190717,220215
1015,8423.4271,202.51,3345.3141,6.78,190717,220216
1016,8423.4273,223.92,3345.3118,5.62,190717,220217
1017,8423.4282,222.24,3345.3109,3.6,190717,220218
1018,8423.4281,222.24,3345.31,0.13,190717,220219
1019,8423.4282,222.24,3345.3094,0.09,190717,220220
1020,8423.4279,222.24,3345.3089,0.13,190717,220221
1021,8423.4274,222.24,3345.3086,0.08,190717,220222
1022,8423.4271,222.24,3345.3086,0.04,190717,220223
1023,8423.427,222.24,3345.3085,0.1,190717,220224
1024,8423.4267,222.24,3345.3086,0.16,190717,220225
1025,8423.4263,222.24,3345.3088,0.03,190717,220226
1026,8423.4262,222.24,3345.3089,0.09,190717,220227
1027,8423.4262,222.24,3345.3087,0.13,190717,220228
1028,8423.4263,222.24,3345.3083,0,190717,220229
1029,8423.4263,222.24,3345.3083,0,190717,220230
1030,8423.4263,222.24,3345.3083,0,190717,220231
1031,8423.4263,222.24,3345.3084,0.05,190717,220232
1032,8423.4262,222.24,3345.3086,0,190717,220233
1033,8423.4262,222.24,3345.3086,0,190717,220234
1034,8423.4262,222.24,3345.3086,0,190717,220235
1035,8423.4263,222.24,3345.3083,0,190717,220236
1036,8423.4263,222.24,3345.3083,0,190717,220237
1037,8423.4263,222.24,3345.3083,0,190717,220238
1038,8423.4263,222.24,3345.3083,0,190717,220239
1039,8423.4263,222.24,3345.3083,0,190717,220240
1040,8423.4263,222.24,3345.3083,0,190717,220241
1041,8423.4263,222.24,3345.3083,0,190717,220242
1042,8423.4263,222.24,3345.3083,0,190717,220243
1043,8423.426,222.24,3345.3084,0,190717,220244
1044,8423.426,222.24,3345.3084,0,190717,220245
1045,8423.426,214.41,3345.3074,3.94,190717,220246
1046,8423.4277,215.35,3345.3071,2.88,190717,220247
1047,8423.4299,218.31,3345.3074,3.1,190717,220248
1048,8423.4313,220.91,3345.3071,3.46,190717,220249
1049,8423.4336,226.57,3345.3066,3.18,190717,220250
1050,8423.4347,230.14,3345.3058,4.14,190717,220251
1051,8423.4317,231.49,3345.3004,5.89,190717,220252
1052,8423.429,194.09,3345.2941,10.2,190717,220253
1053,8423.4291,189.11,3345.2915,9.71,190717,220254
1054,8423.4285,180.46,3345.2888,8.97,190717,220255
1055,8423.4277,175.92,3345.2852,9.55,190717,220256
1056,8423.4265,164.62,3345.2828,7.94,190717,220257
1057,8423.425,159.16,3345.2804,8.61,190717,220258
1058,8423.4234,157.16,3345.2781,8.82,190717,220259
1059,8423.4216,154.01,3345.2757,9.28,190717,220300
1060,8423.4195,149.94,3345.273,9.81,190717,220301
1061,8423.4171,144.57,3345.2706,10.14,190717,220302
