"","long","course","lat","speed","day","utc_time","DateN","TimeN","Time","sequenceTime"
"804","08423.2020","210.79","3345.8003","0.17","200717",1631,"1631","",NA,804
"805","08423.2020","210.79","3345.8003","0.24","200717",1632,"1632","",NA,805
"806","08423.2020","210.79","3345.8004","1.09","200717",1633,"1633","",NA,806
"807","08423.2020","210.79","3345.8001","1.21","200717",1634,"1634","",NA,807
"808","08423.2020","210.79","3345.7997","1.21","200717",1635,"1635","",NA,808
"809","08423.2021","210.79","3345.7994","0.56","200717",1636,"1636","",NA,809
"810","08423.2021","210.79","3345.7993","0.38","200717",1637,"1637","",NA,810
"811","08423.2022","210.79","3345.7992","0.61","200717",1638,"1638","",NA,811
"812","08423.2022","210.79","3345.7994","1.46","200717",1639,"1639","",NA,812
"813","08423.2018","210.79","3345.7995","1.32","200717",1640,"1640","",NA,813
"814","08423.2014","210.79","3345.7997","0.02","200717",1641,"1641","",NA,814
"815","08423.2013","210.79","3345.7997","0.12","200717",1642,"1642","",NA,815
"816","08423.2017","210.79","3345.7997","0.22","200717",1643,"1643","",NA,816
"817","08423.2024","210.79","3345.8001","0.25","200717",1644,"1644","",NA,817
"818","08423.2033","210.79","3345.8004","0.23","200717",1645,"1645","",NA,818
"819","08423.2033","210.79","3345.8012","0.13","200717",1646,"1646","",NA,819
"820","08423.2054","210.79","3345.7980","0.08","200717",1647,"1647","",NA,820
"821","08423.2059","210.79","3345.7980","0.08","200717",1648,"1648","",NA,821
"822","08423.2069","210.79","3345.7958","0.09","200717",1649,"1649","",NA,822
"823","08423.2081","210.79","3345.7939","0.08","200717",1650,"1650","",NA,823
"824","08423.2088","210.79","3345.7925","0.05","200717",1651,"1651","",NA,824
"825","08423.2093","215.00","3345.7920","0.84","200717",1652,"1652","",NA,825
"826","08423.2097","219.06","3345.7914","1.00","200717",1653,"1653","",NA,826
"827","08423.2101","223.50","3345.7913","0.83","200717",1654,"1654","",NA,827
"828","08423.2100","225.68","3345.7916","0.51","200717",1655,"1655","",NA,828
"829","08423.2100","227.18","3345.7917","0.30","200717",1656,"1656","",NA,829
"830","08423.2098","227.35","3345.7920","0.28","200717",1657,"1657","",NA,830
"831","08423.2097","227.35","3345.7921","0.28","200717",1658,"1658","",NA,831
"832","08423.2096","227.35","3345.7922","0.38","200717",1659,"1659","",NA,832
"833","08423.2098","236.59","3345.7922","0.69","200717",1700,"1700","",NA,833
"834","08423.2099","229.67","3345.7917","0.93","200717",1701,"1701","",NA,834
"835","08423.2112","231.15","3345.7906","2.78","200717",1702,"1702","",NA,835
"836","08423.2126","232.31","3345.7898","3.96","200717",1703,"1703","",NA,836
"837","08423.2139","231.74","3345.7890","5.86","200717",1704,"1704","",NA,837
"838","08423.2151","229.80","3345.7876","6.38","200717",1705,"1705","",NA,838
"839","08423.2164","228.24","3345.7856","7.92","200717",1706,"1706","",NA,839
"840","08423.2181","227.49","3345.7833","9.11","200717",1707,"1707","",NA,840
"841","08423.2195","225.91","3345.7812","9.65","200717",1708,"1708","",NA,841
"842","08423.2216","222.81","3345.7791","10.49","200717",1709,"1709","",NA,842
"843","08423.2240","223.75","3345.7769","10.45","200717",1710,"1710","",NA,843
"844","08423.2263","220.64","3345.7748","10.78","200717",1711,"1711","",NA,844
"845","08423.2284","218.43","3345.7726","10.26","200717",1712,"1712","",NA,845
"846","08423.2304","215.89","3345.7704","10.05","200717",1713,"1713","",NA,846
"847","08423.2318","215.37","3345.7682","9.35","200717",1714,"1714","",NA,847
"848","08423.2330","214.76","3345.7662","8.51","200717",1715,"1715","",NA,848
"849","08423.2345","213.36","3345.7641","8.31","200717",1716,"1716","",NA,849
"850","08423.2358","212.56","3345.7623","5.86","200717",1717,"1717","",NA,850
"851","08423.2368","210.12","3345.7606","4.27","200717",1718,"1718","",NA,851
"852","08423.2373","206.55","3345.7593","3.77","200717",1719,"1719","",NA,852
"853","08423.2398","204.06","3345.7576","4.36","200717",1720,"1720","",NA,853
"854","08423.2415","202.73","3345.7559","5.91","200717",1721,"1721","",NA,854
"855","08423.2430","201.25","3345.7543","5.32","200717",1722,"1722","",NA,855
"856","08423.2441","201.49","3345.7528","5.56","200717",1723,"1723","",NA,856
"857","08423.2450","201.61","3345.7517","3.29","200717",1724,"1724","",NA,857
"858","08423.2460","201.30","3345.7510","0.12","200717",1725,"1725","",NA,858
"859","08423.2470","201.30","3345.7507","0.06","200717",1726,"1726","",NA,859
"860","08423.2479","201.30","3345.7502","0.05","200717",1727,"1727","",NA,860
"861","08423.2481","201.30","3345.7500","0.02","200717",1728,"1728","",NA,861
"862","08423.2481","201.30","3345.7501","0.02","200717",1729,"1729","",NA,862
"863","08423.2482","201.30","3345.7501","0.08","200717",1730,"1730","",NA,863
"864","08423.2479","201.30","3345.7501","0.16","200717",1731,"1731","",NA,864
"865","08423.2480","201.30","3345.7497","0.00","200717",1732,"1732","",NA,865
"866","08423.2480","201.30","3345.7497","0.00","200717",1733,"1733","",NA,866
"867","08423.2480","201.30","3345.7497","0.00","200717",1734,"1734","",NA,867
"868","08423.2480","201.30","3345.7497","0.00","200717",1735,"1735","",NA,868
"869","08423.2480","201.30","3345.7497","0.00","200717",1736,"1736","",NA,869
"870","08423.2484","201.30","3345.7501","0.11","200717",1737,"1737","",NA,870
"871","08423.2481","201.30","3345.7501","0.01","200717",1738,"1738","",NA,871
"872","08423.2478","201.30","3345.7500","0.07","200717",1739,"1739","",NA,872
"873","08423.2476","201.30","3345.7499","0.07","200717",1740,"1740","",NA,873
"874","08423.2474","201.30","3345.7501","0.04","200717",1741,"1741","",NA,874
"875","08423.2471","201.30","3345.7500","0.05","200717",1742,"1742","",NA,875
"876","08423.2470","163.73","3345.7495","1.32","200717",1743,"1743","",NA,876
"877","08423.2471","182.37","3345.7494","0.60","200717",1744,"1744","",NA,877
"878","08423.2472","182.37","3345.7489","0.35","200717",1745,"1745","",NA,878
"879","08423.2473","182.37","3345.7487","0.17","200717",1746,"1746","",NA,879
"880","08423.2473","182.37","3345.7485","0.53","200717",1747,"1747","",NA,880
"881","08423.2475","191.75","3345.7486","0.69","200717",1748,"1748","",NA,881
"882","08423.2474","175.61","3345.7485","0.67","200717",1749,"1749","",NA,882
"883","08423.2474","172.34","3345.7484","0.68","200717",1750,"1750","",NA,883
"884","08423.2475","155.54","3345.7482","0.70","200717",1751,"1751","",NA,884
"885","08423.2473","155.54","3345.7483","0.39","200717",1752,"1752","",NA,885
"886","08423.2476","155.54","3345.7478","0.32","200717",1753,"1753","",NA,886
"887","08423.2483","162.51","3345.7470","1.85","200717",1754,"1754","",NA,887
"888","08423.2494","169.22","3345.7461","3.09","200717",1755,"1755","",NA,888
"889","08423.2504","174.50","3345.7452","5.04","200717",1756,"1756","",NA,889
"890","08423.2516","178.73","3345.7436","6.02","200717",1757,"1757","",NA,890
"891","08423.2525","183.24","3345.7421","6.91","200717",1758,"1758","",NA,891
"892","08423.2532","186.56","3345.7402","6.90","200717",1759,"1759","",NA,892
"893","08423.2543","189.73","3345.7390","6.03","200717",1800,"1800","",NA,893
"894","08423.2541","192.58","3345.7370","5.76","200717",1801,"1801","",NA,894
"895","08423.2545","194.71","3345.7351","7.02","200717",1802,"1802","",NA,895
"896","08423.2551","196.15","3345.7332","7.99","200717",1803,"1803","",NA,896
"897","08423.2551","196.44","3345.7306","7.98","200717",1804,"1804","",NA,897
"898","08423.2551","196.35","3345.7283","7.91","200717",1805,"1805","",NA,898
"899","08423.2547","195.89","3345.7258","8.40","200717",1806,"1806","",NA,899
"900","08423.2546","176.80","3345.7233","9.40","200717",1807,"1807","",NA,900
"901","08423.2545","176.47","3345.7209","9.75","200717",1808,"1808","",NA,901
"902","08423.2546","178.08","3345.7187","9.07","200717",1809,"1809","",NA,902
"903","08423.2547","178.61","3345.7164","9.08","200717",1810,"1810","",NA,903
"904","08423.2550","179.31","3345.7139","9.14","200717",1811,"1811","",NA,904
"905","08423.2555","180.42","3345.7115","8.86","200717",1812,"1812","",NA,905
"906","08423.2561","181.37","3345.7091","8.82","200717",1813,"1813","",NA,906
"907","08423.2568","182.40","3345.7069","7.36","200717",1814,"1814","",NA,907
"908","08423.2576","205.28","3345.7051","6.51","200717",1815,"1815","",NA,908
"909","08423.2586","211.16","3345.7034","7.15","200717",1816,"1816","",NA,909
"910","08423.2591","209.93","3345.7014","7.69","200717",1817,"1817","",NA,910
"911","08423.2590","179.09","3345.6989","9.77","200717",1818,"1818","",NA,911
"912","08423.2587","173.95","3345.6961","10.74","200717",1819,"1819","",NA,912
"913","08423.2586","176.79","3345.6933","9.48","200717",1820,"1820","",NA,913
"914","08423.2588","177.44","3345.6907","8.66","200717",1821,"1821","",NA,914
"915","08423.2591","178.18","3345.6883","8.73","200717",1822,"1822","",NA,915
"916","08423.2596","179.21","3345.6858","9.39","200717",1823,"1823","",NA,916
"917","08423.2601","179.98","3345.6832","9.82","200717",1824,"1824","",NA,917
"918","08423.2592","195.50","3345.6792","10.46","200717",1825,"1825","",NA,918
"919","08423.2596","193.57","3345.6763","9.28","200717",1826,"1826","",NA,919
"920","08423.2587","191.39","3345.6731","9.26","200717",1827,"1827","",NA,920
"921","08423.2577","189.65","3345.6700","9.59","200717",1828,"1828","",NA,921
"922","08423.2569","187.91","3345.6669","9.09","200717",1829,"1829","",NA,922
"923","08423.2571","177.89","3345.6640","9.09","200717",1830,"1830","",NA,923
"924","08423.2568","189.09","3345.6611","10.52","200717",1831,"1831","",NA,924
"925","08423.2568","187.69","3345.6583","10.11","200717",1832,"1832","",NA,925
"926","08423.2566","186.67","3345.6556","9.05","200717",1833,"1833","",NA,926
"927","08423.2567","185.52","3345.6529","9.01","200717",1834,"1834","",NA,927
"928","08423.2570","182.22","3345.6501","8.93","200717",1835,"1835","",NA,928
"929","08423.2572","180.91","3345.6477","9.22","200717",1836,"1836","",NA,929
"930","08423.2572","179.54","3345.6451","9.82","200717",1837,"1837","",NA,930
"931","08423.2577","185.99","3345.6425","9.61","200717",1838,"1838","",NA,931
"932","08423.2586","191.69","3345.6399","10.26","200717",1839,"1839","",NA,932
"933","08423.2592","191.53","3345.6372","10.57","200717",1840,"1840","",NA,933
"934","08423.2578","189.63","3345.6353","8.46","200717",1841,"1841","",NA,934
"935","08423.2573","188.24","3345.6330","8.88","200717",1842,"1842","",NA,935
"936","08423.2565","186.89","3345.6307","9.12","200717",1843,"1843","",NA,936
"937","08423.2570","186.08","3345.6285","8.86","200717",1844,"1844","",NA,937
"938","08423.2581","184.63","3345.6265","9.26","200717",1845,"1845","",NA,938
"939","08423.2581","185.89","3345.6241","8.11","200717",1846,"1846","",NA,939
"940","08423.2581","201.11","3345.6219","7.61","200717",1847,"1847","",NA,940
"941","08423.2588","200.11","3345.6199","7.43","200717",1848,"1848","",NA,941
"942","08423.2598","197.40","3345.6179","7.40","200717",1849,"1849","",NA,942
"943","08423.2603","195.30","3345.6158","6.93","200717",1850,"1850","",NA,943
"944","08423.2609","187.43","3345.6139","6.92","200717",1851,"1851","",NA,944
"945","08423.2609","188.25","3345.6113","7.37","200717",1852,"1852","",NA,945
"946","08423.2611","185.87","3345.6088","8.70","200717",1853,"1853","",NA,946
"947","08423.2610","183.48","3345.6062","9.24","200717",1854,"1854","",NA,947
"948","08423.2604","181.62","3345.6032","10.07","200717",1855,"1855","",NA,948
"949","08423.2594","179.53","3345.6005","7.88","200717",1856,"1856","",NA,949
"950","08423.2591","178.33","3345.5985","5.81","200717",1857,"1857","",NA,950
"951","08423.2585","178.19","3345.5965","4.79","200717",1858,"1858","",NA,951
"952","08423.2585","177.51","3345.5945","6.07","200717",1859,"1859","",NA,952
"953","08423.2585","176.80","3345.5919","8.38","200717",1900,"1900","",NA,953
"954","08423.2585","176.07","3345.5888","8.39","200717",1901,"1901","",NA,954
"955","08423.2592","174.99","3345.5867","7.11","200717",1902,"1902","",NA,955
"956","08423.2591","178.04","3345.5851","3.27","200717",1903,"1903","",NA,956
"957","08423.2593","178.04","3345.5841","0.09","200717",1904,"1904","",NA,957
"958","08423.2597","178.04","3345.5838","0.08","200717",1905,"1905","",NA,958
"959","08423.2604","178.04","3345.5845","0.04","200717",1906,"1906","",NA,959
"960","08423.2606","178.04","3345.5851","0.07","200717",1907,"1907","",NA,960
"961","08423.2608","178.04","3345.5852","0.07","200717",1908,"1908","",NA,961
"962","08423.2610","178.04","3345.5850","0.11","200717",1909,"1909","",NA,962
"963","08423.2610","172.12","3345.5847","5.40","200717",1910,"1910","",NA,963
"964","08423.2608","178.28","3345.5814","7.80","200717",1911,"1911","",NA,964
"965","08423.2607","176.96","3345.5783","8.11","200717",1912,"1912","",NA,965
"966","08423.2604","176.71","3345.5752","8.33","200717",1913,"1913","",NA,966
"967","08423.2603","177.39","3345.5722","8.61","200717",1914,"1914","",NA,967
"968","08423.2603","175.90","3345.5695","7.66","200717",1915,"1915","",NA,968
"969","08423.2598","160.48","3345.5671","5.31","200717",1916,"1916","",NA,969
"970","08423.2600","162.43","3345.5654","2.88","200717",1917,"1917","",NA,970
"971","08423.2606","167.18","3345.5640","3.09","200717",1918,"1918","",NA,971
"972","08423.2582","166.13","3345.5617","5.98","200717",1919,"1919","",NA,972
"973","08423.2568","166.74","3345.5591","8.52","200717",1920,"1920","",NA,973
"974","08423.2563","167.96","3345.5561","11.08","200717",1921,"1921","",NA,974
"975","08423.2558","169.40","3345.5529","9.89","200717",1922,"1922","",NA,975
"976","08423.2563","170.54","3345.5500","8.11","200717",1923,"1923","",NA,976
"977","08423.2563","172.58","3345.5473","8.77","200717",1924,"1924","",NA,977
"978","08423.2552","173.95","3345.5444","9.31","200717",1925,"1925","",NA,978
"979","08423.2540","174.43","3345.5417","7.52","200717",1926,"1926","",NA,979
"980","08423.2562","175.28","3345.5395","7.02","200717",1927,"1927","",NA,980
"981","08423.2581","176.23","3345.5373","6.45","200717",1928,"1928","",NA,981
"982","08423.2576","177.20","3345.5345","6.46","200717",1929,"1929","",NA,982
"983","08423.2581","178.26","3345.5327","5.71","200717",1930,"1930","",NA,983
"984","08423.2584","179.21","3345.5310","6.67","200717",1931,"1931","",NA,984
"985","08423.2587","180.02","3345.5291","6.62","200717",1932,"1932","",NA,985
"986","08423.2580","177.45","3345.5268","6.62","200717",1933,"1933","",NA,986
"987","08423.2582","177.72","3345.5249","7.88","200717",1934,"1934","",NA,987
"988","08423.2580","177.75","3345.5225","9.36","200717",1935,"1935","",NA,988
"989","08423.2577","178.93","3345.5197","8.84","200717",1936,"1936","",NA,989
"990","08423.2568","171.10","3345.5170","6.55","200717",1937,"1937","",NA,990
"991","08423.2605","172.87","3345.5146","5.23","200717",1938,"1938","",NA,991
"992","08423.2620","174.70","3345.5120","6.68","200717",1939,"1939","",NA,992
"993","08423.2606","175.62","3345.5075","9.25","200717",1940,"1940","",NA,993
"994","08423.2602","176.58","3345.5050","10.66","200717",1941,"1941","",NA,994
"995","08423.2581","177.24","3345.5011","11.17","200717",1942,"1942","",NA,995
"996","08423.2574","178.70","3345.4977","11.37","200717",1943,"1943","",NA,996
"997","08423.2572","178.72","3345.4945","10.83","200717",1944,"1944","",NA,997
"998","08423.2571","183.30","3345.4913","9.86","200717",1945,"1945","",NA,998
"999","08423.2573","188.29","3345.4885","9.16","200717",1946,"1946","",NA,999
"1000","08423.2570","186.92","3345.4851","9.89","200717",1947,"1947","",NA,1000
"1001","08423.2571","184.02","3345.4818","11.65","200717",1948,"1948","",NA,1001
"1002","08423.2570","182.41","3345.4787","12.10","200717",1949,"1949","",NA,1002
"1003","08423.2572","182.34","3345.4756","12.52","200717",1950,"1950","",NA,1003
"1004","08423.2575","184.02","3345.4718","12.04","200717",1951,"1951","",NA,1004
"1005","08423.2580","183.72","3345.4686","12.40","200717",1952,"1952","",NA,1005
"1006","08423.2590","185.64","3345.4661","9.31","200717",1953,"1953","",NA,1006
"1007","08423.2588","184.95","3345.4633","8.47","200717",1954,"1954","",NA,1007
"1008","08423.2577","183.54","3345.4608","9.02","200717",1955,"1955","",NA,1008
"1009","08423.2578","188.00","3345.4581","10.19","200717",1956,"1956","",NA,1009
"1010","08423.2592","206.17","3345.4550","13.05","200717",1957,"1957","",NA,1010
"1011","08423.2620","217.31","3345.4514","18.01","200717",1958,"1958","",NA,1011
"1012","08423.2662","231.36","3345.4482","18.71","200717",1959,"1959","",NA,1012
"1013","08423.2704","230.80","3345.4448","17.61","200717",2000,"2000","",NA,1013
"1014","08423.2743","229.78","3345.4410","17.46","200717",2001,"2001","",NA,1014
"1015","08423.2753","205.56","3345.4372","15.64","200717",2002,"2002","",NA,1015
"1016","08423.2772","204.47","3345.4333","15.58","200717",2003,"2003","",NA,1016
"1017","08423.2798","205.37","3345.4297","15.88","200717",2004,"2004","",NA,1017
"1018","08423.2831","206.75","3345.4262","16.55","200717",2005,"2005","",NA,1018
"1019","08423.2872","208.80","3345.4232","16.24","200717",2006,"2006","",NA,1019
"1020","08423.2907","209.84","3345.4184","21.13","200717",2007,"2007","",NA,1020
"1021","08423.2940","211.84","3345.4136","20.21","200717",2008,"2008","",NA,1021
"1022","08423.2970","212.98","3345.4092","16.53","200717",2009,"2009","",NA,1022
"1023","08423.2994","212.14","3345.4051","16.30","200717",2010,"2010","",NA,1023
"1024","08423.3003","199.88","3345.4010","15.75","200717",2011,"2011","",NA,1024
"1025","08423.3020","201.26","3345.3968","16.44","200717",2012,"2012","",NA,1025
"1026","08423.3043","202.01","3345.3934","16.50","200717",2013,"2013","",NA,1026
"1027","08423.3064","205.44","3345.3897","13.57","200717",2014,"2014","",NA,1027
"1028","08423.3076","204.92","3345.3868","8.16","200717",2015,"2015","",NA,1028
"1029","08423.3082","204.28","3345.3849","4.99","200717",2016,"2016","",NA,1029
"1030","08423.3091","205.73","3345.3837","4.60","200717",2017,"2017","",NA,1030
"1031","08423.3099","206.65","3345.3828","3.71","200717",2018,"2018","",NA,1031
"1032","08423.3106","206.64","3345.3826","0.12","200717",2019,"2019","",NA,1032
"1033","08423.3115","207.10","3345.3826","0.03","200717",2020,"2020","",NA,1033
"1034","08423.3122","207.46","3345.3825","0.03","200717",2021,"2021","",NA,1034
"1035","08423.3127","207.48","3345.3824","0.02","200717",2022,"2022","",NA,1035
"1036","08423.3128","207.48","3345.3824","0.09","200717",2023,"2023","",NA,1036
"1037","08423.3131","207.48","3345.3825","0.20","200717",2024,"2024","",NA,1037
"1038","08423.3132","207.48","3345.3826","0.13","200717",2025,"2025","",NA,1038
"1039","08423.3134","207.48","3345.3824","0.05","200717",2026,"2026","",NA,1039
"1040","08423.3137","207.48","3345.3822","0.05","200717",2027,"2027","",NA,1040
"1041","08423.3140","207.48","3345.3823","0.03","200717",2028,"2028","",NA,1041
"1042","08423.3145","207.48","3345.3820","0.16","200717",2029,"2029","",NA,1042
"1043","08423.3149","209.80","3345.3818","2.19","200717",2030,"2030","",NA,1043
"1044","08423.3155","210.60","3345.3816","1.86","200717",2031,"2031","",NA,1044
"1045","08423.3159","204.72","3345.3813","1.02","200717",2032,"2032","",NA,1045
"1046","08423.3162","204.72","3345.3811","0.48","200717",2033,"2033","",NA,1046
"1047","08423.3170","205.71","3345.3803","1.13","200717",2034,"2034","",NA,1047
"1048","08423.3168","10.78","3345.3810","0.75","200717",2035,"2035","",NA,1048
"1049","08423.3167","10.78","3345.3811","0.40","200717",2036,"2036","",NA,1049
"1050","08423.3165","10.78","3345.3814","0.10","200717",2037,"2037","",NA,1050
"1051","08423.3163","10.78","3345.3818","0.07","200717",2038,"2038","",NA,1051
"1052","08423.3161","10.78","3345.3819","0.08","200717",2039,"2039","",NA,1052
"1053","08423.3161","10.78","3345.3819","0.05","200717",2040,"2040","",NA,1053
"1054","08423.3161","10.78","3345.3819","0.04","200717",2041,"2041","",NA,1054
"1055","08423.3161","10.78","3345.3819","0.10","200717",2042,"2042","",NA,1055
"1056","08423.3161","10.78","3345.3819","0.04","200717",2043,"2043","",NA,1056
"1057","08423.3161","10.78","3345.3819","0.04","200717",2044,"2044","",NA,1057
"1058","08423.3161","10.78","3345.3819","0.08","200717",2045,"2045","",NA,1058
"1059","08423.3161","10.78","3345.3819","0.34","200717",2046,"2046","",NA,1059
"1060","08423.3162","232.59","3345.3819","0.59","200717",2047,"2047","",NA,1060
"1061","08423.3162","232.59","3345.3818","0.08","200717",2048,"2048","",NA,1061
"1062","08423.3159","50.61","3345.3819","0.93","200717",2049,"2049","",NA,1062
"1063","08423.3157","49.16","3345.3821","0.87","200717",2050,"2050","",NA,1063
"1064","08423.3155","49.16","3345.3822","0.45","200717",2051,"2051","",NA,1064
"1065","08423.3153","49.16","3345.3823","0.25","200717",2052,"2052","",NA,1065
"1066","08423.3153","49.16","3345.3823","0.20","200717",2053,"2053","",NA,1066
"1067","08423.3151","49.16","3345.3823","0.15","200717",2054,"2054","",NA,1067
"1068","08423.3151","49.16","3345.3823","0.07","200717",2055,"2055","",NA,1068
"1069","08423.3150","49.16","3345.3823","0.23","200717",2056,"2056","",NA,1069
"1070","08423.3150","49.16","3345.3824","0.14","200717",2057,"2057","",NA,1070
"1071","08423.3150","49.16","3345.3824","0.28","200717",2058,"2058","",NA,1071
"1072","08423.3150","49.16","3345.3823","0.39","200717",2059,"2059","",NA,1072
"1073","08423.3151","49.16","3345.3822","0.27","200717",2100,"2100","",NA,1073
"1074","08423.3151","49.16","3345.3822","0.17","200717",2101,"2101","",NA,1074
"1075","08423.3151","49.16","3345.3821","0.16","200717",2102,"2102","",NA,1075
"1076","08423.3151","49.16","3345.3821","0.10","200717",2103,"2103","",NA,1076
"1077","08423.3151","49.16","3345.3821","0.21","200717",2104,"2104","",NA,1077
"1078","08423.3152","49.16","3345.3821","0.33","200717",2105,"2105","",NA,1078
"1079","08423.3153","49.16","3345.3821","0.39","200717",2106,"2106","",NA,1079
"1080","08423.3154","49.16","3345.3820","0.44","200717",2107,"2107","",NA,1080
"1081","08423.3155","49.16","3345.3819","0.37","200717",2108,"2108","",NA,1081
"1082","08423.3156","49.16","3345.3818","0.20","200717",2109,"2109","",NA,1082
"1083","08423.3156","49.16","3345.3818","0.12","200717",2110,"2110","",NA,1083
"1084","08423.3156","49.16","3345.3818","0.10","200717",2111,"2111","",NA,1084
"1085","08423.3157","17.77","3345.3818","0.60","200717",2112,"2112","",NA,1085
"1086","08423.3159","17.77","3345.3816","0.38","200717",2113,"2113","",NA,1086
"1087","08423.3161","17.77","3345.3815","0.04","200717",2114,"2114","",NA,1087
"1088","08423.3161","17.77","3345.3814","0.03","200717",2115,"2115","",NA,1088
"1089","08423.3162","17.77","3345.3814","0.07","200717",2116,"2116","",NA,1089
"1090","08423.3163","204.75","3345.3814","1.67","200717",2117,"2117","",NA,1090
"1091","08423.3170","211.97","3345.3806","3.62","200717",2118,"2118","",NA,1091
"1092","08423.3184","229.41","3345.3794","5.46","200717",2119,"2119","",NA,1092
"1093","08423.3207","226.08","3345.3784","3.39","200717",2120,"2120","",NA,1093
"1094","08423.3236","227.13","3345.3765","6.48","200717",2121,"2121","",NA,1094
"1095","08423.3254","229.52","3345.3752","9.46","200717",2122,"2122","",NA,1095
"1096","08423.3288","230.68","3345.3736","12.07","200717",2123,"2123","",NA,1096
"1097","08423.3318","231.21","3345.3718","10.26","200717",2124,"2124","",NA,1097
"1098","08423.3339","231.67","3345.3698","9.54","200717",2125,"2125","",NA,1098
"1099","08423.3357","231.42","3345.3676","9.89","200717",2126,"2126","",NA,1099
"1100","08423.3371","230.46","3345.3662","7.98","200717",2127,"2127","",NA,1100
"1101","08423.3386","229.73","3345.3649","8.48","200717",2128,"2128","",NA,1101
"1102","08423.3399","229.23","3345.3639","6.31","200717",2129,"2129","",NA,1102
"1103","08423.3412","229.96","3345.3632","5.88","200717",2130,"2130","",NA,1103
"1104","08423.3424","231.48","3345.3632","3.41","200717",2131,"2131","",NA,1104
"1105","08423.3422","232.04","3345.3635","0.17","200717",2132,"2132","",NA,1105
"1106","08423.3419","232.51","3345.3632","0.11","200717",2133,"2133","",NA,1106
"1107","08423.3421","232.81","3345.3624","0.16","200717",2134,"2134","",NA,1107
"1108","08423.3424","232.75","3345.3616","0.33","200717",2135,"2135","",NA,1108
"1109","08423.3439","222.30","3345.3604","5.47","200717",2136,"2136","",NA,1109
"1110","08423.3452","212.44","3345.3587","5.97","200717",2137,"2137","",NA,1110
"1111","08423.3465","208.72","3345.3567","6.76","200717",2138,"2138","",NA,1111
"1112","08423.3473","199.92","3345.3550","6.22","200717",2139,"2139","",NA,1112
"1113","08423.3486","200.77","3345.3538","5.02","200717",2140,"2140","",NA,1113
"1114","08423.3513","202.30","3345.3521","5.34","200717",2141,"2141","",NA,1114
"1115","08423.3532","204.30","3345.3506","5.68","200717",2142,"2142","",NA,1115
"1116","08423.3553","207.32","3345.3492","7.70","200717",2143,"2143","",NA,1116
"1117","08423.3583","211.17","3345.3476","11.73","200717",2144,"2144","",NA,1117
"1118","08423.3623","213.70","3345.3456","11.32","200717",2145,"2145","",NA,1118
"1119","08423.3655","216.74","3345.3439","9.34","200717",2146,"2146","",NA,1119
"1120","08423.3677","219.59","3345.3427","7.19","200717",2147,"2147","",NA,1120
"1121","08423.3695","247.37","3345.3418","7.27","200717",2148,"2148","",NA,1121
"1122","08423.3721","244.97","3345.3405","7.43","200717",2149,"2149","",NA,1122
"1123","08423.3734","242.97","3345.3394","4.08","200717",2150,"2150","",NA,1123
"1124","08423.3750","239.39","3345.3379","3.30","200717",2151,"2151","",NA,1124
"1125","08423.3756","239.39","3345.3373","2.88","200717",2152,"2152","",NA,1125
"1126","08423.3770","238.59","3345.3361","5.31","200717",2153,"2153","",NA,1126
"1127","08423.3792","237.86","3345.3347","7.63","200717",2154,"2154","",NA,1127
"1128","08423.3838","258.03","3345.3337","11.28","200717",2155,"2155","",NA,1128
"1129","08423.3875","259.02","3345.3329","11.93","200717",2156,"2156","",NA,1129
"1130","08423.3907","257.90","3345.3315","8.96","200717",2157,"2157","",NA,1130
"1131","08423.3923","254.41","3345.3298","5.99","200717",2158,"2158","",NA,1131
"1132","08423.3935","251.55","3345.3284","4.87","200717",2159,"2159","",NA,1132
"1133","08423.3950","250.42","3345.3275","6.01","200717",2200,"2200","",NA,1133
"1134","08423.3968","251.25","3345.3272","6.04","200717",2201,"2201","",NA,1134
"1135","08423.3986","248.27","3345.3266","5.01","200717",2202,"2202","",NA,1135
"1136","08423.4002","247.15","3345.3254","5.87","200717",2203,"2203","",NA,1136
"1137","08423.4021","245.83","3345.3242","6.59","200717",2204,"2204","",NA,1137
"1138","08423.4036","243.96","3345.3230","6.11","200717",2205,"2205","",NA,1138
"1139","08423.4048","241.72","3345.3219","5.77","200717",2206,"2206","",NA,1139
"1140","08423.4061","240.07","3345.3204","6.24","200717",2207,"2207","",NA,1140
"1141","08423.4082","230.94","3345.3190","7.68","200717",2208,"2208","",NA,1141
"1142","08423.4103","235.86","3345.3179","8.00","200717",2209,"2209","",NA,1142
"1143","08423.4126","237.24","3345.3165","7.93","200717",2210,"2210","",NA,1143
"1144","08423.4148","243.02","3345.3154","7.54","200717",2211,"2211","",NA,1144
"1145","08423.4165","246.61","3345.3145","7.11","200717",2212,"2212","",NA,1145
"1146","08423.4183","249.43","3345.3139","5.54","200717",2213,"2213","",NA,1146
"1147","08423.4198","241.16","3345.3133","3.66","200717",2214,"2214","",NA,1147
"1148","08423.4232","241.16","3345.3149","2.86","200717",2215,"2215","",NA,1148
"1149","08423.4242","241.16","3345.3144","2.82","200717",2216,"2216","",NA,1149
"1150","08423.4251","242.01","3345.3138","3.24","200717",2217,"2217","",NA,1150
"1151","08423.4252","233.48","3345.3099","4.80","200717",2218,"2218","",NA,1151
"1152","08423.4256","222.52","3345.3064","5.33","200717",2219,"2219","",NA,1152
"1153","08423.4254","184.55","3345.3017","3.54","200717",2220,"2220","",NA,1153
