"","USRear","LidarRight","LidarLeft","USRight","USLeft","SO","CO","O3","P10","NO","P25","timestamp","sensor","DateN","TimeN","Time","sequenceTime"
"5447","574.04","132.00","918.00","116.84","142.24",NA,NA,NA,NA,NA,NA,200717062221,"proximity","200717","062221",2017-07-21 06:22:21,5447
"5448","261.62","127.00","1088.00","119.38","322.58","4095.00","4095.00","4095.00","18.80","4095.00","16.90",200717062221,"proximity","200717","062221",2017-07-21 06:22:21,5448
"5449","246.38","130.00","1208.00","124.46","459.74",NA,NA,NA,NA,NA,NA,200717062221,"proximity","200717","062221",2017-07-21 06:22:21,5449
"5450","551.18","159.00","1623.00","137.16","312.42",NA,NA,NA,NA,NA,NA,200717062221,"proximity","200717","062221",2017-07-21 06:22:21,5450
"5451","228.60","1.00","1623.00","142.24","322.58",NA,NA,NA,NA,NA,NA,200717062222,"proximity","200717","062222",2017-07-21 06:22:22,5451
"5452","513.08","1.00","1577.00","147.32","398.78","4095.00","4095.00","4095.00","18.80","4095.00","16.90",200717062222,"proximity","200717","062222",2017-07-21 06:22:22,5452
"5453","292.10","1.00","1330.00","142.24","111.76",NA,NA,NA,NA,NA,NA,200717062222,"proximity","200717","062222",2017-07-21 06:22:22,5453
"5454","497.84","1.00","992.00","137.16","342.90",NA,NA,NA,NA,NA,NA,200717062223,"proximity","200717","062223",2017-07-21 06:22:23,5454
"5455","505.46","1.00","931.00","124.46","60.96",NA,NA,NA,NA,NA,NA,200717062223,"proximity","200717","062223",2017-07-21 06:22:23,5455
"5456","335.28","1.00","1090.00","124.46","322.58","4095.00","4095.00","4095.00","18.90","4095.00","17.00",200717062223,"proximity","200717","062223",2017-07-21 06:22:23,5456
"5457","289.56","2489.00","1228.00","127.00","327.66",NA,NA,NA,NA,NA,NA,200717062223,"proximity","200717","062223",2017-07-21 06:22:23,5457
"5458","238.76","614.00","1.00","124.46","137.16",NA,NA,NA,NA,NA,NA,200717062224,"proximity","200717","062224",2017-07-21 06:22:24,5458
"5459","309.88","1.00","1.00","121.92","322.58",NA,NA,NA,NA,NA,NA,200717062224,"proximity","200717","062224",2017-07-21 06:22:24,5459
"5460","454.66","1.00","1.00","121.92","307.34","4095.00","4095.00","4095.00","18.90","4095.00","17.00",200717062224,"proximity","200717","062224",2017-07-21 06:22:24,5460
"5461","469.90","1.00","1276.00","116.84","63.50",NA,NA,NA,NA,NA,NA,200717062225,"proximity","200717","062225",2017-07-21 06:22:25,5461
"5462","297.18","2458.00","1.00","111.76","322.58",NA,NA,NA,NA,NA,NA,200717062225,"proximity","200717","062225",2017-07-21 06:22:25,5462
"5463","426.72","2839.00","1.00","109.22","363.22",NA,NA,NA,NA,NA,NA,200717062225,"proximity","200717","062225",2017-07-21 06:22:25,5463
"5464","439.42","1.00","1233.00","104.14","73.66","4095.00","4095.00","4095.00","19.00","4095.00","17.00",200717062226,"proximity","200717","062226",2017-07-21 06:22:26,5464
"5465","254.00","2183.00","1235.00","104.14","322.58",NA,NA,NA,NA,NA,NA,200717062226,"proximity","200717","062226",2017-07-21 06:22:26,5465
"5466","160.02","1.00","1034.00","99.06","421.64",NA,NA,NA,NA,NA,NA,200717062226,"proximity","200717","062226",2017-07-21 06:22:26,5466
"5467","353.06","2149.00","1028.00","99.06","144.78",NA,NA,NA,NA,NA,NA,200717062226,"proximity","200717","062226",2017-07-21 06:22:26,5467
"5468","261.62","1.00","1022.00","101.60","365.76","4095.00","4095.00","4095.00","19.00","4095.00","17.00",200717062227,"proximity","200717","062227",2017-07-21 06:22:27,5468
"5469","363.22","1.00","1009.00","99.06","269.24",NA,NA,NA,NA,NA,NA,200717062227,"proximity","200717","062227",2017-07-21 06:22:27,5469
"5470","147.32","2099.00","1.00","104.14","116.84",NA,NA,NA,NA,NA,NA,200717062227,"proximity","200717","062227",2017-07-21 06:22:27,5470
"5471","259.08","293.00","1273.00","106.68","403.86",NA,NA,NA,NA,NA,NA,200717062227,"proximity","200717","062227",2017-07-21 06:22:27,5471
"5472","205.74","2096.00","1083.00","99.06","314.96","4095.00","4095.00","4095.00","19.10","4095.00","17.10",200717062228,"proximity","200717","062228",2017-07-21 06:22:28,5472
"5473","383.54","121.00","1069.00","101.60","325.12",NA,NA,NA,NA,NA,NA,200717062228,"proximity","200717","062228",2017-07-21 06:22:28,5473
"5474","365.76","122.00","1033.00","101.60","388.62",NA,NA,NA,NA,NA,NA,200717062228,"proximity","200717","062228",2017-07-21 06:22:28,5474
"5475","142.24","108.00","1175.00","101.60","218.44",NA,NA,NA,NA,NA,NA,200717062228,"proximity","200717","062228",2017-07-21 06:22:28,5475
"5476","347.98","112.00","1272.00","109.22","574.04","4095.00","4095.00","4095.00","19.10","4095.00","17.10",200717062229,"proximity","200717","062229",2017-07-21 06:22:29,5476
"5477","157.48","114.00","1278.00","111.76","556.26",NA,NA,NA,NA,NA,NA,200717062229,"proximity","200717","062229",2017-07-21 06:22:29,5477
"5478","330.20","125.00","1271.00","116.84","401.32",NA,NA,NA,NA,NA,NA,200717062229,"proximity","200717","062229",2017-07-21 06:22:29,5478
"5479","304.80","137.00","1033.00","121.92","637.54",NA,NA,NA,NA,NA,NA,200717062230,"proximity","200717","062230",2017-07-21 06:22:30,5479
"5480","236.22","129.00","1011.00","124.46","599.44","4095.00","4095.00","4095.00","19.20","4095.00","17.20",200717062230,"proximity","200717","062230",2017-07-21 06:22:30,5480
"5481","312.42","124.00","1278.00","121.92","637.54",NA,NA,NA,NA,NA,NA,200717062230,"proximity","200717","062230",2017-07-21 06:22:30,5481
"5482","292.10","127.00","1157.00","124.46","238.76",NA,NA,NA,NA,NA,NA,200717062231,"proximity","200717","062231",2017-07-21 06:22:31,5482
"5483","111.76","116.00","1067.00","121.92","429.26",NA,NA,NA,NA,NA,NA,200717062231,"proximity","200717","062231",2017-07-21 06:22:31,5483
"5484","175.26","109.00","1259.00","104.14","193.04","4095.00","4095.00","4095.00","19.10","4095.00","17.10",200717062231,"proximity","200717","062231",2017-07-21 06:22:31,5484
"5485","271.78","109.00","1368.00","104.14","124.46",NA,NA,NA,NA,NA,NA,200717062231,"proximity","200717","062231",2017-07-21 06:22:31,5485
"5486","139.70","116.00","1249.00","116.84","208.28",NA,NA,NA,NA,NA,NA,200717062232,"proximity","200717","062232",2017-07-21 06:22:32,5486
"5487","142.24","116.00","1290.00","111.76","111.76",NA,NA,NA,NA,NA,NA,200717062232,"proximity","200717","062232",2017-07-21 06:22:32,5487
"5488","137.16","122.00","1298.00","119.38","106.68","4095.00","4095.00","4095.00","19.00","4095.00","17.00",200717062232,"proximity","200717","062232",2017-07-21 06:22:32,5488
"5489","147.32","124.00","1294.00","119.38","63.50",NA,NA,NA,NA,NA,NA,200717062233,"proximity","200717","062233",2017-07-21 06:22:33,5489
"5490","241.30","136.00","1267.00","124.46","88.90",NA,NA,NA,NA,NA,NA,200717062233,"proximity","200717","062233",2017-07-21 06:22:33,5490
"5491","215.90","139.00","1088.00","129.54","93.98",NA,NA,NA,NA,NA,NA,200717062233,"proximity","200717","062233",2017-07-21 06:22:33,5491
"5492","215.90","142.00","1009.00","139.70","355.60","4095.00","4095.00","4095.00","18.80","4095.00","16.90",200717062233,"proximity","200717","062233",2017-07-21 06:22:33,5492
"5493","114.30","148.00","1120.00","129.54","88.90",NA,NA,NA,NA,NA,NA,200717062234,"proximity","200717","062234",2017-07-21 06:22:34,5493
"5494","180.34","149.00","1284.00","137.16","205.74",NA,NA,NA,NA,NA,NA,200717062234,"proximity","200717","062234",2017-07-21 06:22:34,5494
"5495","152.40","151.00","1278.00","142.24","142.24",NA,NA,NA,NA,NA,NA,200717062234,"proximity","200717","062234",2017-07-21 06:22:34,5495
"5496","170.18","150.00","1264.00","137.16","81.28","4095.00","4095.00","4095.00","18.90","4095.00","17.00",200717062235,"proximity","200717","062235",2017-07-21 06:22:35,5496
"5497","127.00","148.00","1287.00","147.32","99.06",NA,NA,NA,NA,NA,NA,200717062235,"proximity","200717","062235",2017-07-21 06:22:35,5497
"5498","198.12","149.00","1295.00","139.70","170.18",NA,NA,NA,NA,NA,NA,200717062235,"proximity","200717","062235",2017-07-21 06:22:35,5498
"5499","144.78","148.00","1279.00","147.32","99.06",NA,NA,NA,NA,NA,NA,200717062235,"proximity","200717","062235",2017-07-21 06:22:35,5499
"5500","170.18","142.00","1262.00","139.70","104.14","4095.00","4095.00","4095.00","19.10","4095.00","17.10",200717062236,"proximity","200717","062236",2017-07-21 06:22:36,5500
"5501","167.64","142.00","1091.00","139.70","43.18",NA,NA,NA,NA,NA,NA,200717062236,"proximity","200717","062236",2017-07-21 06:22:36,5501
"5502","177.80","140.00","1204.00","124.46","71.12",NA,NA,NA,NA,NA,NA,200717062236,"proximity","200717","062236",2017-07-21 06:22:36,5502
"5503","137.16","141.00","1270.00","127.00","63.50",NA,NA,NA,NA,NA,NA,200717062236,"proximity","200717","062236",2017-07-21 06:22:36,5503
"5504","109.22","143.00","1351.00","121.92","60.96","4095.00","4095.00","4095.00","19.30","4095.00","17.30",200717062237,"proximity","200717","062237",2017-07-21 06:22:37,5504
"5505","104.14","127.00","1551.00","121.92","233.68",NA,NA,NA,NA,NA,NA,200717062237,"proximity","200717","062237",2017-07-21 06:22:37,5505
"5506","175.26","126.00","1.00","119.38","30.48",NA,NA,NA,NA,NA,NA,200717062237,"proximity","200717","062237",2017-07-21 06:22:37,5506
"5507","180.34","126.00","1467.00","119.38","76.20",NA,NA,NA,NA,NA,NA,200717062238,"proximity","200717","062238",2017-07-21 06:22:38,5507
"5508","162.56","123.00","1352.00","116.84","38.10","4095.00","4095.00","4095.00","19.40","4095.00","17.40",200717062238,"proximity","200717","062238",2017-07-21 06:22:38,5508
"5509","157.48","123.00","1359.00","116.84","99.06",NA,NA,NA,NA,NA,NA,200717062238,"proximity","200717","062238",2017-07-21 06:22:38,5509
"5510","132.08","121.00","1341.00","121.92","99.06",NA,NA,NA,NA,NA,NA,200717062238,"proximity","200717","062238",2017-07-21 06:22:38,5510
"5511","144.78","121.00","1337.00","116.84","43.18",NA,NA,NA,NA,NA,NA,200717062239,"proximity","200717","062239",2017-07-21 06:22:39,5511
"5512","226.06","123.00","1387.00","119.38","30.48","4095.00","4095.00","4095.00","19.50","4095.00","17.50",200717062239,"proximity","200717","062239",2017-07-21 06:22:39,5512
"5513","208.28","124.00","1380.00","121.92","58.42",NA,NA,NA,NA,NA,NA,200717062239,"proximity","200717","062239",2017-07-21 06:22:39,5513
"5514","134.62","130.00","1495.00","127.00","256.54",NA,NA,NA,NA,NA,NA,200717062240,"proximity","200717","062240",2017-07-21 06:22:40,5514
"5515","180.34","134.00","1350.00","132.08","114.30",NA,NA,NA,NA,NA,NA,200717062240,"proximity","200717","062240",2017-07-21 06:22:40,5515
"5516","220.98","137.00","1348.00","137.16","66.04","4095.00","4095.00","4095.00","19.40","4095.00","17.40",200717062240,"proximity","200717","062240",2017-07-21 06:22:40,5516
"5517","246.38","140.00","1352.00","134.62","63.50",NA,NA,NA,NA,NA,NA,200717062241,"proximity","200717","062241",2017-07-21 06:22:41,5517
"5518","175.26","148.00","1.00","144.78","83.82",NA,NA,NA,NA,NA,NA,200717062241,"proximity","200717","062241",2017-07-21 06:22:41,5518
"5519","127.00","150.00","1669.00","147.32","251.46",NA,NA,NA,NA,NA,NA,200717062241,"proximity","200717","062241",2017-07-21 06:22:41,5519
"5520","454.66","152.00","1767.00","152.40","93.98","4095.00","4095.00","4095.00","19.30","4095.00","17.40",200717062241,"proximity","200717","062241",2017-07-21 06:22:41,5520
"5521","139.70","151.00","1.00","147.32","55.88",NA,NA,NA,NA,NA,NA,200717062242,"proximity","200717","062242",2017-07-21 06:22:42,5521
"5522","109.22","155.00","1331.00","149.86","55.88",NA,NA,NA,NA,NA,NA,200717062242,"proximity","200717","062242",2017-07-21 06:22:42,5522
"5523","129.54","153.00","1320.00","152.40","104.14",NA,NA,NA,NA,NA,NA,200717062242,"proximity","200717","062242",2017-07-21 06:22:42,5523
"5524","190.50","149.00","1382.00","142.24","200.66","4095.00","4095.00","4095.00","19.30","4095.00","17.40",200717062243,"proximity","200717","062243",2017-07-21 06:22:43,5524
"5525","193.04","149.00","1372.00","142.24","518.16",NA,NA,NA,NA,NA,NA,200717062243,"proximity","200717","062243",2017-07-21 06:22:43,5525
"5526","553.72","136.00","1301.00","134.62","381.00",NA,NA,NA,NA,NA,NA,200717062243,"proximity","200717","062243",2017-07-21 06:22:43,5526
"5527","601.98","130.00","1281.00","129.54","637.54",NA,NA,NA,NA,NA,NA,200717062243,"proximity","200717","062243",2017-07-21 06:22:43,5527
"5528","203.20","123.00","1296.00","116.84","236.22","4095.00","4095.00","4095.00","19.20","4095.00","17.30",200717062243,"proximity","200717","062243",2017-07-21 06:22:43,5528
"5529","350.52","120.00","1304.00","116.84","325.12",NA,NA,NA,NA,NA,NA,200717062244,"proximity","200717","062244",2017-07-21 06:22:44,5529
"5530","139.70","111.00","1311.00","111.76","200.66",NA,NA,NA,NA,NA,NA,200717062244,"proximity","200717","062244",2017-07-21 06:22:44,5530
"5531","190.50","114.00","1308.00","114.30","157.48",NA,NA,NA,NA,NA,NA,200717062244,"proximity","200717","062244",2017-07-21 06:22:44,5531
"5532","421.64","119.00","1366.00","114.30","368.30","4095.00","4095.00","4095.00","19.20","4095.00","17.30",200717062245,"proximity","200717","062245",2017-07-21 06:22:45,5532
"5533","312.42","120.00","1337.00","121.92","88.90",NA,NA,NA,NA,NA,NA,200717062245,"proximity","200717","062245",2017-07-21 06:22:45,5533
"5534","218.44","118.00","1299.00","119.38","269.24",NA,NA,NA,NA,NA,NA,200717062245,"proximity","200717","062245",2017-07-21 06:22:45,5534
"5535","274.32","118.00","1272.00","116.84","71.12",NA,NA,NA,NA,NA,NA,200717062246,"proximity","200717","062246",2017-07-21 06:22:46,5535
"5536","220.98","115.00","1271.00","114.30","134.62","4095.00","4095.00","4095.00","19.20","4095.00","17.30",200717062246,"proximity","200717","062246",2017-07-21 06:22:46,5536
"5537","500.38","115.00","1270.00","114.30","104.14",NA,NA,NA,NA,NA,NA,200717062246,"proximity","200717","062246",2017-07-21 06:22:46,5537
"5538","226.06","117.00","1.00","116.84","35.56",NA,NA,NA,NA,NA,NA,200717062247,"proximity","200717","062247",2017-07-21 06:22:47,5538
"5539","152.40","115.00","1.00","111.76","60.96",NA,NA,NA,NA,NA,NA,200717062247,"proximity","200717","062247",2017-07-21 06:22:47,5539
"5540","111.76","113.00","1310.00","111.76","195.58","4095.00","4095.00","4095.00","19.30","4095.00","17.40",200717062247,"proximity","200717","062247",2017-07-21 06:22:47,5540
"5541","109.22","111.00","1302.00","109.22","43.18",NA,NA,NA,NA,NA,NA,200717062247,"proximity","200717","062247",2017-07-21 06:22:47,5541
"5542","147.32","105.00","1490.00","104.14","48.26",NA,NA,NA,NA,NA,NA,200717062248,"proximity","200717","062248",2017-07-21 06:22:48,5542
"5543","241.30","104.00","1462.00","99.06","58.42",NA,NA,NA,NA,NA,NA,200717062248,"proximity","200717","062248",2017-07-21 06:22:48,5543
"5544","109.22","105.00","1390.00","101.60","177.80","4095.00","4095.00","4095.00","19.30","4095.00","17.40",200717062248,"proximity","200717","062248",2017-07-21 06:22:48,5544
"5545","144.78","104.00","1398.00","104.14","35.56",NA,NA,NA,NA,NA,NA,200717062248,"proximity","200717","062248",2017-07-21 06:22:48,5545
"5546","137.16","108.00","1374.00","106.68","50.80",NA,NA,NA,NA,NA,NA,200717062249,"proximity","200717","062249",2017-07-21 06:22:49,5546
"5547","238.76","118.00","1269.00","109.22","154.94",NA,NA,NA,NA,NA,NA,200717062249,"proximity","200717","062249",2017-07-21 06:22:49,5547
"5548","215.90","125.00","1310.00","116.84","370.84","4095.00","4095.00","4095.00","19.30","4095.00","17.40",200717062249,"proximity","200717","062249",2017-07-21 06:22:49,5548
"5549","195.58","128.00","1341.00","119.38","63.50",NA,NA,NA,NA,NA,NA,200717062250,"proximity","200717","062250",2017-07-21 06:22:50,5549
"5550","167.64","150.00","1.00","137.16","106.68",NA,NA,NA,NA,NA,NA,200717062250,"proximity","200717","062250",2017-07-21 06:22:50,5550
"5551","152.40","166.00","1.00","147.32","254.00",NA,NA,NA,NA,NA,NA,200717062250,"proximity","200717","062250",2017-07-21 06:22:50,5551
"5552","208.28","1874.00","1.00","152.40","162.56","4095.00","4095.00","4095.00","19.30","4095.00","17.40",200717062250,"proximity","200717","062250",2017-07-21 06:22:50,5552
"5553","154.94","1875.00","1.00","157.48","106.68",NA,NA,NA,NA,NA,NA,200717062251,"proximity","200717","062251",2017-07-21 06:22:51,5553
"5554","322.58","1.00","1176.00","165.10","68.58",NA,NA,NA,NA,NA,NA,200717062251,"proximity","200717","062251",2017-07-21 06:22:51,5554
"5555","203.20","1.00","1.00","165.10","134.62",NA,NA,NA,NA,NA,NA,200717062251,"proximity","200717","062251",2017-07-21 06:22:51,5555
"5556","170.18","550.00","4756.00","170.18","45.72","4095.00","4095.00","4095.00","19.30","4095.00","17.40",200717062252,"proximity","200717","062252",2017-07-21 06:22:52,5556
"5557","147.32","550.00","1425.00","172.72","147.32",NA,NA,NA,NA,NA,NA,200717062252,"proximity","200717","062252",2017-07-21 06:22:52,5557
"5558","162.56","311.00","1005.00","167.64","38.10",NA,NA,NA,NA,NA,NA,200717062252,"proximity","200717","062252",2017-07-21 06:22:52,5558
"5559","431.80","539.00","1032.00","172.72","66.04",NA,NA,NA,NA,NA,NA,200717062252,"proximity","200717","062252",2017-07-21 06:22:52,5559
"5560","210.82","540.00","1464.00","175.26","38.10","4095.00","4095.00","4095.00","19.50","4095.00","17.50",200717062253,"proximity","200717","062253",2017-07-21 06:22:53,5560
"5561","193.04","537.00","1515.00","180.34","269.24",NA,NA,NA,NA,NA,NA,200717062253,"proximity","200717","062253",2017-07-21 06:22:53,5561
"5562","203.20","532.00","1.00","175.26","215.90",NA,NA,NA,NA,NA,NA,200717062253,"proximity","200717","062253",2017-07-21 06:22:53,5562
"5563","152.40","530.00","1.00","172.72","50.80",NA,NA,NA,NA,NA,NA,200717062253,"proximity","200717","062253",2017-07-21 06:22:53,5563
"5564","284.48","528.00","1373.00","172.72","116.84","4095.00","4095.00","4095.00","19.60","4095.00","17.60",200717062254,"proximity","200717","062254",2017-07-21 06:22:54,5564
"5565","144.78","522.00","1376.00","172.72","99.06",NA,NA,NA,NA,NA,NA,200717062254,"proximity","200717","062254",2017-07-21 06:22:54,5565
"5566","177.80","500.00","1154.00","147.32","99.06",NA,NA,NA,NA,NA,NA,200717062254,"proximity","200717","062254",2017-07-21 06:22:54,5566
"5567","121.92","497.00","1113.00","139.70","83.82",NA,NA,NA,NA,NA,NA,200717062255,"proximity","200717","062255",2017-07-21 06:22:55,5567
"5568","210.82","132.00","1129.00","121.92","213.36","4095.00","4095.00","4095.00","19.60","4095.00","17.60",200717062255,"proximity","200717","062255",2017-07-21 06:22:55,5568
"5569","317.50","125.00","1190.00","121.92","66.04",NA,NA,NA,NA,NA,NA,200717062255,"proximity","200717","062255",2017-07-21 06:22:55,5569
"5570","182.88","113.00","1991.00","114.30","396.24",NA,NA,NA,NA,NA,NA,200717062256,"proximity","200717","062256",2017-07-21 06:22:56,5570
"5571","129.54","109.00","1355.00","104.14","71.12",NA,NA,NA,NA,NA,NA,200717062256,"proximity","200717","062256",2017-07-21 06:22:56,5571
"5572","190.50","106.00","1091.00","101.60","137.16","4095.00","4095.00","4095.00","19.60","4095.00","17.60",200717062256,"proximity","200717","062256",2017-07-21 06:22:56,5572
"5573","190.50","102.00","1088.00","109.22","73.66",NA,NA,NA,NA,NA,NA,200717062256,"proximity","200717","062256",2017-07-21 06:22:56,5573
"5574","116.84","107.00","1106.00","104.14","40.64",NA,NA,NA,NA,NA,NA,200717062257,"proximity","200717","062257",2017-07-21 06:22:57,5574
"5575","111.76","116.00","1165.00","111.76","48.26",NA,NA,NA,NA,NA,NA,200717062257,"proximity","200717","062257",2017-07-21 06:22:57,5575
"5576","121.92","124.00","1178.00","119.38","134.62","4095.00","4095.00","4095.00","19.70","4095.00","17.70",200717062257,"proximity","200717","062257",2017-07-21 06:22:57,5576
"5577","142.24","127.00","1140.00","121.92","83.82",NA,NA,NA,NA,NA,NA,200717062258,"proximity","200717","062258",2017-07-21 06:22:58,5577
"5578","187.96","144.00","1174.00","139.70","30.48",NA,NA,NA,NA,NA,NA,200717062258,"proximity","200717","062258",2017-07-21 06:22:58,5578
"5579","116.84","148.00","1151.00","144.78","86.36",NA,NA,NA,NA,NA,NA,200717062258,"proximity","200717","062258",2017-07-21 06:22:58,5579
"5580","137.16","154.00","1183.00","149.86","33.02","4095.00","4095.00","4095.00","19.70","4095.00","17.70",200717062258,"proximity","200717","062258",2017-07-21 06:22:58,5580
"5581","152.40","154.00","1176.00","149.86","78.74",NA,NA,NA,NA,NA,NA,200717062259,"proximity","200717","062259",2017-07-21 06:22:59,5581
"5582","177.80","1.00","871.00","147.32","45.72",NA,NA,NA,NA,NA,NA,200717062259,"proximity","200717","062259",2017-07-21 06:22:59,5582
"5583","124.46","173.00","1187.00","149.86","99.06",NA,NA,NA,NA,NA,NA,200717062259,"proximity","200717","062259",2017-07-21 06:22:59,5583
"5584","104.14","181.00","1411.00","149.86","30.48","4095.00","4095.00","4095.00","19.70","4095.00","17.70",200717062300,"proximity","200717","062300",2017-07-21 06:23:00,5584
"5585","170.18","176.00","1465.00","154.94","43.18",NA,NA,NA,NA,NA,NA,200717062300,"proximity","200717","062300",2017-07-21 06:23:00,5585
"5586","124.46","2101.00","1.00","162.56","134.62",NA,NA,NA,NA,NA,NA,200717062300,"proximity","200717","062300",2017-07-21 06:23:00,5586
"5587","139.70","1699.00","1.00","160.02","48.26",NA,NA,NA,NA,NA,NA,200717062300,"proximity","200717","062300",2017-07-21 06:23:00,5587
"5588","152.40","1.00","1228.00","165.10","121.92","4095.00","4095.00","4095.00","19.80","4095.00","17.70",200717062301,"proximity","200717","062301",2017-07-21 06:23:01,5588
"5589","147.32","2252.00","1030.00","165.10","127.00",NA,NA,NA,NA,NA,NA,200717062301,"proximity","200717","062301",2017-07-21 06:23:01,5589
"5590","109.22","185.00","1522.00","160.02","71.12",NA,NA,NA,NA,NA,NA,200717062301,"proximity","200717","062301",2017-07-21 06:23:01,5590
"5591","114.30","1146.00","1522.00","162.56","43.18",NA,NA,NA,NA,NA,NA,200717062302,"proximity","200717","062302",2017-07-21 06:23:02,5591
"5592","106.68","981.00","1375.00","160.02","83.82","4095.00","4095.00","4095.00","19.90","4095.00","17.80",200717062302,"proximity","200717","062302",2017-07-21 06:23:02,5592
"5593","116.84","974.00","1290.00","160.02","48.26",NA,NA,NA,NA,NA,NA,200717062302,"proximity","200717","062302",2017-07-21 06:23:02,5593
"5594","142.24","1.00","1.00","157.48","119.38",NA,NA,NA,NA,NA,NA,200717062303,"proximity","200717","062303",2017-07-21 06:23:03,5594
"5595","185.42","1.00","1.00","154.94","63.50",NA,NA,NA,NA,NA,NA,200717062303,"proximity","200717","062303",2017-07-21 06:23:03,5595
"5596","218.44","1436.00","1327.00","157.48","302.26","4095.00","4095.00","4095.00","19.90","4095.00","17.80",200717062303,"proximity","200717","062303",2017-07-21 06:23:03,5596
"5597","177.80","1548.00","1.00","162.56","53.34",NA,NA,NA,NA,NA,NA,200717062303,"proximity","200717","062303",2017-07-21 06:23:03,5597
"5598","142.24","1.00","1508.00","165.10","35.56",NA,NA,NA,NA,NA,NA,200717062303,"proximity","200717","062303",2017-07-21 06:23:03,5598
"5599","137.16","1.00","1.00","401.32","93.98",NA,NA,NA,NA,NA,NA,200717062304,"proximity","200717","062304",2017-07-21 06:23:04,5599
"5600","208.28","1.00","1529.00","182.88","137.16","4095.00","4095.00","4095.00","19.90","4095.00","17.80",200717062304,"proximity","200717","062304",2017-07-21 06:23:04,5600
"5601","218.44","1.00","1536.00","185.42","71.12",NA,NA,NA,NA,NA,NA,200717062305,"proximity","200717","062305",2017-07-21 06:23:05,5601
"5602","109.22","1.00","1.00","157.48","68.58",NA,NA,NA,NA,NA,NA,200717062305,"proximity","200717","062305",2017-07-21 06:23:05,5602
"5603","203.20","640.00","1428.00","477.52","190.50",NA,NA,NA,NA,NA,NA,200717062305,"proximity","200717","062305",2017-07-21 06:23:05,5603
"5604","119.38","841.00","1.00","154.94","233.68","4095.00","4095.00","4095.00","20.00","4095.00","17.90",200717062305,"proximity","200717","062305",2017-07-21 06:23:05,5604
"5605","139.70","836.00","1494.00","160.02","40.64",NA,NA,NA,NA,NA,NA,200717062306,"proximity","200717","062306",2017-07-21 06:23:06,5605
"5606","228.60","803.00","1557.00","162.56","96.52",NA,NA,NA,NA,NA,NA,200717062306,"proximity","200717","062306",2017-07-21 06:23:06,5606
"5607","142.24","673.00","1535.00","154.94","88.90",NA,NA,NA,NA,NA,NA,200717062306,"proximity","200717","062306",2017-07-21 06:23:06,5607
"5608","124.46","657.00","1517.00","314.96","55.88","4095.00","4095.00","4095.00","20.00","4095.00","17.90",200717062307,"proximity","200717","062307",2017-07-21 06:23:07,5608
"5609","218.44","651.00","1532.00","152.40","134.62",NA,NA,NA,NA,NA,NA,200717062307,"proximity","200717","062307",2017-07-21 06:23:07,5609
"5610","200.66","720.00","1527.00","142.24","33.02",NA,NA,NA,NA,NA,NA,200717062307,"proximity","200717","062307",2017-07-21 06:23:07,5610
"5611","142.24","550.00","1535.00","142.24","60.96",NA,NA,NA,NA,NA,NA,200717062307,"proximity","200717","062307",2017-07-21 06:23:07,5611
"5612","175.26","561.00","1559.00","160.02","139.70","4095.00","4095.00","4095.00","20.10","4095.00","18.00",200717062308,"proximity","200717","062308",2017-07-21 06:23:08,5612
"5613","165.10","561.00","1565.00","144.78","83.82",NA,NA,NA,NA,NA,NA,200717062308,"proximity","200717","062308",2017-07-21 06:23:08,5613
"5614","124.46","563.00","1704.00","317.50","251.46",NA,NA,NA,NA,NA,NA,200717062308,"proximity","200717","062308",2017-07-21 06:23:08,5614
"5615","187.96","533.00","1822.00","332.74","91.44",NA,NA,NA,NA,NA,NA,200717062308,"proximity","200717","062308",2017-07-21 06:23:08,5615
"5616","165.10","561.00","1984.00","520.70","33.02","4095.00","4095.00","4095.00","20.10","4095.00","18.00",200717062309,"proximity","200717","062309",2017-07-21 06:23:09,5616
"5617","190.50","558.00","2053.00","530.86","231.14",NA,NA,NA,NA,NA,NA,200717062309,"proximity","200717","062309",2017-07-21 06:23:09,5617
"5618","119.38","559.00","1439.00","314.96","101.60",NA,NA,NA,NA,NA,NA,200717062309,"proximity","200717","062309",2017-07-21 06:23:09,5618
"5619","172.72","550.00","1396.00","515.62","66.04",NA,NA,NA,NA,NA,NA,200717062310,"proximity","200717","062310",2017-07-21 06:23:10,5619
"5620","124.46","540.00","1436.00","474.98","68.58","4095.00","4095.00","4095.00","20.20","4095.00","18.10",200717062310,"proximity","200717","062310",2017-07-21 06:23:10,5620
"5621","266.70","514.00","1438.00","508.00","27.94",NA,NA,NA,NA,NA,NA,200717062310,"proximity","200717","062310",2017-07-21 06:23:10,5621
"5622","109.22","494.00","1445.00","307.34","114.30",NA,NA,NA,NA,NA,NA,200717062311,"proximity","200717","062311",2017-07-21 06:23:11,5622
"5623","139.70","557.00","1.00","302.26","322.58",NA,NA,NA,NA,NA,NA,200717062311,"proximity","200717","062311",2017-07-21 06:23:11,5623
"5624","213.36","564.00","1.00","449.58","33.02","4095.00","4095.00","4095.00","20.30","4095.00","18.20",200717062311,"proximity","200717","062311",2017-07-21 06:23:11,5624
"5625","243.84","544.00","1.00","561.34","93.98",NA,NA,NA,NA,NA,NA,200717062311,"proximity","200717","062311",2017-07-21 06:23:11,5625
