long,course,lat,speed,day,utc_time,Time
8423.2436,51.07,3346.5846,1.64,200717,195626,2017-07-20 19:56:26
8423.2434,49.17,3346.5841,3.18,200717,195627,2017-07-20 19:56:27
8423.2431,47.78,3346.5841,3.21,200717,195628,2017-07-20 19:56:28
8423.2433,45.27,3346.5831,2.52,200717,195629,2017-07-20 19:56:29
8423.2437,43.5,3346.5819,2.26,200717,195630,2017-07-20 19:56:30
8423.2442,42.75,3346.58,1.27,200717,195631,2017-07-20 19:56:31
8423.2446,42.75,3346.578,0.41,200717,195632,2017-07-20 19:56:32
8423.2448,42.75,3346.5775,0.39,200717,195633,2017-07-20 19:56:33
8423.245,41.77,3346.5769,1.06,200717,195634,2017-07-20 19:56:34
8423.245,39.75,3346.5768,2.31,200717,195635,2017-07-20 19:56:35
8423.2448,38.85,3346.5761,2.47,200717,195636,2017-07-20 19:56:36
8423.2444,41.52,3346.5748,2.41,200717,195637,2017-07-20 19:56:37
8423.2436,42.67,3346.5744,2.78,200717,195638,2017-07-20 19:56:38
8423.2427,45.71,3346.573,3.88,200717,195639,2017-07-20 19:56:39
8423.2415,50.25,3346.5717,4.15,200717,195640,2017-07-20 19:56:40
8423.2402,55.82,3346.5704,4.23,200717,195641,2017-07-20 19:56:41
8423.239,61.62,3346.5689,5.07,200717,195642,2017-07-20 19:56:42
8423.2375,67.37,3346.5677,5.49,200717,195643,2017-07-20 19:56:43
8423.2358,73.58,3346.566,6.52,200717,195644,2017-07-20 19:56:44
8423.2339,79.3,3346.564,7.18,200717,195645,2017-07-20 19:56:45
8423.2317,84.59,3346.5625,7.8,200717,195646,2017-07-20 19:56:46
8423.2293,89.71,3346.5616,7.72,200717,195647,2017-07-20 19:56:47
8423.2271,148.81,3346.5578,9.76,200717,195648,2017-07-20 19:56:48
8423.225,155.63,3346.5561,10.22,200717,195649,2017-07-20 19:56:49
8423.2228,152.98,3346.5535,11.56,200717,195650,2017-07-20 19:56:50
8423.2203,152.48,3346.5508,12.53,200717,195651,2017-07-20 19:56:51
8423.2177,149.41,3346.5472,13.07,200717,195652,2017-07-20 19:56:52
8423.2152,147.87,3346.5441,13.13,200717,195653,2017-07-20 19:56:53
8423.2122,139.46,3346.5427,12.56,200717,195654,2017-07-20 19:56:54
8423.2074,129.61,3346.5422,12.28,200717,195655,2017-07-20 19:56:55
8423.2033,113.27,3346.5427,11.65,200717,195656,2017-07-20 19:56:56
8423.1989,107.28,3346.5434,11.7,200717,195657,2017-07-20 19:56:57
8423.1952,101.91,3346.5429,11.45,200717,195658,2017-07-20 19:56:58
8423.191,98.39,3346.5428,10.87,200717,195659,2017-07-20 19:56:59
8423.1856,97.45,3346.5453,10.06,200717,195700,2017-07-20 19:57:00
8423.1811,96.19,3346.5472,9.54,200717,195701,2017-07-20 19:57:01
8423.1771,94.29,3346.5487,9.22,200717,195702,2017-07-20 19:57:02
8423.1734,85.17,3346.5507,9.45,200717,195703,2017-07-20 19:57:03
8423.1698,85.7,3346.5517,9.4,200717,195704,2017-07-20 19:57:04
8423.1665,85.31,3346.5523,9.37,200717,195705,2017-07-20 19:57:05
8423.1632,84.74,3346.5528,9.05,200717,195706,2017-07-20 19:57:06
8423.1601,86.47,3346.553,8.51,200717,195707,2017-07-20 19:57:07
8423.1573,88.4,3346.5534,7.39,200717,195708,2017-07-20 19:57:08
8423.1547,101.62,3346.5532,7.01,200717,195709,2017-07-20 19:57:09
8423.1522,106.19,3346.553,7.21,200717,195710,2017-07-20 19:57:10
8423.1496,109.63,3346.5525,7.59,200717,195711,2017-07-20 19:57:11
8423.1471,107.63,3346.5522,7.75,200717,195712,2017-07-20 19:57:12
8423.1445,105.94,3346.5519,7.78,200717,195713,2017-07-20 19:57:13
8423.142,108.07,3346.5516,7.09,200717,195714,2017-07-20 19:57:14
8423.1392,111.23,3346.5509,8.21,200717,195715,2017-07-20 19:57:15
8423.1362,105.43,3346.5503,8.29,200717,195716,2017-07-20 19:57:16
8423.133,104.46,3346.5501,9.06,200717,195717,2017-07-20 19:57:17
8423.1297,105.71,3346.5499,9.01,200717,195718,2017-07-20 19:57:18
8423.1265,92.88,3346.5501,8.33,200717,195719,2017-07-20 19:57:19
8423.1233,88.38,3346.5503,8.53,200717,195720,2017-07-20 19:57:20
8423.1203,83.32,3346.5509,8.11,200717,195721,2017-07-20 19:57:21
8423.1174,81.41,3346.5514,8.78,200717,195722,2017-07-20 19:57:22
8423.1147,82.24,3346.5516,7.08,200717,195723,2017-07-20 19:57:23
8423.1125,83.02,3346.5518,5.33,200717,195724,2017-07-20 19:57:24
8423.1106,85.81,3346.5524,4.77,200717,195725,2017-07-20 19:57:25
8423.109,88.51,3346.5528,4.14,200717,195726,2017-07-20 19:57:26
8423.1075,101.5,3346.5529,3.68,200717,195727,2017-07-20 19:57:27
8423.1058,104.85,3346.5531,4.39,200717,195728,2017-07-20 19:57:28
8423.1042,112.92,3346.5521,5.55,200717,195729,2017-07-20 19:57:29
8423.1023,113.01,3346.5511,6.33,200717,195730,2017-07-20 19:57:30
8423.1002,111.12,3346.5512,6.36,200717,195731,2017-07-20 19:57:31
8423.0973,112.27,3346.552,5.48,200717,195732,2017-07-20 19:57:32
8423.0951,115.25,3346.5523,5.01,200717,195733,2017-07-20 19:57:33
8423.0922,113.56,3346.5546,4.48,200717,195734,2017-07-20 19:57:34
8423.0903,111.56,3346.5552,4.16,200717,195735,2017-07-20 19:57:35
8423.0884,110.92,3346.5556,3.96,200717,195736,2017-07-20 19:57:36
8423.0869,108.39,3346.5559,3.26,200717,195737,2017-07-20 19:57:37
8423.0859,107,3346.5561,0.18,200717,195738,2017-07-20 19:57:38
8423.0855,106.42,3346.5564,0.08,200717,195739,2017-07-20 19:57:39
8423.0851,106.16,3346.5564,0.14,200717,195740,2017-07-20 19:57:40
8423.0847,106.16,3346.5563,0.14,200717,195741,2017-07-20 19:57:41
8423.0844,106.16,3346.5566,0.12,200717,195742,2017-07-20 19:57:42
8423.0842,106.16,3346.5569,0.24,200717,195743,2017-07-20 19:57:43
8423.0831,106.16,3346.5567,0.32,200717,195744,2017-07-20 19:57:44
8423.0818,106.16,3346.5568,0.33,200717,195745,2017-07-20 19:57:45
8423.0804,104.59,3346.5565,4.12,200717,195746,2017-07-20 19:57:46
8423.0787,104.05,3346.5559,4.89,200717,195747,2017-07-20 19:57:47
8423.0769,103.44,3346.5554,5.53,200717,195748,2017-07-20 19:57:48
8423.0748,101.4,3346.5548,6.81,200717,195749,2017-07-20 19:57:49
8423.0725,88.53,3346.5548,7.46,200717,195750,2017-07-20 19:57:50
8423.0686,88.81,3346.5559,8.95,200717,195751,2017-07-20 19:57:51
8423.0646,89.35,3346.5554,9.72,200717,195752,2017-07-20 19:57:52
8423.0605,90.21,3346.5551,10.42,200717,195753,2017-07-20 19:57:53
8423.0565,91.17,3346.5547,11.35,200717,195754,2017-07-20 19:57:54
8423.052,91.79,3346.5549,12.62,200717,195755,2017-07-20 19:57:55
8423.0473,92.5,3346.5545,13.62,200717,195756,2017-07-20 19:57:56
8423.0424,93.18,3346.5538,14.2,200717,195757,2017-07-20 19:57:57
8423.0372,95.14,3346.5537,14.45,200717,195758,2017-07-20 19:57:58
8423.032,96.13,3346.5531,14.68,200717,195759,2017-07-20 19:57:59
8423.0269,97.75,3346.5523,15.4,200717,195800,2017-07-20 19:58:00
8423.0218,97.49,3346.5518,14.58,200717,195801,2017-07-20 19:58:01
8423.017,96.3,3346.5517,13.93,200717,195802,2017-07-20 19:58:02
8423.0124,95,3346.5513,13.87,200717,195803,2017-07-20 19:58:03
8423.0081,93.22,3346.5515,12.96,200717,195804,2017-07-20 19:58:04
8423.0042,91.35,3346.5517,11.38,200717,195805,2017-07-20 19:58:05
8423.0003,89.43,3346.5525,10.44,200717,195806,2017-07-20 19:58:06
8422.9968,87.74,3346.5533,8.67,200717,195807,2017-07-20 19:58:07
8422.994,88.21,3346.5538,6.97,200717,195808,2017-07-20 19:58:08
8422.9918,88.99,3346.554,5.91,200717,195809,2017-07-20 19:58:09
8422.99,83.33,3346.5544,4.73,200717,195810,2017-07-20 19:58:10
8422.9887,83.67,3346.554,3.7,200717,195811,2017-07-20 19:58:11
8422.9879,83.67,3346.5543,2.45,200717,195812,2017-07-20 19:58:12
8422.9875,83.67,3346.5547,0.11,200717,195813,2017-07-20 19:58:13
8422.9873,83.67,3346.5546,0.05,200717,195814,2017-07-20 19:58:14
8422.9871,83.67,3346.5542,0.04,200717,195815,2017-07-20 19:58:15
8422.9868,83.67,3346.5547,0.07,200717,195816,2017-07-20 19:58:16
8422.9867,83.67,3346.5549,0.2,200717,195817,2017-07-20 19:58:17
8422.9865,83.67,3346.5551,0.18,200717,195818,2017-07-20 19:58:18
8422.9861,83.67,3346.5552,0.08,200717,195819,2017-07-20 19:58:19
8422.9859,83.67,3346.5553,0.1,200717,195820,2017-07-20 19:58:20
8422.9857,83.67,3346.5553,0.15,200717,195821,2017-07-20 19:58:21
8422.9852,83.67,3346.5554,0.24,200717,195822,2017-07-20 19:58:22
8422.9843,91.75,3346.555,3.45,200717,195823,2017-07-20 19:58:23
8422.9832,100.48,3346.5543,3.92,200717,195824,2017-07-20 19:58:24
8422.9822,104.69,3346.5539,3.51,200717,195825,2017-07-20 19:58:25
8422.9812,103.81,3346.5531,4.32,200717,195826,2017-07-20 19:58:26
8422.98,115.18,3346.552,4.36,200717,195827,2017-07-20 19:58:27
8422.9785,119.78,3346.551,5.4,200717,195828,2017-07-20 19:58:28
8422.9771,124.42,3346.5499,6.03,200717,195829,2017-07-20 19:58:29
8422.9754,130.04,3346.5486,6.98,200717,195830,2017-07-20 19:58:30
8422.9735,129.51,3346.548,7.02,200717,195831,2017-07-20 19:58:31
8422.9714,128.42,3346.5473,7.49,200717,195832,2017-07-20 19:58:32
8422.969,127.67,3346.5458,8.19,200717,195833,2017-07-20 19:58:33
8422.9665,126.93,3346.5448,8.24,200717,195834,2017-07-20 19:58:34
8422.9638,126,3346.5446,8.22,200717,195835,2017-07-20 19:58:35
8422.9611,125.17,3346.5445,8.02,200717,195836,2017-07-20 19:58:36
8422.9582,109.15,3346.545,7.8,200717,195837,2017-07-20 19:58:37
8422.9553,99.54,3346.545,8.33,200717,195838,2017-07-20 19:58:38
8422.9521,88.55,3346.5453,8.91,200717,195839,2017-07-20 19:58:39
8422.9492,88.56,3346.5447,8.88,200717,195840,2017-07-20 19:58:40
8422.9457,90.94,3346.5451,8.5,200717,195841,2017-07-20 19:58:41
8422.9424,89.4,3346.5454,8.76,200717,195842,2017-07-20 19:58:42
8422.9391,83.3,3346.546,9.35,200717,195843,2017-07-20 19:58:43
8422.936,83.8,3346.5463,8.42,200717,195844,2017-07-20 19:58:44
8422.9333,85.8,3346.5457,7.77,200717,195845,2017-07-20 19:58:45
8422.93,87.24,3346.5454,9.22,200717,195846,2017-07-20 19:58:46
8422.9266,88.64,3346.5454,9.27,200717,195847,2017-07-20 19:58:47
8422.9233,90.08,3346.5454,8.88,200717,195848,2017-07-20 19:58:48
8422.9196,91.33,3346.5456,10.09,200717,195849,2017-07-20 19:58:49
8422.9159,92.22,3346.5457,9.59,200717,195850,2017-07-20 19:58:50
8422.9128,93.05,3346.5457,8.46,200717,195851,2017-07-20 19:58:51
8422.9099,90.65,3346.5457,8.41,200717,195852,2017-07-20 19:58:52
8422.9072,81.65,3346.5461,7.47,200717,195853,2017-07-20 19:58:53
8422.9048,80.34,3346.5467,6.04,200717,195854,2017-07-20 19:58:54
8422.9032,81.45,3346.5469,3.56,200717,195855,2017-07-20 19:58:55
8422.902,82.28,3346.5469,3.51,200717,195856,2017-07-20 19:58:56
8422.9009,82.96,3346.547,3.1,200717,195857,2017-07-20 19:58:57
8422.8999,82.96,3346.5474,2.56,200717,195858,2017-07-20 19:58:58
8422.8994,82.96,3346.547,1.49,200717,195859,2017-07-20 19:58:59
8422.899,82.96,3346.5471,0.06,200717,195900,2017-07-20 19:59:00
8422.8989,82.96,3346.5476,0.27,200717,195901,2017-07-20 19:59:01
8422.8986,82.96,3346.548,0.22,200717,195902,2017-07-20 19:59:02
8422.8985,82.96,3346.548,0.04,200717,195903,2017-07-20 19:59:03
8422.8985,82.96,3346.5475,0.12,200717,195904,2017-07-20 19:59:04
8422.8985,82.96,3346.5471,0.12,200717,195905,2017-07-20 19:59:05
8422.8984,82.96,3346.5472,0.16,200717,195906,2017-07-20 19:59:06
8422.8982,82.96,3346.5476,0.32,200717,195907,2017-07-20 19:59:07
8422.8978,30.43,3346.5479,3.99,200717,195908,2017-07-20 19:59:08
8422.8972,29.75,3346.5483,3.97,200717,195909,2017-07-20 19:59:09
8422.8971,30.88,3346.5474,2.1,200717,195910,2017-07-20 19:59:10
8422.8969,32.96,3346.5471,0.9,200717,195911,2017-07-20 19:59:11
8422.897,203.49,3346.5465,1.39,200717,195912,2017-07-20 19:59:12
8422.8975,202.53,3346.5451,1.85,200717,195913,2017-07-20 19:59:13
8422.8983,107.74,3346.5431,0.89,200717,195914,2017-07-20 19:59:14
8422.898,106.56,3346.5423,1.87,200717,195915,2017-07-20 19:59:15
8422.8973,105.74,3346.542,2.54,200717,195916,2017-07-20 19:59:16
8422.8963,107.13,3346.5413,3.68,200717,195917,2017-07-20 19:59:17
8422.8949,107.82,3346.5406,4.44,200717,195918,2017-07-20 19:59:18
8422.893,108.36,3346.5404,5.44,200717,195919,2017-07-20 19:59:19
8422.8915,108.23,3346.5404,5.39,200717,195920,2017-07-20 19:59:20
8422.8896,107.78,3346.5405,5.61,200717,195921,2017-07-20 19:59:21
8422.8877,106.6,3346.5405,5.88,200717,195922,2017-07-20 19:59:22
8422.8856,105.42,3346.5406,5.9,200717,195923,2017-07-20 19:59:23
8422.8834,104.26,3346.541,6.12,200717,195924,2017-07-20 19:59:24
8422.8812,103.08,3346.541,6.77,200717,195925,2017-07-20 19:59:25
8422.8789,99.64,3346.541,6.1,200717,195926,2017-07-20 19:59:26
NA,0,NA,0,200717,200145.09,2017-07-20 20:01:45
NA,0,NA,0,200717,200153.09,2017-07-20 20:01:53
NA,0,NA,0,200717,200154.09,2017-07-20 20:01:54
NA,0,NA,0,200717,200155.297,2017-07-20 20:01:55
NA,0,NA,0,200717,200156.297,2017-07-20 20:01:56
NA,0,NA,0,200717,200157.297,2017-07-20 20:01:57
NA,0,NA,0,200717,200158.297,2017-07-20 20:01:58
NA,0,NA,0,200717,200159.297,2017-07-20 20:01:59
NA,0,NA,0,200717,200200.097,2017-07-20 20:02:00
NA,0,NA,0,200717,200201.097,2017-07-20 20:02:01
NA,0,NA,0,200717,200202.097,2017-07-20 20:02:02
NA,0,NA,0,200717,200203.097,2017-07-20 20:02:03
NA,0,NA,0,200717,200204.097,2017-07-20 20:02:04
NA,0,NA,0,200717,200206.097,2017-07-20 20:02:06
NA,0,NA,0,200717,200207.097,2017-07-20 20:02:07
NA,0,NA,0,200717,200208.097,2017-07-20 20:02:08
NA,0,NA,0,200717,200209.097,2017-07-20 20:02:09
NA,0,NA,0,200717,200210.097,2017-07-20 20:02:10
NA,0,NA,0,200717,200211.097,2017-07-20 20:02:11
NA,0,NA,0,200717,200212.097,2017-07-20 20:02:12
NA,0,NA,0,200717,200213.097,2017-07-20 20:02:13
NA,0,NA,0,200717,200214.097,2017-07-20 20:02:14
NA,0,NA,0,200717,200215.097,2017-07-20 20:02:15
NA,0,NA,0,200717,200216.097,2017-07-20 20:02:16
NA,0,NA,0,200717,200217.09,2017-07-20 20:02:17
NA,0,NA,0,200717,200218.09,2017-07-20 20:02:18
NA,0,NA,0,200717,200219.09,2017-07-20 20:02:19
NA,0,NA,0,200717,200220.09,2017-07-20 20:02:20
NA,0,NA,0,200717,200221.09,2017-07-20 20:02:21
NA,0,NA,0,200717,200222.09,2017-07-20 20:02:22
NA,0,NA,0,200717,200223.09,2017-07-20 20:02:23
NA,0,NA,0,200717,200224.09,2017-07-20 20:02:24
NA,0,NA,0,200717,200225.09,2017-07-20 20:02:25
NA,105.29,NA,372.81,200717,200226.09,2017-07-20 20:02:26
NA,103.69,NA,14.75,200717,200227.09,2017-07-20 20:02:27
NA,103.69,NA,0.6,200717,200228.09,2017-07-20 20:02:28
NA,103.69,NA,0.02,200717,200229.09,2017-07-20 20:02:29
NA,103.69,NA,0,200717,200230.09,2017-07-20 20:02:30
NA,103.69,NA,0,200717,200231.09,2017-07-20 20:02:31
NA,103.69,NA,0,200717,200232.09,2017-07-20 20:02:32
NA,103.69,NA,0,200717,200233.09,2017-07-20 20:02:33
NA,103.69,NA,0,200717,200234.09,2017-07-20 20:02:34
NA,103.69,NA,0,200717,200235.09,2017-07-20 20:02:35
NA,103.69,NA,0,200717,200236.09,2017-07-20 20:02:36
NA,103.69,NA,0,200717,200237.09,2017-07-20 20:02:37
NA,103.69,NA,0,200717,200238.09,2017-07-20 20:02:38
NA,103.69,NA,0,200717,200239.09,2017-07-20 20:02:39
NA,103.69,NA,0,200717,200240.09,2017-07-20 20:02:40
NA,103.69,NA,0,200717,200241.09,2017-07-20 20:02:41
NA,103.69,NA,0,200717,200242.083,2017-07-20 20:02:42
NA,103.69,NA,0,200717,200243.303,2017-07-20 20:02:43
NA,103.69,NA,0,200717,200244.303,2017-07-20 20:02:44
NA,103.69,NA,0,200717,200245.303,2017-07-20 20:02:45
NA,103.69,NA,0,200717,200246.303,2017-07-20 20:02:46
NA,103.69,NA,0,200717,200247.303,2017-07-20 20:02:47
NA,103.69,NA,0,200717,200248.083,2017-07-20 20:02:48
NA,103.69,NA,0.24,200717,200249.303,2017-07-20 20:02:49
NA,19.22,NA,21.3,200717,200250.303,2017-07-20 20:02:50
NA,21.64,NA,21.24,200717,200252,2017-07-20 20:02:52
NA,21.27,NA,20.66,200717,200253,2017-07-20 20:02:53
NA,23.77,NA,19.92,200717,200254,2017-07-20 20:02:54
NA,24.58,NA,19.32,200717,200255,2017-07-20 20:02:55
NA,24.13,NA,18.51,200717,200256,2017-07-20 20:02:56
NA,24.2,NA,17.77,200717,200257,2017-07-20 20:02:57
NA,23.19,NA,17.06,200717,200258,2017-07-20 20:02:58
NA,22.51,NA,16.6,200717,200259,2017-07-20 20:02:59
NA,20.44,NA,15.42,200717,200300,2017-07-20 20:03:00
NA,18.5,NA,14.6,200717,200301,2017-07-20 20:03:01
NA,18.27,NA,14.07,200717,200302,2017-07-20 20:03:02
NA,17.68,NA,13.5,200717,200303,2017-07-20 20:03:03
8422.8651,0,3346.5678,0.11,200717,200426,2017-07-20 20:04:26
8422.8617,178.75,3346.557,0.67,200717,200434,2017-07-20 20:04:34
8422.8614,178.15,3346.5555,0.82,200717,200435,2017-07-20 20:04:35
8422.8615,182.04,3346.5544,0.88,200717,200436,2017-07-20 20:04:36
8422.8616,183.02,3346.553,0.93,200717,200438,2017-07-20 20:04:38
8422.8616,182.43,3346.5525,0.96,200717,200439,2017-07-20 20:04:39
8422.8616,182.16,3346.5517,1.06,200717,200440,2017-07-20 20:04:40
8422.8607,160.39,3346.5508,1.13,200717,200441,2017-07-20 20:04:41
8422.8606,169.48,3346.5499,1.22,200717,200442,2017-07-20 20:04:42
8422.8598,164.02,3346.5492,1.22,200717,200444,2017-07-20 20:04:44
8422.8594,156.19,3346.5489,1.26,200717,200445,2017-07-20 20:04:45
8422.859,156.78,3346.5485,1.15,200717,200446,2017-07-20 20:04:46
8422.8588,156.67,3346.5483,1.12,200717,200447,2017-07-20 20:04:47
8422.8584,153.57,3346.5478,1.17,200717,200448,2017-07-20 20:04:48
8422.8553,164.06,3346.5378,1.14,200717,200450,2017-07-20 20:04:50
8422.8546,163.24,3346.5364,1.13,200717,200451,2017-07-20 20:04:51
8422.8543,162.13,3346.5361,1.06,200717,200452,2017-07-20 20:04:52
8422.8542,162.13,3346.5365,0.41,200717,200453,2017-07-20 20:04:53
8422.8541,162.13,3346.5367,0.21,200717,200454,2017-07-20 20:04:54
8422.8543,162.13,3346.537,0.19,200717,200455,2017-07-20 20:04:55
8422.8543,161.92,3346.537,0.18,200717,200456,2017-07-20 20:04:56
8422.8543,162.02,3346.5369,0.22,200717,200457,2017-07-20 20:04:57
8422.8539,161.99,3346.5383,0.21,200717,200458,2017-07-20 20:04:58
8422.8535,161.96,3346.5389,0.22,200717,200459,2017-07-20 20:04:59
8422.8533,161.94,3346.5391,0.25,200717,200500,2017-07-20 20:05:00
8422.8534,161.94,3346.5397,0.29,200717,200501,2017-07-20 20:05:01
8422.8534,161.94,3346.5401,0.31,200717,200502,2017-07-20 20:05:02
8422.8536,161.94,3346.5399,0.31,200717,200503,2017-07-20 20:05:03
8422.8553,161.94,3346.544,0.34,200717,200504,2017-07-20 20:05:04
8422.8563,33.91,3346.547,0.6,200717,200505,2017-07-20 20:05:05
8422.8562,33.91,3346.5471,0.35,200717,200506,2017-07-20 20:05:06
8422.8558,33.91,3346.5469,0.04,200717,200507,2017-07-20 20:05:07
8422.8557,33.91,3346.5473,0.1,200717,200508,2017-07-20 20:05:08
8422.8555,33.91,3346.5473,0.16,200717,200509,2017-07-20 20:05:09
8422.8553,33.91,3346.5475,0.18,200717,200510,2017-07-20 20:05:10
8422.855,33.91,3346.5478,0.24,200717,200511,2017-07-20 20:05:11
8422.8549,33.91,3346.5482,0.55,200717,200512,2017-07-20 20:05:12
8422.8547,8.2,3346.549,0.85,200717,200513,2017-07-20 20:05:13
8422.8546,8.28,3346.5495,0.87,200717,200514,2017-07-20 20:05:14
8422.8544,11.67,3346.5498,0.89,200717,200515,2017-07-20 20:05:15
8422.8542,26.5,3346.5499,0.84,200717,200516,2017-07-20 20:05:16
8422.854,25.55,3346.5502,0.83,200717,200517,2017-07-20 20:05:17
8422.8541,357.44,3346.5503,0.88,200717,200518,2017-07-20 20:05:18
8422.8541,352.91,3346.5504,0.86,200717,200519,2017-07-20 20:05:19
8422.8541,353.56,3346.5506,0.85,200717,200520,2017-07-20 20:05:20
8422.8536,43.21,3346.5507,0.84,200717,200521,2017-07-20 20:05:21
8422.8533,56.27,3346.5508,0.84,200717,200522,2017-07-20 20:05:22
8422.8529,55.38,3346.5514,1.03,200717,200523,2017-07-20 20:05:23
8422.8526,57.19,3346.5532,1.69,200717,200524,2017-07-20 20:05:24
8422.8521,59.12,3346.5548,2.17,200717,200525,2017-07-20 20:05:25
8422.8513,61.53,3346.5564,3.06,200717,200526,2017-07-20 20:05:26
8422.8502,64.67,3346.5576,4.3,200717,200527,2017-07-20 20:05:27
8422.8488,67.09,3346.5586,5.55,200717,200528,2017-07-20 20:05:28
8422.847,70.01,3346.5592,6.16,200717,200529,2017-07-20 20:05:29
8422.845,72.75,3346.5598,6.93,200717,200530,2017-07-20 20:05:30
8422.843,103.45,3346.5598,6.67,200717,200531,2017-07-20 20:05:31
8422.8406,101.92,3346.5604,7.54,200717,200532,2017-07-20 20:05:32
8422.8381,98.72,3346.561,8.44,200717,200533,2017-07-20 20:05:33
8422.8355,97.94,3346.561,8.99,200717,200534,2017-07-20 20:05:34
8422.8326,98.23,3346.5613,8.96,200717,200535,2017-07-20 20:05:35
8422.8298,99.18,3346.5619,8.99,200717,200536,2017-07-20 20:05:36
8422.8269,97.15,3346.5625,9.42,200717,200537,2017-07-20 20:05:37
8422.8242,96.93,3346.5626,9.18,200717,200538,2017-07-20 20:05:38
8422.8213,95.83,3346.5629,9.45,200717,200539,2017-07-20 20:05:39
8422.8186,96.09,3346.5626,9.04,200717,200540,2017-07-20 20:05:40
8422.8159,96.2,3346.5626,9.02,200717,200541,2017-07-20 20:05:41
8422.8134,96.79,3346.5629,7.5,200717,200542,2017-07-20 20:05:42
8422.8113,90.11,3346.5635,6.95,200717,200543,2017-07-20 20:05:43
8422.809,82.97,3346.5643,7.47,200717,200544,2017-07-20 20:05:44
8422.8071,83.93,3346.5643,6.96,200717,200545,2017-07-20 20:05:45
8422.8052,86.29,3346.564,7.82,200717,200546,2017-07-20 20:05:46
8422.8003,91.86,3346.5636,8.69,200717,200548,2017-07-20 20:05:48
8422.7975,92.99,3346.5637,8.26,200717,200549,2017-07-20 20:05:49
8422.7945,93.17,3346.5641,8.33,200717,200550,2017-07-20 20:05:50
8422.7915,90.93,3346.5644,9.56,200717,200551,2017-07-20 20:05:51
8422.7886,98.54,3346.5639,8.38,200717,200552,2017-07-20 20:05:52
8422.7859,112.38,3346.5637,7.54,200717,200553,2017-07-20 20:05:53
8422.7832,124.7,3346.5628,8.15,200717,200554,2017-07-20 20:05:54
8422.7802,123.21,3346.5625,10.04,200717,200555,2017-07-20 20:05:55
8422.7769,121.46,3346.562,11.04,200717,200556,2017-07-20 20:05:56
8422.7736,120.44,3346.5611,10.48,200717,200557,2017-07-20 20:05:57
8422.7703,119.85,3346.5607,9.54,200717,200558,2017-07-20 20:05:58
8422.7672,118.51,3346.5593,9.88,200717,200559,2017-07-20 20:05:59
8422.764,116.56,3346.5582,10.11,200717,200600,2017-07-20 20:06:00
8422.7608,105.44,3346.5577,10.41,200717,200601,2017-07-20 20:06:01
8422.7578,93.31,3346.5575,10.05,200717,200602,2017-07-20 20:06:02
8422.7546,86.46,3346.5579,9.84,200717,200603,2017-07-20 20:06:03
8422.7518,86.87,3346.5577,9.3,200717,200604,2017-07-20 20:06:04
8422.7488,86.94,3346.5583,8.7,200717,200605,2017-07-20 20:06:05
8422.7462,87.68,3346.5589,7.24,200717,200606,2017-07-20 20:06:06
8422.7437,80.1,3346.5599,7.86,200717,200607,2017-07-20 20:06:07
8422.7412,78.71,3346.5605,7.8,200717,200608,2017-07-20 20:06:08
8422.7391,79.86,3346.56,6.46,200717,200609,2017-07-20 20:06:09
8422.7372,81.82,3346.5594,6.45,200717,200610,2017-07-20 20:06:10
8422.7359,84.04,3346.5578,5.88,200717,200611,2017-07-20 20:06:11
8422.7347,88.13,3346.5573,4.24,200717,200612,2017-07-20 20:06:12
8422.7345,96.82,3346.5555,4.49,200717,200613,2017-07-20 20:06:13
8422.7345,193.46,3346.5539,6.66,200717,200614,2017-07-20 20:06:14
8422.7349,193.54,3346.5522,7.6,200717,200615,2017-07-20 20:06:15
8422.7353,192.93,3346.5506,8.24,200717,200616,2017-07-20 20:06:16
8422.7358,190.7,3346.5485,8.67,200717,200617,2017-07-20 20:06:17
8422.7361,188.07,3346.546,8.9,200717,200618,2017-07-20 20:06:18
8422.737,197.03,3346.5435,7.98,200717,200619,2017-07-20 20:06:19
8422.7379,203.64,3346.5417,7.51,200717,200620,2017-07-20 20:06:20
8422.7385,203.1,3346.5394,7.46,200717,200621,2017-07-20 20:06:21
8422.739,201.77,3346.5364,9.26,200717,200622,2017-07-20 20:06:22
8422.7397,201.01,3346.5338,10.38,200717,200623,2017-07-20 20:06:23
8422.7402,200.03,3346.5306,11.96,200717,200624,2017-07-20 20:06:24
8422.7407,198.84,3346.5273,11.55,200717,200625,2017-07-20 20:06:25
8422.7411,197.75,3346.523,12.53,200717,200626,2017-07-20 20:06:26
8422.7416,196.8,3346.5189,13.88,200717,200627,2017-07-20 20:06:27
8422.7421,195.82,3346.5149,14.35,200717,200628,2017-07-20 20:06:28
8422.7425,194.91,3346.5112,13.25,200717,200629,2017-07-20 20:06:29
8422.7426,182.12,3346.5076,12.06,200717,200630,2017-07-20 20:06:30
8422.7427,183.46,3346.5037,12.11,200717,200631,2017-07-20 20:06:31
8422.7429,184.9,3346.5,12.14,200717,200632,2017-07-20 20:06:32
8422.7431,186.6,3346.4968,11.67,200717,200633,2017-07-20 20:06:33
8422.7434,184.75,3346.4938,10.11,200717,200634,2017-07-20 20:06:34
8422.7436,183.89,3346.4906,10.28,200717,200635,2017-07-20 20:06:35
8422.7438,184.67,3346.4876,10.48,200717,200636,2017-07-20 20:06:36
8422.7439,183.71,3346.4842,10.91,200717,200637,2017-07-20 20:06:37
