LidarLeft,CO,P25,USRear,USLeft,LidarRight,USRight,O3,SO,P10,NO,timestamp,sensor,DateN,TimeN,Time
1406,NA,NA,645.16,50.8,1,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,14236,2017-07-20 1:42:36
1833,NA,NA,642.62,50.8,160,147.32,NA,NA,NA,NA,2.00717E+11,proximity,200717,14237,2017-07-20 1:42:37
1,779,11.7,642.62,50.8,141,132.08,775,884,13,805,2.00717E+11,proximity,200717,14237,2017-07-20 1:42:37
1228,NA,NA,642.62,50.8,134,109.22,NA,NA,NA,NA,2.00717E+11,proximity,200717,14237,2017-07-20 1:42:37
787,NA,NA,642.62,50.8,126,109.22,NA,NA,NA,NA,2.00717E+11,proximity,200717,14237,2017-07-20 1:42:37
735,NA,NA,640.08,53.34,1040,101.6,NA,NA,NA,NA,2.00717E+11,proximity,200717,14238,2017-07-20 1:42:38
713,779,11.6,642.62,50.8,1482,320.04,777,792,12.9,800,2.00717E+11,proximity,200717,14238,2017-07-20 1:42:38
672,NA,NA,642.62,53.34,1,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,14238,2017-07-20 1:42:38
717,NA,NA,586.74,53.34,933,330.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,14239,2017-07-20 1:42:39
700,NA,NA,624.84,53.34,963,337.82,NA,NA,NA,NA,2.00717E+11,proximity,200717,14239,2017-07-20 1:42:39
694,779,11.6,642.62,53.34,233,162.56,773,1049,12.9,572,2.00717E+11,proximity,200717,14239,2017-07-20 1:42:39
696,NA,NA,642.62,53.34,159,147.32,NA,NA,NA,NA,2.00717E+11,proximity,200717,14240,2017-07-20 1:42:40
675,NA,NA,642.62,53.34,155,149.86,NA,NA,NA,NA,2.00717E+11,proximity,200717,14240,2017-07-20 1:42:40
656,NA,NA,642.62,53.34,163,149.86,NA,NA,NA,NA,2.00717E+11,proximity,200717,14240,2017-07-20 1:42:40
663,780,11.5,645.16,53.34,160,142.24,774,859,12.8,751,2.00717E+11,proximity,200717,14240,2017-07-20 1:42:40
678,NA,NA,642.62,53.34,183,139.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,14241,2017-07-20 1:42:41
690,NA,NA,642.62,53.34,1733,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,14241,2017-07-20 1:42:41
705,NA,NA,642.62,53.34,2035,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,14241,2017-07-20 1:42:41
736,785,11.5,642.62,53.34,876,304.8,773,428,12.8,958,2.00717E+11,proximity,200717,14242,2017-07-20 1:42:42
717,NA,NA,642.62,53.34,1,287.02,NA,NA,NA,NA,2.00717E+11,proximity,200717,14242,2017-07-20 1:42:42
725,NA,NA,640.08,53.34,1,287.02,NA,NA,NA,NA,2.00717E+11,proximity,200717,14242,2017-07-20 1:42:42
464,NA,NA,642.62,53.34,354,297.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,14243,2017-07-20 1:42:43
681,780,11.5,645.16,53.34,1,340.36,775,901,12.7,784,2.00717E+11,proximity,200717,14243,2017-07-20 1:42:43
15,NA,NA,640.08,53.34,980,449.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,14243,2017-07-20 1:42:43
1,NA,NA,642.62,53.34,1,403.86,NA,NA,NA,NA,2.00717E+11,proximity,200717,14243,2017-07-20 1:42:43
1,NA,NA,642.62,53.34,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,14244,2017-07-20 1:42:44
5,782,11.5,642.62,53.34,1,370.84,776,786,12.7,797,2.00717E+11,proximity,200717,14244,2017-07-20 1:42:44
1,NA,NA,640.08,53.34,1,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,14244,2017-07-20 1:42:44
1,NA,NA,642.62,53.34,1,396.24,NA,NA,NA,NA,2.00717E+11,proximity,200717,14245,2017-07-20 1:42:45
1,NA,NA,642.62,53.34,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,14245,2017-07-20 1:42:45
