uv_index,oms_risk,humidity,altitude,pressure,temperature,timestamp,sensor,DateN,TimeN,Time
0.010709505,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184804,2017-07-20 18:48:04
NA,NA,30.2584362,NA,NA,NA,2.00717E+11,humidity,200717,184805,2017-07-20 18:48:05
NA,NA,NA,233.375,98547.25,57.9375,2.00717E+11,pressure_temperature,200717,184806,2017-07-20 18:48:06
0.009370817,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184806,2017-07-20 18:48:06
0.010709505,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184809,2017-07-20 18:48:09
NA,NA,30.32443428,NA,NA,NA,2.00717E+11,humidity,200717,184811,2017-07-20 18:48:11
0.009370817,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184811,2017-07-20 18:48:11
NA,NA,NA,234.875,98536.5,57.75,2.00717E+11,pressure_temperature,200717,184811,2017-07-20 18:48:11
0.020080321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184813,2017-07-20 18:48:13
0.024096385,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184815,2017-07-20 18:48:15
NA,NA,30.54245377,NA,NA,NA,2.00717E+11,humidity,200717,184816,2017-07-20 18:48:16
NA,NA,NA,235.75,98521,57.5,2.00717E+11,pressure_temperature,200717,184816,2017-07-20 18:48:16
0.025435073,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184816,2017-07-20 18:48:16
0.017402945,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184819,2017-07-20 18:48:19
NA,NA,30.59881401,NA,NA,NA,2.00717E+11,humidity,200717,184821,2017-07-20 18:48:21
0.020080321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184821,2017-07-20 18:48:21
NA,NA,NA,235.5625,98530.25,57.3125,2.00717E+11,pressure_temperature,200717,184821,2017-07-20 18:48:21
0.022757698,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184823,2017-07-20 18:48:23
0.022757698,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184825,2017-07-20 18:48:25
NA,NA,30.64775658,NA,NA,NA,2.00717E+11,humidity,200717,184826,2017-07-20 18:48:26
NA,NA,NA,236,98521.75,57.125,2.00717E+11,pressure_temperature,200717,184826,2017-07-20 18:48:26
0.020080321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184826,2017-07-20 18:48:26
0.020080321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184829,2017-07-20 18:48:29
NA,NA,30.80793381,NA,NA,NA,2.00717E+11,humidity,200717,184831,2017-07-20 18:48:31
0.020080321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184831,2017-07-20 18:48:31
NA,NA,NA,235.875,98526.25,56.9375,2.00717E+11,pressure_temperature,200717,184831,2017-07-20 18:48:31
0.020080321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184833,2017-07-20 18:48:33
0.022757698,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184835,2017-07-20 18:48:35
NA,NA,30.79236221,NA,NA,NA,2.00717E+11,humidity,200717,184836,2017-07-20 18:48:36
NA,NA,NA,235.375,98530.75,56.75,2.00717E+11,pressure_temperature,200717,184836,2017-07-20 18:48:36
0.020080321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184836,2017-07-20 18:48:36
0.022757698,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184839,2017-07-20 18:48:39
NA,NA,30.80793381,NA,NA,NA,2.00717E+11,humidity,200717,184841,2017-07-20 18:48:41
0.024096385,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184841,2017-07-20 18:48:41
NA,NA,NA,235.625,98525.75,56.5625,2.00717E+11,pressure_temperature,200717,184841,2017-07-20 18:48:41
0.024096385,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184843,2017-07-20 18:48:43
0.024096385,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184845,2017-07-20 18:48:45
NA,NA,30.70634079,NA,NA,NA,2.00717E+11,humidity,200717,184846,2017-07-20 18:48:46
NA,NA,NA,239.375,98471,56.4375,2.00717E+11,pressure_temperature,200717,184846,2017-07-20 18:48:46
0.025435073,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184846,2017-07-20 18:48:46
0.025435073,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184849,2017-07-20 18:48:49
NA,NA,30.80793381,NA,NA,NA,2.00717E+11,humidity,200717,184851,2017-07-20 18:48:51
0.024096385,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184851,2017-07-20 18:48:51
NA,NA,NA,245,98420,56.25,2.00717E+11,pressure_temperature,200717,184851,2017-07-20 18:48:51
0.010709505,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184853,2017-07-20 18:48:53
0.009370817,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184855,2017-07-20 18:48:55
NA,NA,30.81386757,NA,NA,NA,2.00717E+11,humidity,200717,184856,2017-07-20 18:48:56
NA,NA,NA,243.5,98431.5,56.125,2.00717E+11,pressure_temperature,200717,184856,2017-07-20 18:48:56
0.009370817,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184856,2017-07-20 18:48:56
0.013386881,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184859,2017-07-20 18:48:59
NA,NA,30.8909893,NA,NA,NA,2.00717E+11,humidity,200717,184901,2017-07-20 18:49:01
0.017402945,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184901,2017-07-20 18:49:01
NA,NA,NA,244.1875,98430.25,55.9375,2.00717E+11,pressure_temperature,200717,184901,2017-07-20 18:49:01
0.016064256,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184903,2017-07-20 18:49:03
0.018741634,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184905,2017-07-20 18:49:05
NA,NA,30.9273262,NA,NA,NA,2.00717E+11,humidity,200717,184906,2017-07-20 18:49:06
NA,NA,NA,243.0625,98441,55.8125,2.00717E+11,pressure_temperature,200717,184906,2017-07-20 18:49:06
0.017402945,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184906,2017-07-20 18:49:06
0.012048192,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184909,2017-07-20 18:49:09
NA,NA,30.95253944,NA,NA,NA,2.00717E+11,humidity,200717,184911,2017-07-20 18:49:11
0.016064256,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184911,2017-07-20 18:49:11
NA,NA,NA,243.3125,98440.5,55.625,2.00717E+11,pressure_temperature,200717,184911,2017-07-20 18:49:11
0.013386881,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184913,2017-07-20 18:49:13
0.013386881,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184915,2017-07-20 18:49:15
NA,NA,30.99332619,NA,NA,NA,2.00717E+11,humidity,200717,184916,2017-07-20 18:49:16
NA,NA,NA,243.1875,98438.75,55.5,2.00717E+11,pressure_temperature,200717,184916,2017-07-20 18:49:16
0.013386881,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184916,2017-07-20 18:49:16
0.013386881,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,184919,2017-07-20 18:49:19
0.728246331,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195120,2017-07-20 19:51:20
NA,NA,72.62773132,NA,NA,NA,2.00717E+11,humidity,200717,195121,2017-07-20 19:51:21
NA,NA,NA,249.6875,98390.5,29.3125,2.00717E+11,pressure_temperature,200717,195121,2017-07-20 19:51:21
4.492637157,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195122,2017-07-20 19:51:22
0.755020082,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195124,2017-07-20 19:51:24
NA,NA,73.86911011,NA,NA,NA,2.00717E+11,humidity,200717,195126,2017-07-20 19:51:26
NA,NA,NA,245.5,98361.75,29.75,2.00717E+11,pressure_temperature,200717,195126,2017-07-20 19:51:26
2.069611788,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195126,2017-07-20 19:51:26
0.933065593,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195128,2017-07-20 19:51:28
4.274431229,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195130,2017-07-20 19:51:30
NA,NA,49.71709442,NA,NA,NA,2.00717E+11,humidity,200717,195131,2017-07-20 19:51:31
NA,NA,NA,242.3125,98363,30.1875,2.00717E+11,pressure_temperature,200717,195131,2017-07-20 19:51:31
6.481927872,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195132,2017-07-20 19:51:32
4.155287743,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195134,2017-07-20 19:51:34
NA,NA,39.33073807,NA,NA,NA,2.00717E+11,humidity,200717,195136,2017-07-20 19:51:36
NA,NA,NA,248.9375,98404.75,30.8125,2.00717E+11,pressure_temperature,200717,195136,2017-07-20 19:51:36
1.756358743,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195136,2017-07-20 19:51:36
0.655957162,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195138,2017-07-20 19:51:38
0.542168677,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195140,2017-07-20 19:51:40
NA,NA,75.98108673,NA,NA,NA,2.00717E+11,humidity,200717,195141,2017-07-20 19:51:41
NA,NA,NA,250.25,98354.25,30.875,2.00717E+11,pressure_temperature,200717,195141,2017-07-20 19:51:41
0.982597053,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195142,2017-07-20 19:51:42
4.764390945,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195143,2017-07-20 19:51:43
NA,NA,NA,297.625,97853,31.5,2.00717E+11,pressure_temperature,200717,195146,2017-07-20 19:51:46
NA,NA,51.12235641,NA,NA,NA,2.00717E+11,humidity,200717,195146,2017-07-20 19:51:46
6.882195473,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195146,2017-07-20 19:51:46
6.700133801,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195148,2017-07-20 19:51:48
6.315930367,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195150,2017-07-20 19:51:50
NA,NA,51.3077507,NA,NA,NA,2.00717E+11,humidity,200717,195151,2017-07-20 19:51:51
NA,NA,NA,248,98348,32.3125,2.00717E+11,pressure_temperature,200717,195151,2017-07-20 19:51:51
2.25033474,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195152,2017-07-20 19:51:52
4.001338482,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195154,2017-07-20 19:51:54
NA,NA,NA,246.9375,98383,32.6875,2.00717E+11,pressure_temperature,200717,195156,2017-07-20 19:51:56
NA,NA,34.48906326,NA,NA,NA,2.00717E+11,humidity,200717,195156,2017-07-20 19:51:56
5.941097736,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195156,2017-07-20 19:51:56
3.552878141,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195158,2017-07-20 19:51:58
2.37617135,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195200,2017-07-20 19:52:00
NA,NA,75.20838165,NA,NA,NA,2.00717E+11,humidity,200717,195201,2017-07-20 19:52:01
NA,NA,NA,248.8125,98358.25,32.875,2.00717E+11,pressure_temperature,200717,195201,2017-07-20 19:52:01
0.6506024,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195202,2017-07-20 19:52:02
0.938420355,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195204,2017-07-20 19:52:04
NA,NA,51.09640503,NA,NA,NA,2.00717E+11,humidity,200717,195206,2017-07-20 19:52:06
NA,NA,NA,239.6875,98469.5,33.3125,2.00717E+11,pressure_temperature,200717,195206,2017-07-20 19:52:06
6.385541916,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195206,2017-07-20 19:52:06
6.247657299,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195208,2017-07-20 19:52:08
3.135207415,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195210,2017-07-20 19:52:10
NA,NA,75.37078094,NA,NA,NA,2.00717E+11,humidity,200717,195211,2017-07-20 19:52:11
NA,NA,NA,250.1875,98357.5,33.5625,2.00717E+11,pressure_temperature,200717,195211,2017-07-20 19:52:11
1.294511318,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195212,2017-07-20 19:52:12
6.736278534,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195214,2017-07-20 19:52:14
NA,NA,50.13088608,NA,NA,NA,2.00717E+11,humidity,200717,195216,2017-07-20 19:52:16
NA,NA,NA,235.8125,98537.5,34.375,2.00717E+11,pressure_temperature,200717,195216,2017-07-20 19:52:16
5.591700077,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195216,2017-07-20 19:52:16
4.649263859,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195218,2017-07-20 19:52:18
1.133868814,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195220,2017-07-20 19:52:20
NA,NA,50.24137878,NA,NA,NA,2.00717E+11,humidity,200717,195221,2017-07-20 19:52:21
NA,NA,NA,239.625,98360.25,34.625,2.00717E+11,pressure_temperature,200717,195221,2017-07-20 19:52:21
3.447121859,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195222,2017-07-20 19:52:22
6.187416077,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195224,2017-07-20 19:52:24
NA,NA,NA,242.3125,98372.75,35.3125,2.00717E+11,pressure_temperature,200717,195226,2017-07-20 19:52:26
NA,NA,50.44901657,NA,NA,NA,2.00717E+11,humidity,200717,195226,2017-07-20 19:52:26
6.159303665,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195226,2017-07-20 19:52:26
5.194109917,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195228,2017-07-20 19:52:28
0.672021389,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195230,2017-07-20 19:52:30
NA,NA,75.0014801,NA,NA,NA,2.00717E+11,humidity,200717,195231,2017-07-20 19:52:31
NA,NA,NA,247.5625,98377.75,35.3125,2.00717E+11,pressure_temperature,200717,195231,2017-07-20 19:52:31
1.002677321,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195232,2017-07-20 19:52:32
0.761713505,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195234,2017-07-20 19:52:34
NA,NA,NA,250.0625,98359.25,35.3125,2.00717E+11,pressure_temperature,200717,195236,2017-07-20 19:52:36
NA,NA,30.11902046,NA,NA,NA,2.00717E+11,humidity,200717,195236,2017-07-20 19:52:36
0.772423029,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195236,2017-07-20 19:52:36
0.722891569,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195238,2017-07-20 19:52:38
0.576974571,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195240,2017-07-20 19:52:40
NA,NA,NA,249.625,98361,35.4375,2.00717E+11,pressure_temperature,200717,195241,2017-07-20 19:52:41
NA,NA,77.57100677,NA,NA,NA,2.00717E+11,humidity,200717,195241,2017-07-20 19:52:41
0.562249005,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195242,2017-07-20 19:52:42
0.613119125,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195244,2017-07-20 19:52:44
NA,NA,NA,249.6875,98358.5,35.5,2.00717E+11,pressure_temperature,200717,195246,2017-07-20 19:52:46
NA,NA,77.05117035,NA,NA,NA,2.00717E+11,humidity,200717,195246,2017-07-20 19:52:46
0.626506031,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195246,2017-07-20 19:52:46
0.580990613,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195248,2017-07-20 19:52:48
0.551539481,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195250,2017-07-20 19:52:50
NA,NA,NA,249.8125,98408.5,35.625,2.00717E+11,pressure_temperature,200717,195251,2017-07-20 19:52:51
NA,NA,77.25583649,NA,NA,NA,2.00717E+11,humidity,200717,195251,2017-07-20 19:52:51
0.855421662,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195252,2017-07-20 19:52:52
2.32530117,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195254,2017-07-20 19:52:54
NA,NA,NA,246.9375,98384.75,35.875,2.00717E+11,pressure_temperature,200717,195256,2017-07-20 19:52:56
NA,NA,34.36077118,NA,NA,NA,2.00717E+11,humidity,200717,195256,2017-07-20 19:52:56
0.506024063,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195256,2017-07-20 19:52:56
5.127175331,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195258,2017-07-20 19:52:58
6.431057453,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195300,2017-07-20 19:53:00
NA,NA,NA,241.25,98469.75,36.625,2.00717E+11,pressure_temperature,200717,195301,2017-07-20 19:53:01
NA,NA,51.24323273,NA,NA,NA,2.00717E+11,humidity,200717,195301,2017-07-20 19:53:01
6.004015923,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195302,2017-07-20 19:53:02
6.02677393,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195304,2017-07-20 19:53:04
NA,NA,NA,239.125,98483,37.1875,2.00717E+11,pressure_temperature,200717,195306,2017-07-20 19:53:06
NA,NA,51.44123077,NA,NA,NA,2.00717E+11,humidity,200717,195306,2017-07-20 19:53:06
5.951807022,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195306,2017-07-20 19:53:06
5.064257145,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195308,2017-07-20 19:53:08
5.643908978,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195309,2017-07-20 19:53:09
NA,NA,NA,236.6875,98535.25,37.625,2.00717E+11,pressure_temperature,200717,195311,2017-07-20 19:53:11
NA,NA,47.29810715,NA,NA,NA,2.00717E+11,humidity,200717,195311,2017-07-20 19:53:11
5.202141762,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195312,2017-07-20 19:53:12
6.041499138,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195314,2017-07-20 19:53:14
NA,NA,NA,236,98509.25,38.125,2.00717E+11,pressure_temperature,200717,195316,2017-07-20 19:53:16
NA,NA,50.69150925,NA,NA,NA,2.00717E+11,humidity,200717,195316,2017-07-20 19:53:16
6.088353157,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195316,2017-07-20 19:53:16
6.348058701,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195318,2017-07-20 19:53:18
5.827309132,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195320,2017-07-20 19:53:20
NA,NA,NA,241.625,98461.25,38.6875,2.00717E+11,pressure_temperature,200717,195321,2017-07-20 19:53:21
NA,NA,51.82832718,NA,NA,NA,2.00717E+11,humidity,200717,195321,2017-07-20 19:53:21
5.985274315,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195322,2017-07-20 19:53:22
6.15127182,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195324,2017-07-20 19:53:24
NA,NA,NA,242.75,98445.5,39.1875,2.00717E+11,pressure_temperature,200717,195326,2017-07-20 19:53:26
NA,NA,51.90322495,NA,NA,NA,2.00717E+11,humidity,200717,195326,2017-07-20 19:53:26
6.307898045,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195326,2017-07-20 19:53:26
6.09906292,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195328,2017-07-20 19:53:28
6.087014675,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195330,2017-07-20 19:53:30
NA,NA,NA,240.25,98473.5,39.625,2.00717E+11,pressure_temperature,200717,195331,2017-07-20 19:53:31
NA,NA,51.80682373,NA,NA,NA,2.00717E+11,humidity,200717,195331,2017-07-20 19:53:31
5.991967678,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195332,2017-07-20 19:53:32
6.125836849,High,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195334,2017-07-20 19:53:34
NA,NA,NA,239.125,98475,40.0625,2.00717E+11,pressure_temperature,200717,195336,2017-07-20 19:53:36
NA,NA,51.69558716,NA,NA,NA,2.00717E+11,humidity,200717,195336,2017-07-20 19:53:36
5.532797813,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195336,2017-07-20 19:53:36
5.385541916,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195338,2017-07-20 19:53:38
5.046854019,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195340,2017-07-20 19:53:40
NA,NA,NA,241,98408.75,40.3125,2.00717E+11,pressure_temperature,200717,195341,2017-07-20 19:53:41
NA,NA,48.94660568,NA,NA,NA,2.00717E+11,humidity,200717,195341,2017-07-20 19:53:41
0.64926374,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195342,2017-07-20 19:53:42
0.421686739,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195344,2017-07-20 19:53:44
NA,NA,NA,244.8125,98423,40.0625,2.00717E+11,pressure_temperature,200717,195346,2017-07-20 19:53:46
NA,NA,76.92955017,NA,NA,NA,2.00717E+11,humidity,200717,195346,2017-07-20 19:53:46
0.44979918,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195346,2017-07-20 19:53:46
0.439089686,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195348,2017-07-20 19:53:48
0.77510041,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195350,2017-07-20 19:53:50
NA,NA,NA,245.6875,98400.75,40,2.00717E+11,pressure_temperature,200717,195351,2017-07-20 19:53:51
NA,NA,77.35520935,NA,NA,NA,2.00717E+11,humidity,200717,195351,2017-07-20 19:53:51
0.489959836,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195352,2017-07-20 19:53:52
0.902275741,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195354,2017-07-20 19:53:54
NA,NA,NA,245.5,98409.75,40.0625,2.00717E+11,pressure_temperature,200717,195356,2017-07-20 19:53:56
NA,NA,29.77122688,NA,NA,NA,2.00717E+11,humidity,200717,195356,2017-07-20 19:53:56
0.503346741,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195356,2017-07-20 19:53:56
1.078982592,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195358,2017-07-20 19:53:58
2.163319826,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195400,2017-07-20 19:54:00
NA,NA,NA,243.5625,98427,40.25,2.00717E+11,pressure_temperature,200717,195401,2017-07-20 19:54:01
NA,NA,39.85131454,NA,NA,NA,2.00717E+11,humidity,200717,195401,2017-07-20 19:54:01
0.744310558,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195402,2017-07-20 19:54:02
0.546184719,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195404,2017-07-20 19:54:04
NA,NA,NA,246.9375,98387,40.25,2.00717E+11,pressure_temperature,200717,195406,2017-07-20 19:54:06
NA,NA,77.30997467,NA,NA,NA,2.00717E+11,humidity,200717,195406,2017-07-20 19:54:06
0.578313231,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195406,2017-07-20 19:54:06
0.580990613,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195408,2017-07-20 19:54:08
0.47389558,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195410,2017-07-20 19:54:10
NA,NA,NA,247,98390.25,40.25,2.00717E+11,pressure_temperature,200717,195411,2017-07-20 19:54:11
NA,NA,77.12310028,NA,NA,NA,2.00717E+11,humidity,200717,195411,2017-07-20 19:54:11
1.452476501,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195412,2017-07-20 19:54:12
0.646586359,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195414,2017-07-20 19:54:14
NA,NA,NA,244.625,98420.25,40.375,2.00717E+11,pressure_temperature,200717,195416,2017-07-20 19:54:16
NA,NA,29.57397079,NA,NA,NA,2.00717E+11,humidity,200717,195416,2017-07-20 19:54:16
0.717536807,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195416,2017-07-20 19:54:16
0.160642564,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195418,2017-07-20 19:54:18
0.311914325,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195420,2017-07-20 19:54:20
NA,NA,NA,245.5625,98408.75,40.375,2.00717E+11,pressure_temperature,200717,195421,2017-07-20 19:54:21
NA,NA,76.29402924,NA,NA,NA,2.00717E+11,humidity,200717,195421,2017-07-20 19:54:21
0.219544843,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195422,2017-07-20 19:54:22
4.309237003,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195424,2017-07-20 19:54:24
NA,NA,NA,242,98418.25,40.75,2.00717E+11,pressure_temperature,200717,195426,2017-07-20 19:54:26
NA,NA,51.99962997,NA,NA,NA,2.00717E+11,humidity,200717,195426,2017-07-20 19:54:26
5.684069633,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195426,2017-07-20 19:54:26
0.752342701,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195428,2017-07-20 19:54:28
0.730923712,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195430,2017-07-20 19:54:30
NA,NA,NA,248.625,98381,40.6875,2.00717E+11,pressure_temperature,200717,195431,2017-07-20 19:54:31
NA,NA,30.60177994,NA,NA,NA,2.00717E+11,humidity,200717,195431,2017-07-20 19:54:31
5.824631691,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195432,2017-07-20 19:54:32
5.329317093,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195434,2017-07-20 19:54:34
NA,NA,NA,231.3125,98558,41.4375,2.00717E+11,pressure_temperature,200717,195436,2017-07-20 19:54:36
NA,NA,50.901371,NA,NA,NA,2.00717E+11,humidity,200717,195436,2017-07-20 19:54:36
5.44444418,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195436,2017-07-20 19:54:36
4.82864809,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195438,2017-07-20 19:54:38
5.957161903,Moderate,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195440,2017-07-20 19:54:40
NA,NA,NA,244.8125,98414,41.875,2.00717E+11,pressure_temperature,200717,195441,2017-07-20 19:54:41
NA,NA,52.29106522,NA,NA,NA,2.00717E+11,humidity,200717,195441,2017-07-20 19:54:41
0.594377518,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195442,2017-07-20 19:54:42
2.95046854,Low,NA,NA,NA,NA,2.00717E+11,ultraviolet,200717,195444,2017-07-20 19:54:44
