"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat","LLgaussian","LRgaussian","SLgaussian","SRgaussian","left_class","right_class"
114,1931,783.906422941858,2017-07-22 03:49:47,2017-07-22 00:02:38,640.08,322.58,642.210786307828,786,726,858,896,23.5,21.2,-84.3900406666665,33.7769620000012,1931,923.334337389898,640.08,311.771854444618,"wall","people"
115,1931,1603.86413983755,2017-07-22 03:49:48,2017-07-22 00:02:39,640.08,322.58,640.718886163906,NA,NA,NA,NA,NA,NA,-84.3900746666662,33.7769640000027,1931,1540.31255446873,640.08,322.58,"parallel","car"
116,1931,2041.85194276341,2017-07-22 03:49:48,2017-07-22 00:02:39,640.08,322.58,640.951952310747,NA,NA,NA,NA,NA,NA,-84.3900916666667,33.776965,1931,1994.25339275411,640.08,322.58,"car","stop-car"
117,1931,2193.75382121349,2017-07-22 03:49:48,2017-07-22 00:02:39,640.08,322.58,642.476975122064,NA,NA,NA,NA,NA,NA,-84.3900916666667,33.776965,1931,2152.47419540971,640.08,322.58,"nothing","tree"
118,1931,2097.5489840644,2017-07-22 03:49:48,2017-07-22 00:02:39,640.08,322.58,641.238002066619,NA,NA,NA,NA,NA,NA,-84.3900916666667,33.776965,1931,2098.83038993417,640.08,322.58,"stop-car","tree"
119,1931,2009.04589797305,2017-07-22 03:49:48,2017-07-22 00:02:39,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3900916666667,33.776965,1931,2026.56794452726,640.08,322.58,"stop-car","wall"
120,1931,2025.85717305844,2017-07-22 03:49:48,2017-07-22 00:02:39,640.08,322.58,640.08,791,464,889,1009,23.4,21.2,-84.3900916666667,33.776965,1931,1990.81219373586,640.08,322.58,"stop-car","people"
121,1931,1832.03439929621,2017-07-22 03:49:48,2017-07-22 00:02:39,640.08,322.58,640.08,791,464,889,1009,23.4,21.2,-84.3901066666598,33.7769820000021,1931,1806.14397523353,640.08,322.58,"people","people"
122,1931,1482.60003859285,2017-07-22 03:49:49,2017-07-22 00:02:40,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3901366666637,33.7770160000009,1931,1535.4808397136,640.08,322.58,"trashcan","bike"
123,1931,1451,2017-07-22 03:49:49,2017-07-22 00:02:40,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3901416666667,33.7770216666667,1957.76146090191,1436.76322730148,640.08,322.58,"car","stop-car"
124,2091.8468594306,1333.83138256995,2017-07-22 03:49:49,2017-07-22 00:02:40,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3901476666649,33.7770245000013,2200.38319569088,1254.76827555277,640.08,322.58,"nothing","bike"
125,2905.03960108174,741.462531970629,2017-07-22 03:49:50,2017-07-22 00:02:41,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3901776666619,33.7770386666702,2839.28143256878,789.36395644774,640.08,322.58,"wall","people"
126,3323,437,2017-07-22 03:49:50,2017-07-22 00:02:41,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3902016666667,33.77705,3253.46037135077,487.656022593621,640.08,322.58,"stop-car","stop-car"
127,3323,437,2017-07-22 03:49:50,2017-07-22 00:02:41,640.08,322.58,640.08,785,797,775,799,23.5,21.3,-84.3902016666667,33.77705,3248.47872288999,437,640.08,322.58,"trashcan","trashcan"
128,2875.09794308931,437,2017-07-22 03:49:50,2017-07-22 00:02:41,640.08,322.58,640.08,785,797,775,799,23.5,21.3,-84.3902016666667,33.77705,2841.54108192864,437,640.08,322.58,"parallel","wall"
129,2225.50601021009,437,2017-07-22 03:49:50,2017-07-22 00:02:41,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3902016666667,33.77705,2322.01984202636,498.778776663885,640.500128762319,322.58,"bike","trashcan"
130,2156,808.31463944631,2017-07-22 03:49:50,2017-07-22 00:02:41,642.605138378028,322.58,638.817430810986,NA,NA,NA,NA,NA,NA,-84.3902269999977,33.7770553333372,2167.56430645441,807.598245012153,642.566945865963,325.276113820136,"parallel","nothing"
131,2156,1175.32346781339,2017-07-22 03:49:51,2017-07-22 00:02:42,644.900724802894,338.784699819109,637.669637598553,NA,NA,NA,NA,NA,NA,-84.390265,33.7770633333333,2156,1099.29976571766,644.071709111939,364.031051042839,"car","trashcan"
132,2156,1085.40007677715,2017-07-22 03:49:51,2017-07-22 00:02:42,642.213602294282,506.72985660739,639.013198852859,NA,NA,NA,NA,NA,NA,-84.390265,33.7770633333333,2156,1090.22231479072,642.351743097528,493.882761905508,"bike","tree"
133,2156,1024.46022452279,2017-07-22 03:49:51,2017-07-22 00:02:42,640.356760107165,597.458943496533,640.356760107165,NA,NA,NA,NA,NA,NA,-84.390265,33.7770633333333,2156,1043.04805171132,640.889238464972,547.938456220505,"nothing","car"
134,2156,1075.24049240208,2017-07-22 03:49:51,2017-07-22 00:02:42,641.700321361472,390.550510333371,641.700321361472,790,356,1006,1194,23.5,21.3,-84.390265,33.7770633333333,2156,1083.65350907755,641.559271444932,403.456577696708,"parallel","nothing"
135,2156,1176.58628491944,2017-07-22 03:49:51,2017-07-22 00:02:42,642.196117384222,261.212595857558,642.196117384222,790,356,1006,1194,23.5,21.3,-84.390265,33.7770633333333,2156,1194.83962071103,641.890087860059,289.214297318441,"bike","bike"
136,2156,1387.64177329274,2017-07-22 03:49:51,2017-07-22 00:02:42,640.852556129916,300.175872232439,640.852556129916,NA,NA,NA,NA,NA,NA,-84.390265,33.7770633333333,2154.12986255662,1410.75667209296,640.94755911204,291.720606823416,"people","bike"
137,2144.75974164586,1737.62685492323,2017-07-22 03:49:51,2017-07-22 00:02:42,640.08,288.319692536578,640.08,NA,NA,NA,NA,NA,NA,-84.3902793333318,33.77706566667,2142.22949089336,1768.90075422415,640.208536738227,276.879922834369,"trashcan","wall"
138,2118.31168545873,2275.58031776947,2017-07-22 03:49:52,2017-07-22 00:02:43,640.08,207.706017278203,640.08,NA,NA,NA,NA,NA,NA,-84.3903151666646,33.7770715000043,2121.56551428172,2226.53842159031,640.08,214.620358202281,"posts","posts"
139,2111.42041465117,2518.7727804651,2017-07-22 03:49:52,2017-07-22 00:02:43,640.08,168.65023853178,640.08,NA,NA,NA,NA,NA,NA,-84.3903366666667,33.777075,2114.25424787293,2476.06108227483,640.08,174.672094653636,"tree","nothing"
140,2121.56159119543,2505.25121173943,2017-07-22 03:49:52,2017-07-22 00:02:43,640.08,165.788173151513,640.08,NA,NA,NA,NA,NA,NA,-84.3903366666667,33.777075,2120.28001617163,2505.6072048016,640.08,166.149862102673,"people","trashcan"
141,2124,2493.86930071923,2017-07-22 03:49:52,2017-07-22 00:02:43,640.08,165.1,640.08,NA,NA,NA,NA,NA,NA,-84.3903366666667,33.777075,2123.59430117493,2493.9819948373,640.08,165.214497223963,"nothing","posts"
142,2124,2483.16472547807,2017-07-22 03:49:52,2017-07-22 00:02:43,640.08,165.1,640.08,786,853,774,777,23.7,21.4,-84.3903366666667,33.777075,2127.59950398438,2518.14452060836,640.08,179.634612498993,"trashcan","parallel"
143,2145.63442846107,2682.70241656368,2017-07-22 03:49:53,2017-07-22 00:02:44,640.08,252.458712667913,640.08,NA,NA,NA,NA,NA,NA,-84.3903691666658,33.7770775000043,2144.92418240453,2676.17370589839,640.08,249.590775514478,"bike","tree"
144,2163,2843,2017-07-22 03:49:53,2017-07-22 00:02:44,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3904016666667,33.77708,2160.11074207216,2816.32992681991,640.08,310.913324654442,"posts","nothing"
145,2163,2843,2017-07-22 03:49:53,2017-07-22 00:02:44,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3904016666667,33.77708,2160.49568578627,2843,640.08,322.58,"car","posts"
146,2147.94809092138,2843,2017-07-22 03:49:53,2017-07-22 00:02:44,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3904016666667,33.77708,2145.17780127368,2843,640.08,322.58,"tree","car"
147,2116.24565625374,2843,2017-07-22 03:49:53,2017-07-22 00:02:44,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3904016666667,33.77708,2119.50973584179,2719.6035999214,640.08,311.045026568846,"people","tree"
148,2104.16161807772,2101.33931524021,2017-07-22 03:49:53,2017-07-22 00:02:44,640.08,253.250292746089,640.08,NA,NA,NA,NA,NA,NA,-84.3904016666667,33.77708,2105.32106609896,2058.43769995632,640.08,249.352042659718,"trashcan","wall"
149,2099.04631653282,1101.82312295763,2017-07-22 03:49:53,2017-07-22 00:02:44,640.08,160.490575973415,640.08,785,669,837,918,23.7,21.4,-84.3904016666667,33.77708,2101.43182299921,1196.00291825093,640.08,191.513610467599,"parallel","people"
150,2108.26884298159,668.364379865432,2017-07-22 03:49:54,2017-07-22 00:02:45,640.08,254.191444692919,640.08,NA,NA,NA,NA,NA,NA,-84.3904308333325,33.7770825000034,2107.85433264648,746.10758916919,640.08,249.911349847062,"bike","stop-car"
151,2115,702.172767831516,2017-07-22 03:49:54,2017-07-22 00:02:45,640.08,322.167267364134,640.08,NA,NA,NA,NA,NA,NA,-84.39046,33.777085,2113.88008012086,912.21859345765,640.08,310.603349901663,"tree","stop-car"
152,2115,1998.43881878924,2017-07-22 03:49:54,2017-07-22 00:02:45,640.08,320.639417819153,640.08,NA,NA,NA,NA,NA,NA,-84.39046,33.777085,2119.74360033122,1876.01744101044,640.08,320.948359994571,"posts","nothing"
153,2143.51089551752,2558.90445081395,2017-07-22 03:49:54,2017-07-22 00:02:45,640.08,320.968431725827,640.08,NA,NA,NA,NA,NA,NA,-84.39046,33.777085,2146.57347781235,2479.86626928204,640.08,321.167892213747,"trashcan","nothing"
154,2190.42910989094,2644.31966159632,2017-07-22 03:49:54,2017-07-22 00:02:45,640.08,322.496281270807,640.08,NA,NA,NA,NA,NA,NA,-84.39046,33.777085,2186.7398890115,2630.8871137789,640.08,322.256008936608,"wall","wall"
155,2215.17366213217,2649,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,322.58,640.08,790,614,689,783,23.8,21.5,-84.3904891666667,33.7770850000034,2213.85624141835,2648.78408595873,640.08,322.56607100253,"stop-car","trashcan"
156,2232,2652.38261046677,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,322.58,640.08,790,614,689,783,23.8,21.5,-84.3905183333333,33.777085,2229.2004589672,2653.81033338979,640.08,322.58,"tree","car"
157,2232,2664.34639477704,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3905183333333,33.777085,2260.7036583217,2653.94739991897,640.08,322.58,"tree","tree"
158,2404.52022646058,2613.80814789079,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3905183333333,33.777085,2422.7927602369,2607.1882256964,640.08,322.58,"posts","trashcan"
159,2686.86553618298,2523.48157634824,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3905183333333,33.777085,2597.39944730376,2537.59796027798,640.08,322.58,"posts","people"
160,2431.48461808452,2518,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3905183333333,33.777085,2438.6216405898,2518.9120165084,640.08,318.115192509088,"tree","trashcan"
161,2219,2518,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,295.74475862407,640.08,NA,NA,NA,NA,NA,NA,-84.3905241666665,33.7770851666679,2254.35287427592,2518,640.08,283.525055853729,"trashcan","parallel"
162,2219,2518,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,195.464318535379,640.08,785,784,790,826,23.8,21.5,-84.3905591666664,33.7770861666696,2216.97611913993,2516.15469686288,640.08,209.035152367138,"stop-car","stop-car"
163,2206.83568350784,2506.90900555127,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,176.749903922409,640.08,785,784,790,826,23.8,21.5,-84.3905766666667,33.7770866666667,2205.46316483496,2505.65759146717,640.08,185.953124926274,"stop-car","trashcan"
164,2186.42199233273,2488.29652242102,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,213.35045139402,640.08,NA,NA,NA,NA,NA,NA,-84.3905766666667,33.7770866666667,2189.58180289932,2491.17752617291,640.08,217.363410813586,"bike","nothing"
165,2185,2487,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,274.070456395451,640.08,NA,NA,NA,NA,NA,NA,-84.3905766666667,33.7770866666667,2182.98823711596,2487.21571346933,640.08,271.683482641548,"tree","nothing"
166,2171.48652495628,2487,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,320.443814430718,640.08,NA,NA,NA,NA,NA,NA,-84.3905821666666,33.7770868333345,2165.2438779743,2487,640.08,312.982015214617,"parallel","stop-car"
167,2120.4522970185,2487,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,321.968837242035,640.08,NA,NA,NA,NA,NA,NA,-84.3906151666665,33.7770878333359,2126.91346339773,2437.09478871846,640.08,321.816790567489,"parallel","bike"
168,2108.2522091214,2187.05013802209,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333,2112.57324739144,2153.67499874147,640.08,322.478315650614,"tree","wall"
169,2122.02325328482,1686.50261973453,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,322.58,640.08,788,314,1077,1307,23.8,21.5,-84.3906316666667,33.7770883333333,2127.94658171118,1756.56448877763,640.08,338.09541839681,"car","wall"
170,2171.39582078243,1607.05436963434,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,415.833740183529,641.492935457326,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333,2166.89612264712,1614.44055734467,640.08,416.559657187978,"parallel","parallel"
171,2193.72344046859,1572,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,513.450525822645,642.226262274192,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333,2179.54875171826,1577.83229380873,640.08,512.137890583161,"tree","posts"
172,2130.85563015735,1572,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,603.177859663044,640.705460005711,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333,2137.0136615643,1627.36363474438,640.08,594.537848359503,"car","trashcan"
173,2105,1904.75712443114,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,640.97534226277,640.08,NA,NA,NA,NA,NA,NA,-84.3906481666663,33.7770893333359,2109.30182123543,1943.43254582392,640.08,634.939682220837,"tree","stop-car"
174,2105,2469.96867618168,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,642.496144531252,640.08,NA,NA,NA,NA,NA,NA,-84.3906811666665,33.7770913333345,2105,2384.04492403638,640.08,597.952888683461,"people","bike"
175,2105,2518.74483101121,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,376.294536644662,640.08,783,943,678,611,23.8,21.5,-84.3906866666667,33.7770916666667,2105.51222895116,2454.95225630731,640.08,384.178726978165,"wall","wall"
176,2108.07869657808,2184.10263159908,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,157.48,640.08,783,943,678,611,23.8,21.5,-84.3906866666667,33.7770916666667,2109.65458553932,2011.2801421827,640.08,193.886036697987,"wall","wall"
177,2120.62910290909,810.729595948643,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,157.48,640.08,NA,NA,NA,NA,NA,NA,-84.3906866666667,33.7770916666667,2126.08974772733,941.443781285258,640.08,160.803029898766,"people","wall"
178,2166.0001229091,223,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,177.452710943159,640.08,NA,NA,NA,NA,NA,NA,-84.3906866666667,33.7770916666667,2170.08515997612,320.785574791798,640.08,179.938626208318,"wall","parallel"
179,2235.92381532472,223,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,212.366746079233,640.08,NA,NA,NA,NA,NA,NA,-84.3906866666667,33.7770916666667,2225.46734059385,223,640.08,240.969226189214,"trashcan","bike"
180,2243,223,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,419.192887003513,640.08,NA,NA,NA,NA,NA,NA,-84.3907133333331,33.7770925000029,2241.68748900243,223,640.08,404.024938139986,"posts","stop-car"
181,2242.18747961909,223,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,534.85371570346,640.08,NA,NA,NA,NA,NA,NA,-84.39074,33.7770933333333,2241.72330092641,223,640.08,471.714772152828,"trashcan","stop-car"
182,2238.58506352937,223,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,271.024769345604,640.08,782,751,824,858,23.8,21.5,-84.39074,33.7770933333333,2238.92070764365,359.103688343444,640.08,304.984122015465,"trashcan","car"
183,2237,1041.03646322609,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,211.304830536466,640.08,782,751,824,858,23.8,21.5,-84.3907564999991,33.7770953333359,2237.26372050917,1147.97512969634,640.08,237.987192586375,"people","parallel"
184,2237,2501.81618760974,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,311.956336083394,640.08,NA,NA,NA,NA,NA,NA,-84.3907894999996,33.7770993333344,2223.51380286537,2282.14734859334,640.08,280.815095429799,"tree","trashcan"
185,2155.94267421657,2642.30017029012,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,225.436790832226,640.08,NA,NA,NA,NA,NA,NA,-84.390795,33.7771,2159.2893199849,2616.83040066192,640.08,233.598069388326,"people","stop-car"
186,2095,2629.70086390298,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,187.969725544631,640.08,NA,NA,NA,NA,NA,NA,-84.390795,33.7771,2105.1395513663,2630.62913269004,640.08,212.273230495577,"parallel","wall"
187,2095,2622.68081642299,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,296.576241921488,640.08,NA,NA,NA,NA,NA,NA,-84.390795,33.7771,2095,2623.40763458641,640.08,282.832918026842,"tree","wall"
188,2095,2620.02923071691,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.390813666668,33.7770960000021,2095,2620.29915572362,640.08,318.253533461677,"nothing","car"
189,2095,2619,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,322.58,640.08,790,363,960,1122,23.9,21.6,-84.3908416666667,33.77709,2095,2619.17124187371,640.08,322.58,"nothing","nothing"
190,2095,2619,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3908416666667,33.77709,2095,2609.45812804633,640.08,315.135976751573,"trashcan","bike"
191,2095,2561.64961309616,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,277.838505302589,640.08,NA,NA,NA,NA,NA,NA,-84.3908416666667,33.77709,2095.06955264296,2557.44036552371,640.08,277.094231751243,"posts","stop-car"
192,2095.41803862005,2479,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,228.623635114581,640.08,NA,NA,NA,NA,NA,NA,-84.3908416666667,33.77709,2096.20381687869,2492.75111952612,640.08,268.042201459025,"car","car"
193,2100.55891227417,2479,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,416.329784410505,640.08,NA,NA,NA,NA,NA,NA,-84.3908736666672,33.7770880000028,2101.15178179738,2420.75456054339,640.08,381.122500913771,"wall","tree"
194,2109.26316392212,2128.92210077433,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,392.426373216117,640.08,NA,NA,NA,NA,NA,NA,-84.390895,33.7770866666667,2109.79922365225,2076.25784104402,640.08,360.592713108673,"posts","wall"
195,2121.18934446159,1462.31137798923,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,177.190199164319,640.08,783,793,780,820,23.8,21.5,-84.390895,33.7770866666667,2121.28668048758,1565.68223759444,640.08,211.308422995596,"wall","stop-car"
196,2133.70055263269,1417,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,167.017910553055,640.08,NA,NA,NA,NA,NA,NA,-84.390895,33.7770866666667,2132.99980614328,1463.75346412795,640.08,174.630245001883,"people","trashcan"
197,2142,1652.69524941592,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,202.598732861901,640.08,NA,NA,NA,NA,NA,NA,-84.3909063333339,33.7770856666688,2140.61915030847,1729.19432232648,640.08,212.59470377886,"posts","people"
198,2142,2348.17988298078,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,298.2592546627,640.08,NA,NA,NA,NA,NA,NA,-84.3909403333339,33.7770826666688,2132.42587768131,2261.88525323245,640.08,276.386588626694,"trashcan","posts"
199,2084.45577577357,2525,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,262.45648856002,640.08,NA,NA,NA,NA,NA,NA,-84.3909516666667,33.7770816666667,2081.19182118493,2495.58093229154,640.08,254.999785345066,"bike","trashcan"
200,2007.29390635086,2525,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,181.836016195805,640.08,NA,NA,NA,NA,NA,NA,-84.3909516666667,33.7770816666667,2019.08481249388,2537.12539993431,640.08,194.155422529065,"wall","posts"
201,2001,2597.87840174056,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,175.26,640.08,788,248,1130,1412,23.8,21.5,-84.3909516666667,33.7770816666667,2002.04717076432,2597.793961545,640.08,176.375177405478,"parallel","stop-car"
202,2001,2670.24928484023,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,175.386636698838,640.08,788,248,1130,1412,23.8,21.5,-84.3909516666667,33.7770816666667,2001,2658.66357605564,640.08,175.596834558216,"stop-car","nothing"
203,2001,2672.98552134458,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,176.776644843049,640.08,NA,NA,NA,NA,NA,NA,-84.3909516666667,33.7770816666667,2001,2670.89604241596,640.08,176.837648020965,"posts","parallel"
