"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat"
160,2431.48461808452,2518,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3905183333333,33.777085
161,2219,2518,2017-07-22 03:49:55,2017-07-22 00:02:46,640.08,295.74475862407,640.08,NA,NA,NA,NA,NA,NA,-84.3905241666665,33.7770851666679
162,2219,2518,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,195.464318535379,640.08,785,784,790,826,23.8,21.5,-84.3905591666664,33.7770861666696
163,2206.83568350784,2506.90900555127,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,176.749903922409,640.08,785,784,790,826,23.8,21.5,-84.3905766666667,33.7770866666667
164,2186.42199233273,2488.29652242102,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,213.35045139402,640.08,NA,NA,NA,NA,NA,NA,-84.3905766666667,33.7770866666667
165,2185,2487,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,274.070456395451,640.08,NA,NA,NA,NA,NA,NA,-84.3905766666667,33.7770866666667
166,2171.48652495628,2487,2017-07-22 03:49:56,2017-07-22 00:02:47,640.08,320.443814430718,640.08,NA,NA,NA,NA,NA,NA,-84.3905821666666,33.7770868333345
167,2120.4522970185,2487,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,321.968837242035,640.08,NA,NA,NA,NA,NA,NA,-84.3906151666665,33.7770878333359
168,2108.2522091214,2187.05013802209,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333
169,2122.02325328482,1686.50261973453,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,322.58,640.08,788,314,1077,1307,23.8,21.5,-84.3906316666667,33.7770883333333
170,2171.39582078243,1607.05436963434,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,415.833740183529,641.492935457326,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333
171,2193.72344046859,1572,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,513.450525822645,642.226262274192,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333
172,2130.85563015735,1572,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,603.177859663044,640.705460005711,NA,NA,NA,NA,NA,NA,-84.3906316666667,33.7770883333333
173,2105,1904.75712443114,2017-07-22 03:49:57,2017-07-22 00:02:48,640.08,640.97534226277,640.08,NA,NA,NA,NA,NA,NA,-84.3906481666663,33.7770893333359
174,2105,2469.96867618168,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,642.496144531252,640.08,NA,NA,NA,NA,NA,NA,-84.3906811666665,33.7770913333345
175,2105,2518.74483101121,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,376.294536644662,640.08,783,943,678,611,23.8,21.5,-84.3906866666667,33.7770916666667
176,2108.07869657808,2184.10263159908,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,157.48,640.08,783,943,678,611,23.8,21.5,-84.3906866666667,33.7770916666667
177,2120.62910290909,810.729595948643,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,157.48,640.08,NA,NA,NA,NA,NA,NA,-84.3906866666667,33.7770916666667
178,2166.0001229091,223,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,177.452710943159,640.08,NA,NA,NA,NA,NA,NA,-84.3906866666667,33.7770916666667
179,2235.92381532472,223,2017-07-22 03:49:58,2017-07-22 00:02:49,640.08,212.366746079233,640.08,NA,NA,NA,NA,NA,NA,-84.3906866666667,33.7770916666667
180,2243,223,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,419.192887003513,640.08,NA,NA,NA,NA,NA,NA,-84.3907133333331,33.7770925000029
181,2242.18747961909,223,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,534.85371570346,640.08,NA,NA,NA,NA,NA,NA,-84.39074,33.7770933333333
182,2238.58506352937,223,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,271.024769345604,640.08,782,751,824,858,23.8,21.5,-84.39074,33.7770933333333
183,2237,1041.03646322609,2017-07-22 03:49:59,2017-07-22 00:02:50,640.08,211.304830536466,640.08,782,751,824,858,23.8,21.5,-84.3907564999991,33.7770953333359
184,2237,2501.81618760974,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,311.956336083394,640.08,NA,NA,NA,NA,NA,NA,-84.3907894999996,33.7770993333344
185,2155.94267421657,2642.30017029012,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,225.436790832226,640.08,NA,NA,NA,NA,NA,NA,-84.390795,33.7771
186,2095,2629.70086390298,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,187.969725544631,640.08,NA,NA,NA,NA,NA,NA,-84.390795,33.7771
187,2095,2622.68081642299,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,296.576241921488,640.08,NA,NA,NA,NA,NA,NA,-84.390795,33.7771
188,2095,2620.02923071691,2017-07-22 03:50:00,2017-07-22 00:02:51,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.390813666668,33.7770960000021
189,2095,2619,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,322.58,640.08,790,363,960,1122,23.9,21.6,-84.3908416666667,33.77709
190,2095,2619,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3908416666667,33.77709
191,2095,2561.64961309616,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,277.838505302589,640.08,NA,NA,NA,NA,NA,NA,-84.3908416666667,33.77709
192,2095.41803862005,2479,2017-07-22 03:50:01,2017-07-22 00:02:52,640.08,228.623635114581,640.08,NA,NA,NA,NA,NA,NA,-84.3908416666667,33.77709
193,2100.55891227417,2479,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,416.329784410505,640.08,NA,NA,NA,NA,NA,NA,-84.3908736666672,33.7770880000028
194,2109.26316392212,2128.92210077433,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,392.426373216117,640.08,NA,NA,NA,NA,NA,NA,-84.390895,33.7770866666667
195,2121.18934446159,1462.31137798923,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,177.190199164319,640.08,783,793,780,820,23.8,21.5,-84.390895,33.7770866666667
196,2133.70055263269,1417,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,167.017910553055,640.08,NA,NA,NA,NA,NA,NA,-84.390895,33.7770866666667
197,2142,1652.69524941592,2017-07-22 03:50:02,2017-07-22 00:02:53,640.08,202.598732861901,640.08,NA,NA,NA,NA,NA,NA,-84.3909063333339,33.7770856666688
198,2142,2348.17988298078,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,298.2592546627,640.08,NA,NA,NA,NA,NA,NA,-84.3909403333339,33.7770826666688
199,2084.45577577357,2525,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,262.45648856002,640.08,NA,NA,NA,NA,NA,NA,-84.3909516666667,33.7770816666667
200,2007.29390635086,2525,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,181.836016195805,640.08,NA,NA,NA,NA,NA,NA,-84.3909516666667,33.7770816666667
201,2001,2597.87840174056,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,175.26,640.08,788,248,1130,1412,23.8,21.5,-84.3909516666667,33.7770816666667
202,2001,2670.24928484023,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,175.386636698838,640.08,788,248,1130,1412,23.8,21.5,-84.3909516666667,33.7770816666667
203,2001,2672.98552134458,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,176.776644843049,640.08,NA,NA,NA,NA,NA,NA,-84.3909516666667,33.7770816666667
204,2001,2663.16317127745,2017-07-22 03:50:03,2017-07-22 00:02:54,640.08,178.533305974519,640.08,NA,NA,NA,NA,NA,NA,-84.3909574999997,33.777082166668
205,2001,2618.28889260608,2017-07-22 03:50:04,2017-07-22 00:02:55,640.08,181.31332226294,640.08,NA,NA,NA,NA,NA,NA,-84.3909866666659,33.77708466667
206,2014.62104483007,2593,2017-07-22 03:50:04,2017-07-22 00:02:55,640.08,185.225590092771,640.08,NA,NA,NA,NA,NA,NA,-84.39101,33.7770866666667
207,2045.82975113088,2593,2017-07-22 03:50:04,2017-07-22 00:02:55,640.08,190.599835109996,640.08,NA,NA,NA,NA,NA,NA,-84.39101,33.7770866666667
208,2096.38721417616,2396.62455841437,2017-07-22 03:50:04,2017-07-22 00:02:55,640.08,230.449521622063,640.08,NA,NA,NA,NA,NA,NA,-84.39101,33.7770866666667
209,2163.03631576773,2036.93099426939,2017-07-22 03:50:04,2017-07-22 00:02:55,640.08,298.971145591682,640.08,783,832,774,804,23.8,21.5,-84.39101,33.7770866666667
210,2186,1614.48298137811,2017-07-22 03:50:04,2017-07-22 00:02:55,640.08,285.593013302459,640.08,783,832,774,804,23.8,21.5,-84.391026499998,33.7770911666693
211,2186,1159.04745383572,2017-07-22 03:50:05,2017-07-22 00:02:56,640.08,229.163440621596,640.08,NA,NA,NA,NA,NA,NA,-84.3910539999985,33.7770986666687
212,2186,1034.29719002698,2017-07-22 03:50:05,2017-07-22 00:02:56,640.08,258.821267452772,641.101934939352,NA,NA,NA,NA,NA,NA,-84.391065,33.7771016666667
213,2186,1011.15492653539,2017-07-22 03:50:05,2017-07-22 00:02:56,640.08,314.930737209189,642.437874695457,NA,NA,NA,NA,NA,NA,-84.391065,33.7771016666667
214,2083.33776927046,1002.54890810286,2017-07-22 03:50:05,2017-07-22 00:02:56,640.08,284.504123098452,642.62,NA,NA,NA,NA,NA,NA,-84.391065,33.7771016666667
215,1964.47068860914,996.23738169606,2017-07-22 03:50:05,2017-07-22 00:02:56,640.08,240.418111146981,642.62,NA,NA,NA,NA,NA,NA,-84.391065,33.7771016666667
216,1960,1002.07414471074,2017-07-22 03:50:06,2017-07-22 00:02:57,640.08,240.045693963772,641.334306036228,783,706,868,923,23.8,21.5,-84.3910991666653,33.7771050000047
217,1960,1010.03906666253,2017-07-22 03:50:06,2017-07-22 00:02:57,640.08,241.3,640.08,783,706,868,923,23.8,21.5,-84.3911333333333,33.7771083333333
218,1960,1043.40849076701,2017-07-22 03:50:06,2017-07-22 00:02:57,640.08,241.3,640.08,NA,NA,NA,NA,NA,NA,-84.3911333333333,33.7771083333333
219,1921.37717456542,989.291363318929,2017-07-22 03:50:06,2017-07-22 00:02:57,640.08,242.41479518868,640.451598396227,NA,NA,NA,NA,NA,NA,-84.3911333333333,33.7771083333333
220,1774.5517085057,690.078860515399,2017-07-22 03:50:06,2017-07-22 00:02:57,640.08,246.652712049949,641.864237349983,NA,NA,NA,NA,NA,NA,-84.3911333333333,33.7771083333333
221,1696,528.189710973946,2017-07-22 03:50:06,2017-07-22 00:02:57,640.08,250.233752607479,641.96312369626,NA,NA,NA,NA,NA,NA,-84.3911473333331,33.7771086666698
222,1696,524.29661149509,2017-07-22 03:50:07,2017-07-22 00:02:58,640.08,253.059030514992,640.550484742504,NA,NA,NA,NA,NA,NA,-84.3911893333331,33.7771096666698
223,1680.59531531746,515.29765765873,2017-07-22 03:50:07,2017-07-22 00:02:58,641.058197477341,254.978197477341,641.058197477341,NA,NA,NA,NA,NA,NA,-84.3912033333333,33.77711
224,1657.49797372201,503.748986861004,2017-07-22 03:50:07,2017-07-22 00:02:58,642.524878668652,256.444878668652,642.524878668652,786,843,561,521,23.9,21.5,-84.3912033333333,33.77711
225,1602.00158031639,1287.59703800281,2017-07-22 03:50:07,2017-07-22 00:02:58,641.248440140036,255.168440140036,641.248440140036,NA,NA,NA,NA,NA,NA,-84.3912033333333,33.77711
226,1561.04896267906,1789.03197838079,2017-07-22 03:50:07,2017-07-22 00:02:58,640.08,254.894723153824,640.378241051275,NA,NA,NA,NA,NA,NA,-84.391210333334,33.7771090000018
227,1585.87860489417,967.921484662477,2017-07-22 03:50:08,2017-07-22 00:02:59,640.08,259.294766727758,641.844922242586,NA,NA,NA,NA,NA,NA,-84.3912453333353,33.7771040000047
228,1593.30229538249,577.411082800048,2017-07-22 03:50:08,2017-07-22 00:02:59,640.08,265.065754697254,641.930849060549,NA,NA,NA,NA,NA,NA,-84.3912733333333,33.7771
229,1581.21919141487,669.472827315252,2017-07-22 03:50:08,2017-07-22 00:02:59,640.08,272.373155668148,640.46936886637,NA,NA,NA,NA,NA,NA,-84.3912733333333,33.7771
230,1578,643.771162201098,2017-07-22 03:50:08,2017-07-22 00:02:59,640.08,278.608445311234,641.152111327808,NA,NA,NA,NA,NA,NA,-84.3912733333333,33.7771
231,1578,575.300239717914,2017-07-22 03:50:08,2017-07-22 00:02:59,640.08,284.45436608795,642.613591521987,782,782,801,813,23.9,21.5,-84.3912733333333,33.7771
232,1578,566.407056794294,2017-07-22 03:50:08,2017-07-22 00:02:59,640.08,403.795880725633,641.164928283834,NA,NA,NA,NA,NA,NA,-84.3912733333333,33.7771
233,1578,563.40972202281,2017-07-22 03:50:08,2017-07-22 00:02:59,640.08,464.518606724116,640.08,NA,NA,NA,NA,NA,NA,-84.3912806666671,33.7770993333353
234,1578,576.643597796871,2017-07-22 03:50:09,2017-07-22 00:03:00,640.08,354.9075921607,640.08,NA,NA,NA,NA,NA,NA,-84.3913246666679,33.7770953333379
235,1578,645.007203989429,2017-07-22 03:50:09,2017-07-22 00:03:00,640.08,304.542584030915,640.08,NA,NA,NA,NA,NA,NA,-84.3913466666667,33.7770933333333
236,1578,764.323639920392,2017-07-22 03:50:09,2017-07-22 00:03:00,640.08,308.934812252142,640.08,NA,NA,NA,NA,NA,NA,-84.3913466666667,33.7770933333333
237,1747.18545105511,777.333709546677,2017-07-22 03:50:09,2017-07-22 00:03:00,641.229013491123,311.029013491123,641.229013491123,NA,NA,NA,NA,NA,NA,-84.3913466666667,33.7770933333333
238,1952,761.424491615235,2017-07-22 03:50:09,2017-07-22 00:03:00,642.546910435135,312.56617912973,642.546910435135,787,413,960,1127,24,21.6,-84.3913466666667,33.7770933333333
239,1952,749.896333554272,2017-07-22 03:50:10,2017-07-22 00:03:01,641.082834361393,315.494331277215,641.082834361393,NA,NA,NA,NA,NA,NA,-84.3913866666685,33.7770873333376
240,2119.37892580513,721.885002301258,2017-07-22 03:50:10,2017-07-22 00:03:01,640.08,317.5,640.08,NA,NA,NA,NA,NA,NA,-84.3914133333333,33.7770833333333
241,2650.67406663618,658.035861892675,2017-07-22 03:50:10,2017-07-22 00:03:01,640.08,317.5,640.08,NA,NA,NA,NA,NA,NA,-84.3914133333333,33.7770833333333
242,2860.78042562,661.842895043931,2017-07-22 03:50:10,2017-07-22 00:03:01,640.984456214958,318.404456214958,640.984456214958,NA,NA,NA,NA,NA,NA,-84.3914133333333,33.7770833333333
243,2863.70928527177,709.290421402603,2017-07-22 03:50:10,2017-07-22 00:03:01,642.472316918057,319.892316918057,642.472316918057,NA,NA,NA,NA,NA,NA,-84.3914133333333,33.7770833333333
244,2881.41175649533,704.502678275273,2017-07-22 03:50:11,2017-07-22 00:03:02,642.62,317.359644757688,642.62,781,918,720,696,24,21.6,-84.3914466666686,33.7770783333378
245,2779.53200837066,679.74862511349,2017-07-22 03:50:11,2017-07-22 00:03:02,642.342963139519,314.96,642.62,781,918,720,696,24,21.6,-84.39148,33.7770733333333
246,2172.75161180619,595.802219274951,2017-07-22 03:50:11,2017-07-22 00:03:02,640.911930449385,314.96,642.62,NA,NA,NA,NA,NA,NA,-84.39148,33.7770733333333
247,1818.5847978565,573.181239654753,2017-07-22 03:50:11,2017-07-22 00:03:02,640.08,367.68099718586,642.020897759252,NA,NA,NA,NA,NA,NA,-84.39148,33.7770733333333
248,1815.20440567508,635.718495010981,2017-07-22 03:50:11,2017-07-22 00:03:02,640.08,493.611873917607,640.589865069118,NA,NA,NA,NA,NA,NA,-84.39148,33.7770733333333
249,1793.32812818981,649.296053974658,2017-07-22 03:50:11,2017-07-22 00:03:02,640.08,455.574914108616,640.08,NA,NA,NA,NA,NA,NA,-84.39148,33.7770733333333
250,1761.21440246634,635.774485248987,2017-07-22 03:50:11,2017-07-22 00:03:02,640.08,326.781971996602,640.08,NA,NA,NA,NA,NA,NA,-84.39148,33.7770733333333
251,1754.55269094236,576.243506239639,2017-07-22 03:50:11,2017-07-22 00:03:02,640.08,384.473980076941,640.08,NA,NA,NA,NA,NA,NA,-84.3915060000012,33.7770706666707
252,1752,516.837240683497,2017-07-22 03:50:12,2017-07-22 00:03:03,640.08,460.153408663918,640.08,783,734,869,892,24,21.6,-84.391545,33.7770666666667
253,1752,525.760732418128,2017-07-22 03:50:12,2017-07-22 00:03:03,640.08,437.487739657954,640.08,NA,NA,NA,NA,NA,NA,-84.391545,33.7770666666667
254,1734.07010912324,525.105241355584,2017-07-22 03:50:12,2017-07-22 00:03:03,640.08,411.078898912786,640.703861956534,NA,NA,NA,NA,NA,NA,-84.391545,33.7770666666667
255,1690.64244934803,510.827654580174,2017-07-22 03:50:12,2017-07-22 00:03:03,640.08,379.346962304437,642.214906556932,NA,NA,NA,NA,NA,NA,-84.391545,33.7770666666667
256,1691.62700140258,519.627001402577,2017-07-22 03:50:12,2017-07-22 00:03:03,640.08,339.873367594783,642.62,NA,NA,NA,NA,NA,NA,-84.391569,33.7770666666702
257,1708,535.893431364531,2017-07-22 03:50:13,2017-07-22 00:03:04,640.170228111364,299.088403220452,642.62,NA,NA,NA,NA,NA,NA,-84.391605,33.7770666666667
258,1708,533.802017941871,2017-07-22 03:50:13,2017-07-22 00:03:04,641.94095814255,286.693293002153,642.62,788,513,803,928,24.1,21.7,-84.391605,33.7770666666667
259,1682.6418888778,511.939873813769,2017-07-22 03:50:13,2017-07-22 00:03:04,641.528311826265,281.94,641.528311826265,788,513,803,928,24.1,21.7,-84.391605,33.7770666666667
260,1661.69363011499,474.098968510306,2017-07-22 03:50:13,2017-07-22 00:03:04,640.08,281.295163590158,640.402418204921,NA,NA,NA,NA,NA,NA,-84.391605,33.7770666666667
261,1731.40741087033,419.722219521142,2017-07-22 03:50:13,2017-07-22 00:03:04,640.08,277.753703527787,642.173148236106,NA,NA,NA,NA,NA,NA,-84.391605,33.7770666666667
262,1690.10305346299,464.896946537007,2017-07-22 03:50:14,2017-07-22 00:03:05,640.08,276.86,642.62,NA,NA,NA,NA,NA,NA,-84.3916316666672,33.7770650000029
263,1663.49030793222,530.333723445739,2017-07-22 03:50:14,2017-07-22 00:03:05,640.08,276.247496647826,642.62,NA,NA,NA,NA,NA,NA,-84.3916583333333,33.7770633333333
264,1750.17687101683,564.562922988232,2017-07-22 03:50:14,2017-07-22 00:03:05,640.08,274.32,642.62,782,786,830,841,24.2,21.8,-84.3916583333333,33.7770633333333
265,1762.49545320107,464.474442741272,2017-07-22 03:50:14,2017-07-22 00:03:05,640.08,274.32,642.62,NA,NA,NA,NA,NA,NA,-84.3916583333333,33.7770633333333
266,1766,505.410528659358,2017-07-22 03:50:15,2017-07-22 00:03:06,640.08,274.32,642.62,NA,NA,NA,NA,NA,NA,-84.3916825000005,33.777061666669
267,1766,529.387796545468,2017-07-22 03:50:15,2017-07-22 00:03:06,640.08,276.181460601674,641.689269699163,NA,NA,NA,NA,NA,NA,-84.3917066666667,33.77706
268,1736.24841391543,495.129278905879,2017-07-22 03:50:15,2017-07-22 00:03:06,640.08,277.526387719302,640.08,NA,NA,NA,NA,NA,NA,-84.3917066666667,33.77706
269,1645,537.933499766826,2017-07-22 03:50:15,2017-07-22 00:03:06,640.08,272.098344552961,640.08,789,376,999,1188,24.3,21.9,-84.391711166667,33.7770593333341
270,1645,362.647951959841,2017-07-22 03:50:16,2017-07-22 00:03:07,640.092959449594,274.345918899189,640.092959449594,NA,NA,NA,NA,NA,NA,-84.3917516666667,33.7770533333333
271,1645,297.932004532929,2017-07-22 03:50:16,2017-07-22 00:03:07,642.47525664473,279.11051328946,642.47525664473,NA,NA,NA,NA,NA,NA,-84.3917516666667,33.7770533333333
272,1645,297.523706834434,2017-07-22 03:50:16,2017-07-22 00:03:07,640.382446160135,281.637553839865,642.62,NA,NA,NA,NA,NA,NA,-84.3917516666667,33.7770533333333
273,1988.9123758663,302.913033940947,2017-07-22 03:50:16,2017-07-22 00:03:07,640.08,281.94,640.540148964999,783,948,696,660,24.2,21.8,-84.3917516666667,33.7770533333333
274,2065,298.702741098049,2017-07-22 03:50:17,2017-07-22 00:03:08,640.08,281.94,640.08,NA,NA,NA,NA,NA,NA,-84.391780833334,33.7770486666681
275,528.339384931166,304.210607682805,2017-07-22 03:50:17,2017-07-22 00:03:08,245.291217580126,286.009987447628,642.114993723814,NA,NA,NA,NA,NA,NA,-84.3917933333333,33.7770466666667
276,142.585479352618,305.117095870524,2017-07-22 03:50:17,2017-07-22 00:03:08,133.86454106678,287.02,642.62,NA,NA,NA,NA,NA,NA,-84.3917933333333,33.7770466666667
277,141.03537037247,305.96462962753,2017-07-22 03:50:18,2017-07-22 00:03:09,129.629840746074,287.02,642.62,780,805,823,822,24.1,21.7,-84.3918188333335,33.7770436666669
278,139.914448533513,310.894803910633,2017-07-22 03:50:18,2017-07-22 00:03:09,127,227.980283811057,642.62,NA,NA,NA,NA,NA,NA,-84.3918216666667,33.7770433333333
279,134.151319152034,315.230263830407,2017-07-22 03:50:18,2017-07-22 00:03:09,123.089740258467,123.290259741533,642.62,NA,NA,NA,NA,NA,NA,-84.3918216666667,33.7770433333333
280,136.770633969147,315.541267938293,2017-07-22 03:50:19,2017-07-22 00:03:10,118.797410281632,135.412230844897,642.62,785,541,835,903,24.1,21.7,-84.3918583333333,33.7770383333333
281,135.236960390012,314.047392078002,2017-07-22 03:50:19,2017-07-22 00:03:10,121.92,299.72,642.62,NA,NA,NA,NA,NA,NA,-84.3918583333333,33.7770383333333
282,139.052670784234,310.015491407128,2017-07-22 03:50:20,2017-07-22 00:03:11,121.927869634821,124.995135167822,642.62,781,848,748,758,24.1,21.7,-84.39188,33.7770333333333
283,168.483837636766,315.70698646973,2017-07-22 03:50:21,2017-07-22 00:03:12,121.547872816558,299.72,642.247872816558,NA,NA,NA,NA,NA,NA,-84.39189,33.777035
284,143.832218125131,310.167781874869,2017-07-22 03:50:21,2017-07-22 00:03:12,126.715889358556,294.924110641444,642.62,NA,NA,NA,NA,NA,NA,-84.39189,33.777035
285,220.718140374153,317.281859625847,2017-07-22 03:50:27,2017-07-22 00:03:18,158.195923449651,299.72,642.62,781,684,873,885,24.2,21.8,-84.3919216666667,33.77699
286,221,313.889871926738,2017-07-22 03:50:27,2017-07-22 00:03:18,157.759725306085,299.440274693916,642.62,NA,NA,NA,NA,NA,NA,-84.3919218333334,33.7769893333333
287,187,314,2017-07-22 03:50:28,2017-07-22 00:03:19,162.56,297.18,642.62,779,1089,542,330,24.2,21.8,-84.3919233333333,33.7769833333333
288,1866,319.375452245903,2017-07-22 03:50:33,2017-07-22 00:03:24,320.04,297.18,640.08,NA,NA,NA,NA,NA,NA,-84.3919283333333,33.7769883333333
289,1849,2175,2017-07-22 03:50:43,2017-07-22 00:03:34,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.391941,33.7769918333334
290,1849,2175,2017-07-22 03:50:45,2017-07-22 00:03:36,320.04,322.58,640.08,783,718,820,884,23.2,21,-84.3919673333333,33.776994666667
291,1849,2175,2017-07-22 03:50:45,2017-07-22 00:03:36,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3919716666667,33.776995
292,1849,2175,2017-07-22 03:50:46,2017-07-22 00:03:37,320.04,322.58,640.08,788,427,938,1045,23,20.8,-84.392005,33.776995
293,1849,1789.30211572429,2017-07-22 03:50:46,2017-07-22 00:03:37,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.392005,33.776995
294,1849,1324.20291254479,2017-07-22 03:50:47,2017-07-22 00:03:38,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3920353333331,33.7769961666683
295,1849,1310.39023177541,2017-07-22 03:50:47,2017-07-22 00:03:38,320.04,322.58,640.08,783,814,800,801,22.9,20.7,-84.3920483333333,33.7769966666667
296,1849,1307.24858439652,2017-07-22 03:50:47,2017-07-22 00:03:38,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3920483333333,33.7769966666667
