2740,733,320.04,386.08,583,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170043,42934.70883
2741,1235,325.12,386.08,596,370.84,5.9,551,519,535,545,6.4,NA,1.80717E+11,proximity,180717,170043,42934.70883
2742,1222,325.12,388.62,594,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170044,42934.70884
2743,403,312.42,388.62,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170044,42934.70884
2744,397,325.12,386.08,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170044,42934.70884
2745,393,370.84,386.08,1,368.3,5.9,559,542,534,542,6.4,NA,1.80717E+11,proximity,180717,170045,42934.70885
2746,466,393.7,396.24,1,480.06,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170045,42934.70885
2747,1350,386.08,386.08,769,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170045,42934.70885
2748,719,601.98,388.62,738,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170045,42934.70885
2749,708,599.44,391.16,139,373.38,6,550,548,541,546,6.5,NA,1.80717E+11,proximity,180717,170046,42934.70887
2750,724,596.9,386.08,166,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170046,42934.70887
2751,1,619.76,386.08,185,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170046,42934.70887
2752,1,594.36,388.62,776,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170046,42934.70887
2753,1298,617.22,388.62,152,370.84,6,559,540,539,544,6.5,NA,1.80717E+11,proximity,180717,170047,42934.70888
2754,709,632.46,388.62,155,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170047,42934.70888
2755,724,629.92,388.62,750,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170047,42934.70888
2756,1,622.3,388.62,758,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170047,42934.70888
2757,1,632.46,386.08,755,368.3,6,557,541,537,543,6.6,NA,1.80717E+11,proximity,180717,170048,42934.70889
2758,1,632.46,386.08,757,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170048,42934.70889
2759,1,632.46,386.08,764,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170049,42934.7089
2760,1,624.84,388.62,763,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170049,42934.7089
2761,1,632.46,388.62,781,370.84,6,558,548,536,550,6.6,NA,1.80717E+11,proximity,180717,170049,42934.7089
2762,132,119.38,386.08,807,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170049,42934.7089
2763,137,149.86,386.08,813,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170050,42934.70891
2764,136,124.46,386.08,794,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170050,42934.70891
2765,1280,147.32,386.08,783,370.84,6,559,543,534,544,6.6,NA,1.80717E+11,proximity,180717,170050,42934.70891
2766,1287,317.5,388.62,780,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170051,42934.70892
2767,1290,330.2,388.62,762,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170051,42934.70892
2768,917,332.74,388.62,154,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170051,42934.70892
2769,1224,335.28,391.16,156,373.38,6,552,547,542,545,6.6,NA,1.80717E+11,proximity,180717,170051,42934.70892
2770,1,335.28,391.16,156,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170052,42934.70894
2771,1,335.28,386.08,196,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170052,42934.70894
2772,1,332.74,386.08,186,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170052,42934.70894
2773,1,320.04,386.08,222,370.84,6,553,548,532,549,6.5,NA,1.80717E+11,proximity,180717,170052,42934.70894
2774,1,322.58,388.62,644,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170053,42934.70895
2775,1,325.12,388.62,611,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170053,42934.70895
2776,1,322.58,386.08,593,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170053,42934.70895
2777,1,327.66,386.08,546,370.84,6,554,549,536,546,6.5,NA,1.80717E+11,proximity,180717,170054,42934.70896
2778,1,320.04,388.62,531,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170054,42934.70896
2779,1,314.96,386.08,402,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170054,42934.70896
2780,1,320.04,386.08,356,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170054,42934.70896
2781,1,320.04,386.08,338,368.3,6,559,534,541,542,6.5,NA,1.80717E+11,proximity,180717,170055,42934.70897
2782,1,330.2,386.08,368,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170055,42934.70897
2783,1,325.12,386.08,345,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170055,42934.70897
2784,1011,322.58,388.62,319,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170056,42934.70898
